index	mean_abs_asymmetry	median_abs_asymmetry	pairs_ge_0_10	pairs_ge_0_20	max_abs_asymmetry
590	0.10299706665743796	0.07517760017760011	13	5	0.41025641025641024
591	0.1294335951172806	0.12431318681318687	22	4	0.3680555555555556
592	0.11267190691139686	0.08810425685425685	14	5	0.49783549783549785
593	0.09132047900053658	0.07721933778271806	14	3	0.3772186147186148
594	0.12149347269919183	0.10389270354059096	18	7	0.37296858071505967
595	0.12116207512867778	0.10002869605142331	18	7	0.4295634920634921
596	0.1116269618803763	0.09339529441962222	16	5	0.3698347107438018
597	0.10845714883273568	0.1086651318165402	20	4	0.22367216117216115
598	0.10562588192896559	0.08695477502295684	18	3	0.41666666666666674
599	0.10092147295252289	0.09633466547679093	17	4	0.2944444444444445
600	0.13479002542169422	0.1210948773448774	20	8	0.40555555555555556
601	0.12636327183115492	0.09764277193854667	17	8	0.43333333333333335
602	0.1339444009658478	0.11282276995305163	19	9	0.37803030303030305
603	0.10086992596328917	0.08143939393939398	16	3	0.39880952380952384
604	0.13127940554450374	0.10429847929847924	19	9	0.4128205128205129
605	0.08883889926090098	0.07130657878897306	14	3	0.22765151515151516
606	0.1065517363479378	0.1097222222222222	19	4	0.29264475743348983
607	0.09379307038024494	0.08231234727713604	16	5	0.2899350649350648
608	0.07173106696420822	0.0493352500394755	8	2	0.25784632034632027
609	0.11170292629826349	0.08487894681076491	14	4	0.37500000000000006
610	0.1121977963153806	0.10361513486513485	18	5	0.33432539682539697
611	0.0974873915228162	0.09055735930735928	16	2	0.2900432900432901
612	0.12738276635790508	0.11169589409026018	20	9	0.375
613	0.09758141383994991	0.0772684670571995	14	2	0.28769841269841273
614	0.11235423635658376	0.09482159254886524	17	4	0.3205128205128205
615	0.11133416671455512	0.08525918525918527	16	4	0.48917748917748927
616	0.09794903557974409	0.0727433773368473	14	5	0.36250000000000004
617	0.10759076821283395	0.07458841663387111	14	7	0.36406043096183943
618	0.13411279342644045	0.09804778554778551	17	8	0.42500000000000004
619	0.13076504911758857	0.12707570207570204	20	9	0.3632779583483809
620	0.10810780005589012	0.08605725082997806	17	6	0.3222222222222222
621	0.09313029339971296	0.06490243466875983	12	6	0.300595238095238
622	0.12190808674616825	0.08792470156106522	17	8	0.3347478030576623
623	0.104681820822986	0.07367993899684042	14	5	0.38816738816738816
624	0.135358915203132	0.15350747737111378	24	6	0.41233766233766234
625	0.10870354629957707	0.09021187146187154	16	5	0.3477961432506888
626	0.11751851499103953	0.08639315230224315	15	7	0.4097222222222223
627	0.09437899436165548	0.07937505480719312	15	3	0.2972222222222223
628	0.0994065415346892	0.07331267217630852	16	3	0.46944444444444444
629	0.09422951837724565	0.0787706611570248	13	5	0.28174603174603174
630	0.13987396147820816	0.1309254392641076	19	10	0.33035714285714285
631	0.09960897604276818	0.08883893883893887	12	4	0.2932900432900434
632	0.12675824994033488	0.09716278439869988	18	6	0.4121794871794872
633	0.11679434847648679	0.09271284271284275	16	4	0.5187590187590188
634	0.08222148330716406	0.0665728513199704	14	1	0.25843663911845727
635	0.10406508232879336	0.07069805194805198	15	7	0.34523809523809534
636	0.11468468864168822	0.10143877587059402	18	5	0.4252136752136753
637	0.14506041412784906	0.1498479699984182	22	10	0.3602564102564102
638	0.09637734076754564	0.08177655677655685	14	3	0.2762626262626263
639	0.1050872646583274	0.09074565088489539	14	4	0.37287157287157296
640	0.14074860344599996	0.12969806015580668	24	8	0.4155188246097338
641	0.0804223540899277	0.0834630647130647	14	1	0.20401195049082377
642	0.08968298007457205	0.07237800078709167	12	3	0.27045454545454545
643	0.12339091445338779	0.10833087367178279	19	7	0.48888888888888893
644	0.11159703807084302	0.09199485960049336	17	5	0.4512987012987013
645	0.10739734116281278	0.08348498137230534	15	4	0.4553571428571429
646	0.10550532495554904	0.08247081201626652	16	3	0.3666666666666668
647	0.11276151020735956	0.10687447333574088	20	6	0.2490079365079364
648	0.12169599647992738	0.09839466089466092	17	8	0.3280677655677655
649	0.11821629193588223	0.08909832342930937	17	6	0.39682539682539686
650	0.07916365301128424	0.06179571690935334	10	5	0.2722222222222222
651	0.11321505981530525	0.09243092943477071	16	5	0.3203463203463204
652	0.13713152200268078	0.12369227994227994	21	9	0.4522691705790298
653	0.11272237369655214	0.08859763973400331	16	7	0.33611111111111114
654	0.16185605900714733	0.15079365079365079	25	11	0.4515610651974289
655	0.1120829227383325	0.08486084622448264	15	5	0.37222222222222223
656	0.10753268383976877	0.0873674936174936	13	7	0.3740842490842491
657	0.09589578199933511	0.07319132887314705	14	2	0.27622655122655126
658	0.11276997383751547	0.08558455433455434	16	4	0.3668831168831168
659	0.13020942547991204	0.11378394332939795	23	12	0.31378205128205133
660	0.11062376097053862	0.07760354775399592	14	4	0.4786324786324787
661	0.11859532996563514	0.10609806859806864	21	7	0.38208739617190324
662	0.11691289022701741	0.1000646547221451	18	6	0.3085858585858587
663	0.08913376324281148	0.06624673253194385	13	3	0.2920454545454545
664	0.1181444237955655	0.10740301365301369	21	5	0.3091075591075591
665	0.11496017774293486	0.09137810546261246	17	8	0.30699855699855694
666	0.10225915003177063	0.1011814574314574	19	2	0.2847222222222223
667	0.11835000569528953	0.0910390665672356	17	5	0.45138888888888884
668	0.10365085670916872	0.0866546963137872	15	6	0.3666666666666667
669	0.11813601306772455	0.10688459268004724	19	6	0.310966810966811
670	0.0890982662829654	0.07942683294795974	11	4	0.29148124602670067
671	0.10781664007496274	0.09293187606247785	18	5	0.309738774527507
672	0.10916450588345594	0.07992007992007996	16	5	0.3611111111111111
673	0.10221096421480545	0.09421758796758789	17	2	0.2611111111111111
674	0.10952651361182092	0.09364177489177491	17	6	0.41167388949079087
675	0.11161975798659537	0.09788475413475406	18	3	0.36249999999999993
676	0.1239422275887278	0.10664535972634562	19	4	0.3794871794871795
677	0.11963989550150453	0.09557988959397412	17	7	0.30036630036630035
678	0.11445901866703188	0.08076215646638188	16	8	0.3423701298701299
679	0.11338114702791402	0.09415908817317276	18	8	0.34722222222222215
680	0.10259799888347691	0.0936506675143039	17	3	0.3928571428571429
681	0.10284707309888702	0.08392857142857157	17	4	0.27891537257734433
682	0.14305716073615138	0.11159408773045137	20	13	0.42916666666666675
683	0.10655872290795468	0.06716350941703061	15	6	0.3486111111111112
684	0.11479075023275834	0.10457251082251082	21	3	0.3448051948051948
685	0.11346385298716712	0.09854728604728605	18	6	0.324404761904762
686	0.10069133189331653	0.09170407057730998	17	3	0.24494949494949486
687	0.11198673863126489	0.07630910755910753	16	6	0.3908730158730158
688	0.10797788756468865	0.09766236306729265	18	7	0.2511707988980716
689	0.13128700521866332	0.09778762903762903	18	6	0.4722222222222223
690	0.08980945692560074	0.06989065227701594	13	3	0.3416666666666666
691	0.07301645785293885	0.05419946215400767	7	4	0.2538919413919414
692	0.09616397897047707	0.0862612455122059	16	5	0.2556887556887557
693	0.13230711843601303	0.09889069264069258	17	8	0.39957264957264965
694	0.11636651067668996	0.09078855416883591	16	5	0.3738112435295534
695	0.09728004178761757	0.07236790986790995	15	5	0.26249999999999996
696	0.10823667675727003	0.10138996104905201	18	4	0.33044733044733043
697	0.10956929875383781	0.08603896103896103	12	3	0.3769841269841271
698	0.10455096832871053	0.08278564869473962	17	3	0.3541666666666667
699	0.10528379266242052	0.07446347666418088	16	5	0.4277777777777779
700	0.11780988075802415	0.10449354671505753	18	6	0.353896103896104
701	0.12337422026922663	0.09091246195119429	15	8	0.4435261707988981
702	0.1238399339058217	0.08414590104730943	17	9	0.3520923520923521
703	0.11592435682944648	0.09839733463293004	17	7	0.36057692307692313
