scenario	model	feature	folds_selected	unique_outer_folds	nonzero_fold_fraction	mean_importance	mean_absolute_importance	median_importance	sign_consistency
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3612_SGB4882	7	7	0.2857142857142857	-0.003930687982692473	0.003930687982692473	0.0	0.2857142857142857
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB1266_SGB1699	7	7	0.14285714285714285	0.0037731637845652114	0.0037731637845652114	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3109_SGB4119	7	7	0.14285714285714285	0.0032738314854578883	0.0032738314854578883	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_AF34_13	7	7	0.14285714285714285	-0.003226709667969721	0.003226709667969721	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Ruminococcus_SGB4421	7	7	0.14285714285714285	-0.0029998237855514607	0.0029998237855514607	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_fragilis	7	7	0.14285714285714285	-0.002845253906605948	0.002845253906605948	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Desulfovibrio_piger	7	7	0.14285714285714285	0.00222398385101707	0.00222398385101707	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB36267_SGB14177	7	7	0.14285714285714285	-0.001899555032320879	0.001899555032320879	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_ovatus	7	7	0.14285714285714285	-0.0018446608427212026	0.0018446608427212026	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9189_SGB14128	6	6	0.16666666666666666	0.0015935484459736228	0.0015935484459736228	0.0	0.16666666666666666
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2977_SGB3959	7	7	0.2857142857142857	-0.0015591459648184286	0.0015591459648184286	0.0	0.2857142857142857
S3_EXCLUDE_LEE_SITES	elastic_net	s__Butyricimonas_virosa	7	7	0.14285714285714285	-0.0013480703737330589	0.0013480703737330589	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_spiroforme	7	7	0.14285714285714285	-0.0012033795581179155	0.0012033795581179155	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Enterococcus_faecalis	6	6	0.16666666666666666	0.0008819619757491776	0.0008819619757491776	0.0	0.16666666666666666
S3_EXCLUDE_LEE_SITES	elastic_net	s__Actinomyces_bouchesdurhonensis	5	5	0.2	0.0008524377809042474	0.0008524377809042474	0.0	0.2
S3_EXCLUDE_LEE_SITES	elastic_net	s__Paraprevotella_clara	7	7	0.14285714285714285	-0.0008065616734232727	0.0008065616734232727	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB79734_SGB15291	7	7	0.14285714285714285	-0.0004481730146946645	0.0004481730146946645	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Granulicatella_SGB8255	7	7	0.14285714285714285	0.0004458622384255303	0.0004458622384255303	0.0	0.14285714285714285
S3_EXCLUDE_LEE_SITES	elastic_net	s__Acidaminococcus_intestini	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Actinomyces_massiliensis	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Actinomyces_oris	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Actinomyces_sp_ICM58	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Actinomyces_sp_oral_taxon_448	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Alistipes_communis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Alistipes_ihumii	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Alistipes_indistinctus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Allisonella_histaminiformans	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Anaerobutyricum_hallii	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Anaerostipes_caccae	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_caccae	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_cellulosilyticus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_intestinalis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bacteroides_nordii	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bifidobacterium_adolescentis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bifidobacterium_longum	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Bilophila_wadsworthia	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_SGB4815	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_glucerasea	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_hydrogenotrophica	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_luti	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_sp_MSK_20_85	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_sp_OF03_15BH	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_stercoris	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Blautia_wexlerae	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Candidatus_Borkfalkia_ceftriaxoniphila	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Candidatus_Catenibacterium_tridentinum	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Candidatus_Cibionibacter_quicibialis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	4	4	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Christensenella_hongkongensis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Christensenella_minuta	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_SGB4750	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_paraputrificum	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_1001270J_160509_D11	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_AF12_28	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_AF20_17LB	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_AF36_4	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_AM49_4BH	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Clostridium_sp_NSJ_42	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Collinsella_SGB15196	4	4	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Collinsella_bouchesdurhonensis	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Collinsella_intestinalis	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Coprobacter_fastidiosus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Coprococcus_catus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Coprococcus_comes	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Coprococcus_eutactus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Corynebacterium_durum	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Desulfovibrio_fairfieldensis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Dorea_sp_AF24_7LB	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Dysosmobacter_sp_NSJ_60	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Eisenbergiella_tayi	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Emergencia_timonensis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Enterocloster_clostridioformis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Enterococcus_SGB6173	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Enterococcus_faecium	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Eubacterium_SGB4961	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Faecalicatena_fissicatena	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Faecalitalea_cylindroides	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Flavonifractor_plautii	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB10485_SGB49305	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB14025_SGB14906	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB1420_SGB1957	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB1662_SGB2276	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2653_SGB3574	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2958_SGB3940	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2980_SGB3962	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2987_SGB3969	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB2998_SGB3988	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3000_SGB3991	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3057_SGB4059	2	2	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB31234_SGB14869	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3278_SGB4328	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3321_SGB4394	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB33469_SGB15236	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB33469_SGB15237	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB33512_SGB15201	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3446_SGB4597	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3475_SGB4638	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB34797_SGB14322	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3510_SGB4687	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3511_SGB4688	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3513_SGB4691	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3569_SGB4776	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3593_SGB4817	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB3653_SGB4964	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB42389_SGB59559	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB42994_SGB4746	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB4599_SGB6362	2	2	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB4684_SGB6478	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB4745_SGB6571	4	4	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB51441_SGB71759	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB51960_SGB72480	4	4	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB79634_SGB101324	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB79916_SGB4587	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB80055_SGB4053	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9240_SGB14182	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9261_SGB14209	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9293_SGB14250	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9296_SGB14253	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9342_SGB14306	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9350_SGB14317	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9361_SGB14336	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9453_SGB14844	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9469_SGB14862	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9474_SGB14868	2	2	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9524_SGB14923	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9559_SGB14968	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9561_SGB14972	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9580_SGB14998	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9582_SGB4865	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9620_SGB15068	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9634_SGB15093	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9640_SGB15115	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9699_SGB15216	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9708_SGB15233	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9713_SGB15249	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9719_SGB15272	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9719_SGB53514	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9737_SGB15309	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9759_SGB15370	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9762_SGB15377	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9765_SGB15382	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9766_SGB15383	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9775_SGB15395	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9781_SGB66170	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9786_SGB15409	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__GGB9787_SGB15410	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Gordonibacter_urolithinfaciens	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Haemophilus_parainfluenzae	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Holdemanella_biformis	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Hungatella_hathewayi	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lachnoclostridium_sp_An138	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lachnospira_pectinoschiza	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lacrimispora_saccharolytica	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lacticaseibacillus_paracasei	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lactobacillus_gasseri	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Lactococcus_cremoris	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Massiliimalia_massiliensis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Mediterraneibacter_SGB48424	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Mediterraneibacter_butyricigenes	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Mogibacterium_diversum	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Mogibacterium_sp_BX12	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Mogibacterium_sp_NSJ_24	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Monoglobus_pectinilyticus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Oscillibacter_valericigenes	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Parabacteroides_distasonis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Paratractidigestivibacter_faecalis	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Pauljensenia_hongkongensis	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Phascolarctobacterium_SGB4573	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Phocaeicola_dorei	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Propionibacterium_acidifaciens	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Raoultibacter_massiliensis	3	3	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Roseburia_sp_AF02_12	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Ruminococcus_callidus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Ruminococcus_gnavus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Ruminococcus_sp_AF41_9	6	6	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Ruminococcus_sp_AF46_10NS	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Sanguibacter_SGB15121	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Scardovia_wiggsiae	5	5	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Sellimonas_intestinalis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Senegalimassilia_anaerobia	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_anginosus	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_australis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_gordonii	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_infantis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_salivarius	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Streptococcus_sanguinis	7	7	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Vescimonas_fastidiosa	1	1	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Victivallis_lenta	2	2	0.0	0.0	0.0	0.0	0.0
S3_EXCLUDE_LEE_SITES	elastic_net	s__Waltera_intestinalis	7	7	0.0	0.0	0.0	0.0	0.0
PRIMARY	ridge	s__Flavonifractor_sp_An100	1	1	1.0	0.868852108122487	0.868852108122487	0.868852108122487	1.0
PRIMARY	ridge	s__Streptococcus_SGB14888	9	9	1.0	-0.7247213821925593	0.7247213821925593	-0.7674631566615422	1.0
PRIMARY	ridge	s__Faecalicatena_contorta	9	9	1.0	0.7011565661560222	0.7011565661560222	0.8836249648042794	1.0
PRIMARY	ridge	s__Blautia_massiliensis	9	9	1.0	0.6489417237275357	0.6489417237275357	0.7809875537154043	1.0
PRIMARY	ridge	s__Eubacterium_sp_AF16_48	9	9	1.0	-0.5602448726045137	0.5602448726045137	-0.5563789973955598	1.0
PRIMARY	ridge	s__GGB9694_SGB15204	9	9	1.0	0.5446155398325123	0.5446155398325123	0.6205307729447281	1.0
PRIMARY	ridge	s__Lachnoclostridium_sp_An131	9	9	1.0	-0.5402337672326147	0.5402337672326147	-0.6765816562823456	1.0
PRIMARY	ridge	s__Anaerotruncus_colihominis	9	9	1.0	-0.5253868281614114	0.5253868281614114	-0.6705055815061485	1.0
PRIMARY	ridge	s__Faecalibacillus_intestinalis	9	9	1.0	0.5246044849756041	0.5246044849756041	0.5756498470291717	1.0
PRIMARY	ridge	s__GGB9237_SGB14179	9	9	1.0	-0.5204975626840365	0.5204975626840365	-0.45083570483940083	1.0
PRIMARY	ridge	s__Pseudoflavonifractor_gallinarum	9	9	1.0	-0.5063151621095433	0.5063151621095433	-0.5129219183698048	1.0
PRIMARY	ridge	s__GGB3277_SGB4327	9	9	1.0	-0.5040535671841568	0.5040535671841568	-0.5217979180442939	1.0
PRIMARY	ridge	s__GGB3444_SGB4594	9	9	1.0	-0.5028987226082365	0.5028987226082365	-0.5826482814067864	1.0
PRIMARY	ridge	s__Veillonella_parvula	9	9	1.0	-0.5019603767416562	0.5019603767416562	-0.5943851630907698	1.0
PRIMARY	ridge	s__Blautia_caecimuris	9	9	1.0	0.5006632155518935	0.5006632155518935	0.6080733848300812	1.0
PRIMARY	ridge	s__GGB9616_SGB15051	9	9	1.0	-0.4933742016267735	0.4933742016267735	-0.5608535631635584	1.0
PRIMARY	ridge	s__GGB32900_SGB53446	9	9	1.0	0.47390448841869515	0.47390448841869515	0.36065066613329483	1.0
PRIMARY	ridge	s__Roseburia_hominis	9	9	1.0	0.4722961606654353	0.4722961606654353	0.4133351394393677	1.0
PRIMARY	ridge	s__GGB3818_SGB5183	1	1	1.0	-0.4625009100910593	0.4625009100910593	-0.4625009100910593	1.0
PRIMARY	ridge	s__GGB9302_SGB14263	5	5	1.0	0.4617844154791432	0.4617844154791432	0.40510466543500095	1.0
PRIMARY	ridge	s__GGB58158_SGB79798	9	9	1.0	0.4572132540870052	0.4572132540870052	0.4842851729608982	1.0
