feature_cap	repeat	train_domain	test_domain	train_n_original	train_n_sampled	train_responders_sampled	selected_features	roc_auc	pr_auc	brier
10	62	Lee_PRIMM_UK	Matson_US	54	25	15	10	0.5	0.3684210526315789	0.2502271882392561
10	62	Lee_PRIMM_UK	Spencer_US	54	25	15	10	0.5	0.7319587628865979	0.24960153871287788
10	62	Matson_US	Frankel_US	38	25	9	10	0.49722222222222223	0.6535910751337377	0.24995717513996538
10	62	Matson_US	Gopalakrishnan_US	38	25	9	10	0.4675324675324675	0.5326430945338508	0.25013276740927
10	62	Matson_US	Lee_Barcelona	38	25	9	10	0.36111111111111116	0.4805194805194805	0.2513889820846313
10	62	Matson_US	Lee_Leeds	38	25	9	10	0.5875	0.7193559218559218	0.24806919562776397
10	62	Matson_US	Lee_Manchester	38	25	9	10	0.41025641025641024	0.5288171179189486	0.250139453663101
10	62	Matson_US	Lee_PRIMM_NL	38	25	9	10	0.5179063360881543	0.6463270516525584	0.2498274961326482
10	62	Matson_US	Lee_PRIMM_UK	38	25	9	10	0.41414141414141414	0.5908231743603309	0.2508536598602047
10	62	Matson_US	Spencer_US	38	25	9	10	0.4417659804983748	0.6998454137529267	0.2501705938342642
10	62	Spencer_US	Frankel_US	97	25	18	10	0.39166666666666666	0.5548883022125412	0.25357512988475367
10	62	Spencer_US	Gopalakrishnan_US	97	25	18	10	0.20779220779220778	0.42462006039874145	0.25712782933493583
10	62	Spencer_US	Lee_Barcelona	97	25	18	10	0.33333333333333337	0.536075036075036	0.2574486596987925
10	62	Spencer_US	Lee_Leeds	97	25	18	10	0.7625	0.7967199467199466	0.24237972812188277
10	62	Spencer_US	Lee_Manchester	97	25	18	10	0.5576923076923077	0.5628234989648033	0.24838798130780837
10	62	Spencer_US	Lee_PRIMM_NL	97	25	18	10	0.33195592286501374	0.5061578078417417	0.2525831704324019
10	62	Spencer_US	Lee_PRIMM_UK	97	25	18	10	0.4834054834054834	0.5847505869737132	0.25120515531859666
10	62	Spencer_US	Matson_US	97	25	18	10	0.5208333333333333	0.49810306873553223	0.24724039077224946
10	63	Frankel_US	Gopalakrishnan_US	39	25	15	10	0.5	0.56	0.24980504849616839
10	63	Frankel_US	Lee_Barcelona	39	25	15	10	0.5	0.5	0.25000271328962304
10	63	Frankel_US	Lee_Leeds	39	25	15	10	0.5	0.5555555555555556	0.24981969033272058
10	63	Frankel_US	Lee_Manchester	39	25	15	10	0.5	0.48	0.2500686015541079
10	63	Frankel_US	Lee_PRIMM_NL	39	25	15	10	0.5	0.6	0.24967327196719852
10	63	Frankel_US	Lee_PRIMM_UK	39	25	15	10	0.5	0.6111111111111112	0.24963666737581802
10	63	Frankel_US	Matson_US	39	25	15	10	0.5	0.3684210526315789	0.2504361887138656
10	63	Frankel_US	Spencer_US	39	25	15	10	0.5	0.7319587628865979	0.2492385452736901
10	63	Gopalakrishnan_US	Frankel_US	25	25	14	10	0.5611111111111111	0.6234211014688227	0.25135276372410165
10	63	Gopalakrishnan_US	Lee_Barcelona	25	25	14	10	0.05555555555555554	0.3567099567099567	0.2720786329842945
10	63	Gopalakrishnan_US	Lee_Leeds	25	25	14	10	0.4875	0.5813830532212885	0.2489088254136287
10	63	Gopalakrishnan_US	Lee_Manchester	25	25	14	10	0.5	0.484593837535014	0.24925608379651285
10	63	Gopalakrishnan_US	Lee_PRIMM_NL	25	25	14	10	0.5826446280991736	0.6833465274294435	0.2437061575975642
10	63	Gopalakrishnan_US	Lee_PRIMM_UK	25	25	14	10	0.5382395382395383	0.6327029013701215	0.2467423926041981
10	63	Gopalakrishnan_US	Matson_US	25	25	14	10	0.5833333333333334	0.4431332259303557	0.24894281510720037
10	63	Gopalakrishnan_US	Spencer_US	25	25	14	10	0.5725893824485373	0.7770529759189398	0.2475987888806392
10	63	Lee_Manchester	Frankel_US	25	25	12	10	0.5	0.6153846153846154	0.2500423202195173
10	63	Lee_Manchester	Gopalakrishnan_US	25	25	12	10	0.5	0.56	0.25002202263143186
10	63	Lee_Manchester	Lee_Barcelona	25	25	12	10	0.5	0.5	0.25000003357767253
10	63	Lee_Manchester	Lee_Leeds	25	25	12	10	0.5	0.5555555555555556	0.2500203938126349
10	63	Lee_Manchester	Lee_PRIMM_NL	25	25	12	10	0.5	0.6	0.2500366820006047
10	63	Lee_Manchester	Lee_PRIMM_UK	25	25	12	10	0.5	0.6111111111111112	0.2500407540475972
10	63	Lee_Manchester	Matson_US	25	25	12	10	0.5	0.3684210526315789	0.24995181196855126
10	63	Lee_Manchester	Spencer_US	25	25	12	10	0.5	0.7319587628865979	0.2500850428061234
10	63	Lee_PRIMM_NL	Frankel_US	55	25	15	10	0.5361111111111111	0.6100083107439043	0.24627659002135888
10	63	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	15	10	0.6883116883116883	0.7252922497670397	0.23835485646495794
10	63	Lee_PRIMM_NL	Lee_Barcelona	55	25	15	10	0.1388888888888889	0.37853535353535356	0.27371196292506217
10	63	Lee_PRIMM_NL	Lee_Leeds	55	25	15	10	0.5499999999999999	0.6992110177404295	0.25150355596616514
10	63	Lee_PRIMM_NL	Lee_Manchester	55	25	15	10	0.5769230769230769	0.509262476653781	0.24593825866459135
10	63	Lee_PRIMM_NL	Lee_PRIMM_UK	55	25	15	10	0.4992784992784993	0.6181567429118615	0.2483939437834165
10	63	Lee_PRIMM_NL	Matson_US	55	25	15	10	0.6011904761904763	0.4818207003080952	0.2521290266008216
10	63	Lee_PRIMM_NL	Spencer_US	55	25	15	10	0.5888407367280607	0.7957587404526678	0.2376127899034539
10	63	Lee_PRIMM_UK	Frankel_US	54	25	15	10	0.6111111111111112	0.6996619866029096	0.2440147556097847
10	63	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	15	10	0.7402597402597404	0.8304761904761904	0.24787478214516023
10	63	Lee_PRIMM_UK	Lee_Barcelona	54	25	15	10	0.4444444444444444	0.5028138528138528	0.25085995185140253
10	63	Lee_PRIMM_UK	Lee_Leeds	54	25	15	10	0.625	0.6742316017316018	0.2427198231018283
10	63	Lee_PRIMM_UK	Lee_Manchester	54	25	15	10	0.4743589743589743	0.5374560825647783	0.2533067824083293
10	63	Lee_PRIMM_UK	Lee_PRIMM_NL	54	25	15	10	0.42217630853994487	0.5750812020060092	0.2542425220821551
10	63	Lee_PRIMM_UK	Matson_US	54	25	15	10	0.5178571428571429	0.40276526394538814	0.251286767822848
10	63	Lee_PRIMM_UK	Spencer_US	54	25	15	10	0.44203683640303365	0.7147602295844036	0.25270294582799
10	63	Matson_US	Frankel_US	38	25	9	10	0.6611111111111111	0.7264166283095973	0.24847181398747578
10	63	Matson_US	Gopalakrishnan_US	38	25	9	10	0.7012987012987013	0.802154020116205	0.24070690125525063
10	63	Matson_US	Lee_Barcelona	38	25	9	10	0.6666666666666667	0.7569444444444444	0.24061865128422558
10	63	Matson_US	Lee_Leeds	38	25	9	10	0.25	0.5364820800114918	0.25886447778492877
10	63	Matson_US	Lee_Manchester	38	25	9	10	0.5384615384615384	0.6020252512222327	0.2485343678148503
10	63	Matson_US	Lee_PRIMM_NL	38	25	9	10	0.43663911845730025	0.5584915083802472	0.2514705676284785
10	63	Matson_US	Lee_PRIMM_UK	38	25	9	10	0.6507936507936507	0.7507957440573773	0.2401217746000875
10	63	Matson_US	Spencer_US	38	25	9	10	0.3762188515709643	0.6635094198497438	0.2623217740267926
10	63	Spencer_US	Frankel_US	97	25	18	10	0.24444444444444438	0.5410125048950725	0.26747461624619806
10	63	Spencer_US	Gopalakrishnan_US	97	25	18	10	0.4025974025974026	0.5031802938566731	0.2618402177374838
10	63	Spencer_US	Lee_Barcelona	97	25	18	10	0.6388888888888888	0.7236471861471861	0.23020941535206926
10	63	Spencer_US	Lee_Leeds	97	25	18	10	0.5125000000000001	0.6828085721468075	0.26110935357727244
10	63	Spencer_US	Lee_Manchester	97	25	18	10	0.5448717948717948	0.4854420913050944	0.25516742804170184
10	63	Spencer_US	Lee_PRIMM_NL	97	25	18	10	0.4517906336088154	0.6400702374212672	0.26215326911805636
10	63	Spencer_US	Lee_PRIMM_UK	97	25	18	10	0.4862914862914863	0.6008900665915745	0.26389134842916745
10	63	Spencer_US	Matson_US	97	25	18	10	0.5714285714285714	0.525729579354911	0.23339417998909254
10	64	Frankel_US	Gopalakrishnan_US	39	25	15	10	0.461038961038961	0.5663324566356602	0.2504973631395653
10	64	Frankel_US	Lee_Barcelona	39	25	15	10	0.5	0.5994047619047619	0.24918224819289517
10	64	Frankel_US	Lee_Leeds	39	25	15	10	0.5375	0.6986815880198233	0.24925769382102858
10	64	Frankel_US	Lee_Manchester	39	25	15	10	0.5512820512820513	0.5875834350834351	0.2484492899018517
10	64	Frankel_US	Lee_PRIMM_NL	39	25	15	10	0.4524793388429752	0.5883702562421963	0.2527957970410531
10	64	Frankel_US	Lee_PRIMM_UK	39	25	15	10	0.3722943722943723	0.5613891186141984	0.253899302148018
10	64	Frankel_US	Matson_US	39	25	15	10	0.5178571428571428	0.488224947736868	0.24982641523812757
10	64	Frankel_US	Spencer_US	39	25	15	10	0.5081256771397616	0.7443899857311397	0.2534518284238276
10	64	Gopalakrishnan_US	Frankel_US	25	25	14	10	0.5611111111111111	0.6234211014688227	0.25139768935219503
10	64	Gopalakrishnan_US	Lee_Barcelona	25	25	14	10	0.05555555555555554	0.3567099567099567	0.2719533821518026
10	64	Gopalakrishnan_US	Lee_Leeds	25	25	14	10	0.4875	0.5813830532212885	0.2489229682440077
10	64	Gopalakrishnan_US	Lee_Manchester	25	25	14	10	0.5	0.484593837535014	0.24924241567080607
10	64	Gopalakrishnan_US	Lee_PRIMM_NL	25	25	14	10	0.5826446280991736	0.6833465274294435	0.24377453062569404
10	64	Gopalakrishnan_US	Lee_PRIMM_UK	25	25	14	10	0.5382395382395383	0.6327029013701215	0.24680276536115234
10	64	Gopalakrishnan_US	Matson_US	25	25	14	10	0.5833333333333334	0.4431332259303557	0.2488815565648456
10	64	Gopalakrishnan_US	Spencer_US	25	25	14	10	0.5725893824485373	0.7770529759189398	0.2477119421670751
10	64	Lee_Manchester	Frankel_US	25	25	12	10	0.5	0.6153846153846154	0.2503072147900322
10	64	Lee_Manchester	Gopalakrishnan_US	25	25	12	10	0.5	0.56	0.250160592701975
10	64	Lee_Manchester	Lee_Barcelona	25	25	12	10	0.5	0.5	0.2500017521065795
10	64	Lee_Manchester	Lee_Leeds	25	25	12	10	0.5	0.5555555555555556	0.2501488267319457
10	64	Lee_Manchester	Lee_PRIMM_NL	25	25	12	10	0.5	0.6	0.25026648643223853
10	64	Lee_Manchester	Lee_PRIMM_UK	25	25	12	10	0.5	0.6111111111111112	0.2502959013573118
10	64	Lee_Manchester	Matson_US	25	25	12	10	0.5	0.3684210526315789	0.24965341746755434
10	64	Lee_Manchester	Spencer_US	25	25	12	10	0.5	0.7319587628865979	0.2506158265733145
10	64	Lee_PRIMM_NL	Frankel_US	55	25	15	10	0.5027777777777778	0.6469790607912009	0.2432465608311306
10	64	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	15	10	0.5584415584415585	0.7101358639635036	0.24208584631225427
10	64	Lee_PRIMM_NL	Lee_Barcelona	55	25	15	10	0.3611111111111111	0.46031746031746035	0.263110019698012
10	64	Lee_PRIMM_NL	Lee_Leeds	55	25	15	10	0.55	0.6748069985569985	0.2446349472470843
10	64	Lee_PRIMM_NL	Lee_Manchester	55	25	15	10	0.5641025641025641	0.6269707345794302	0.24859698069508163
10	64	Lee_PRIMM_NL	Lee_PRIMM_UK	55	25	15	10	0.5555555555555556	0.7132503881469667	0.24585318830456573
10	64	Lee_PRIMM_NL	Matson_US	55	25	15	10	0.5	0.36498519028552967	0.26136640019712215
10	64	Lee_PRIMM_NL	Spencer_US	55	25	15	10	0.5438786565547129	0.7807220737961483	0.23718338586865764
10	64	Lee_PRIMM_UK	Frankel_US	54	25	15	10	0.4472222222222222	0.572024138518104	0.2518584965846959
10	64	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	15	10	0.7272727272727273	0.7864593481853542	0.2474745884863053
10	64	Lee_PRIMM_UK	Lee_Barcelona	54	25	15	10	0.44444444444444453	0.5251322751322751	0.2511775237097137
10	64	Lee_PRIMM_UK	Lee_Leeds	54	25	15	10	0.4375	0.635740599270011	0.2512182114257135
10	64	Lee_PRIMM_UK	Lee_Manchester	54	25	15	10	0.5192307692307692	0.559866737212275	0.25018806259535864
10	64	Lee_PRIMM_UK	Lee_PRIMM_NL	54	25	15	10	0.5826446280991736	0.7287384196005169	0.24880504496395806
10	64	Lee_PRIMM_UK	Matson_US	54	25	15	10	0.44345238095238093	0.39406743920261167	0.24920349362991037
10	64	Lee_PRIMM_UK	Spencer_US	54	25	15	10	0.44014084507042256	0.7202889140225249	0.25162705092712123
10	64	Matson_US	Frankel_US	38	25	9	10	0.3416666666666667	0.5639578505416621	0.2590539039282265
10	64	Matson_US	Gopalakrishnan_US	38	25	9	10	0.4805194805194805	0.6152603290733543	0.2565564320234641
10	64	Matson_US	Lee_Barcelona	38	25	9	10	0.7222222222222222	0.8061868686868686	0.23604111269582748
10	64	Matson_US	Lee_Leeds	38	25	9	10	0.6625000000000001	0.6842352092352093	0.24925160536865987
10	64	Matson_US	Lee_Manchester	38	25	9	10	0.36538461538461536	0.428483105059192	0.2579275594121079
10	64	Matson_US	Lee_PRIMM_NL	38	25	9	10	0.48347107438016534	0.5976656416208626	0.25895806071892585
10	64	Matson_US	Lee_PRIMM_UK	38	25	9	10	0.5584415584415585	0.6415082032315639	0.25761754373746837
10	64	Matson_US	Spencer_US	38	25	9	10	0.693661971830986	0.841634646758401	0.2422150983894801
10	64	Spencer_US	Frankel_US	97	25	18	10	0.46388888888888885	0.6248862232211222	0.24893354150754823
10	64	Spencer_US	Gopalakrishnan_US	97	25	18	10	0.2597402597402597	0.452888220809759	0.2931291138487799
10	64	Spencer_US	Lee_Barcelona	97	25	18	10	0.38888888888888884	0.5810185185185185	0.2643038673360432
10	64	Spencer_US	Lee_Leeds	97	25	18	10	0.425	0.5578040913335031	0.2646891115474078
10	64	Spencer_US	Lee_Manchester	97	25	18	10	0.4871794871794871	0.47443064182194616	0.25393171600593223
10	64	Spencer_US	Lee_PRIMM_NL	97	25	18	10	0.4573002754820937	0.5650791553727098	0.24963837158576252
10	64	Spencer_US	Lee_PRIMM_UK	97	25	18	10	0.6067821067821069	0.7025898290068823	0.23534219066262382
10	64	Spencer_US	Matson_US	97	25	18	10	0.5074404761904762	0.3730288976256718	0.24999132115951522
10	65	Frankel_US	Gopalakrishnan_US	39	25	15	10	0.5	0.56	0.25011509817510086
10	65	Frankel_US	Lee_Barcelona	39	25	15	10	0.5	0.5	0.2500009055524355
10	65	Frankel_US	Lee_Leeds	39	25	15	10	0.5	0.5555555555555556	0.2501066394623109
10	65	Frankel_US	Lee_Manchester	39	25	15	10	0.5	0.48	0.24996284134488037
10	65	Frankel_US	Lee_PRIMM_NL	39	25	15	10	0.5	0.6	0.25019122659021115
10	65	Frankel_US	Lee_PRIMM_UK	39	25	15	10	0.5	0.6111111111111112	0.25021237337218616
10	65	Frankel_US	Matson_US	39	25	15	10	0.5	0.3684210526315789	0.2497504831343097
10	65	Frankel_US	Spencer_US	39	25	15	10	0.5	0.7319587628865979	0.2504423718771727
10	65	Gopalakrishnan_US	Frankel_US	25	25	14	10	0.5611111111111111	0.6234211014688227	0.25143004480945547
10	65	Gopalakrishnan_US	Lee_Barcelona	25	25	14	10	0.05555555555555554	0.3567099567099567	0.27205180054768835
10	65	Gopalakrishnan_US	Lee_Leeds	25	25	14	10	0.4875	0.5813830532212885	0.24893124036744718
10	65	Gopalakrishnan_US	Lee_Manchester	25	25	14	10	0.5	0.484593837535014	0.24923691289544464
10	65	Gopalakrishnan_US	Lee_PRIMM_NL	25	25	14	10	0.5826446280991736	0.6833465274294435	0.24377011738479232
10	65	Gopalakrishnan_US	Lee_PRIMM_UK	25	25	14	10	0.5382395382395383	0.6327029013701215	0.24681077875912696
10	65	Gopalakrishnan_US	Matson_US	25	25	14	10	0.5833333333333334	0.4431332259303557	0.24885770622444642
10	65	Gopalakrishnan_US	Spencer_US	25	25	14	10	0.5725893824485373	0.7770529759189398	0.24774940442497043
10	65	Lee_Manchester	Frankel_US	25	25	12	10	0.5	0.6153846153846154	0.24985775027955123
10	65	Lee_Manchester	Gopalakrishnan_US	25	25	12	10	0.5	0.56	0.2499262135109162
10	65	Lee_Manchester	Lee_Barcelona	25	25	12	10	0.5	0.5	0.25000038201156166
10	65	Lee_Manchester	Lee_Leeds	25	25	12	10	0.5	0.5555555555555556	0.249931707473927
10	65	Lee_Manchester	Lee_PRIMM_NL	25	25	12	10	0.5	0.6	0.24987676784381935
10	65	Lee_Manchester	Lee_PRIMM_UK	25	25	12	10	0.5	0.6111111111111112	0.24986303293629245
10	65	Lee_Manchester	Matson_US	25	25	12	10	0.5	0.3684210526315789	0.2501630322322754
10	65	Lee_Manchester	Spencer_US	25	25	12	10	0.5	0.7319587628865979	0.24971364811731392
10	65	Lee_PRIMM_NL	Frankel_US	55	25	15	10	0.4805555555555556	0.6625149544630659	0.25174497830687187
10	65	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	15	10	0.6038961038961038	0.6597444038344082	0.24550419481671892
10	65	Lee_PRIMM_NL	Lee_Barcelona	55	25	15	10	0.5833333333333334	0.6537037037037037	0.24496444524571437
10	65	Lee_PRIMM_NL	Lee_Leeds	55	25	15	10	0.375	0.5109601019895137	0.26557046311214616
10	65	Lee_PRIMM_NL	Lee_Manchester	55	25	15	10	0.4294871794871794	0.5286411651836843	0.26918759315922475
10	65	Lee_PRIMM_NL	Lee_PRIMM_UK	55	25	15	10	0.4531024531024531	0.6004198131760219	0.2522988324577342
10	65	Lee_PRIMM_NL	Matson_US	55	25	15	10	0.375	0.32277883344162595	0.27225694249074006
10	65	Lee_PRIMM_NL	Spencer_US	55	25	15	10	0.4761646803900325	0.7287224190909724	0.24604706255500353
10	65	Lee_PRIMM_UK	Frankel_US	54	25	15	10	0.625	0.690102082424785	0.24082930552911472
10	65	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	15	10	0.6850649350649352	0.737362987152903	0.24082859794627265
10	65	Lee_PRIMM_UK	Lee_Barcelona	54	25	15	10	0.5555555555555556	0.6835016835016835	0.24975604106383686
10	65	Lee_PRIMM_UK	Lee_Leeds	54	25	15	10	0.6125	0.6899062049062048	0.24444186103177973
10	65	Lee_PRIMM_UK	Lee_Manchester	54	25	15	10	0.3653846153846154	0.4131883491751913	0.27179134309875613
10	65	Lee_PRIMM_UK	Lee_PRIMM_NL	54	25	15	10	0.4490358126721763	0.6030104362970974	0.2582178936460276
10	65	Lee_PRIMM_UK	Matson_US	54	25	15	10	0.511904761904762	0.3978116218373682	0.24621195328083828
10	65	Lee_PRIMM_UK	Spencer_US	54	25	15	10	0.406554712892741	0.6894793662674767	0.2787158442932118
10	65	Matson_US	Frankel_US	38	25	9	10	0.33055555555555555	0.5841140000171904	0.25229863887262466
10	65	Matson_US	Gopalakrishnan_US	38	25	9	10	0.42207792207792205	0.5199728288684695	0.25180386655284914
10	65	Matson_US	Lee_Barcelona	38	25	9	10	0.7222222222222222	0.7402777777777777	0.24235207338367995
10	65	Matson_US	Lee_Leeds	38	25	9	10	0.3625	0.5486343721637839	0.2546724707683417
10	65	Matson_US	Lee_Manchester	38	25	9	10	0.6346153846153846	0.5450500888000888	0.24865279902759466
10	65	Matson_US	Lee_PRIMM_NL	38	25	9	10	0.46005509641873277	0.6507391239860322	0.2505374210609943
10	65	Matson_US	Lee_PRIMM_UK	38	25	9	10	0.5007215007215007	0.6225651564238931	0.2502139575951106
10	65	Matson_US	Spencer_US	38	25	9	10	0.602112676056338	0.8370834727096284	0.23774149846832207
10	65	Spencer_US	Frankel_US	97	25	18	10	0.6972222222222222	0.7676712307638197	0.2471974243017663
10	65	Spencer_US	Gopalakrishnan_US	97	25	18	10	0.6168831168831168	0.6669457180278671	0.24888022430989795
10	65	Spencer_US	Lee_Barcelona	97	25	18	10	0.6666666666666667	0.7569444444444444	0.24856069378231216
10	65	Spencer_US	Lee_Leeds	97	25	18	10	0.325	0.5306501749884103	0.25221602018839717
10	65	Spencer_US	Lee_Manchester	97	25	18	10	0.4423076923076923	0.45323998607246685	0.25010943426529764
10	65	Spencer_US	Lee_PRIMM_NL	97	25	18	10	0.42148760330578516	0.5713657186184251	0.2507643958088474
10	65	Spencer_US	Lee_PRIMM_UK	97	25	18	10	0.5281385281385281	0.6004965423663391	0.24940913759893515
10	65	Spencer_US	Matson_US	97	25	18	10	0.5773809523809523	0.5360555634781641	0.2481217087632791
10	66	Frankel_US	Gopalakrishnan_US	39	25	15	10	0.5844155844155844	0.7124217198841258	0.23480216390878664
10	66	Frankel_US	Lee_Barcelona	39	25	15	10	0.6388888888888891	0.632936507936508	0.2443146184487024
10	66	Frankel_US	Lee_Leeds	39	25	15	10	0.325	0.6260508445802563	0.26388705613642793
10	66	Frankel_US	Lee_Manchester	39	25	15	10	0.4551282051282051	0.4487272559405417	0.2632837569291833
10	66	Frankel_US	Lee_PRIMM_NL	39	25	15	10	0.4504132231404959	0.5668535282809434	0.2495550640193719
10	66	Frankel_US	Lee_PRIMM_UK	39	25	15	10	0.6103896103896104	0.7229158979167657	0.23073177375129286
10	66	Frankel_US	Matson_US	39	25	15	10	0.6726190476190477	0.5579367791773807	0.24549780986190148
10	66	Frankel_US	Spencer_US	39	25	15	10	0.40845070422535207	0.7010735809148927	0.24492221356648877
10	66	Gopalakrishnan_US	Frankel_US	25	25	14	10	0.5611111111111111	0.6234211014688227	0.25139711241222573
10	66	Gopalakrishnan_US	Lee_Barcelona	25	25	14	10	0.05555555555555554	0.3567099567099567	0.2719826840823735
10	66	Gopalakrishnan_US	Lee_Leeds	25	25	14	10	0.4875	0.5813830532212885	0.24892249100454522
10	66	Gopalakrishnan_US	Lee_Manchester	25	25	14	10	0.5	0.484593837535014	0.24924321426467544
10	66	Gopalakrishnan_US	Lee_PRIMM_NL	25	25	14	10	0.5826446280991736	0.6833465274294435	0.24376576362261462
10	66	Gopalakrishnan_US	Lee_PRIMM_UK	25	25	14	10	0.5382395382395383	0.6327029013701215	0.24679677650744042
10	66	Gopalakrishnan_US	Matson_US	25	25	14	10	0.5833333333333334	0.4431332259303557	0.24888529710895158
10	66	Gopalakrishnan_US	Spencer_US	25	25	14	10	0.5725893824485373	0.7770529759189398	0.2477040273507818
10	66	Lee_Manchester	Frankel_US	25	25	12	10	0.5	0.6153846153846154	0.25000280144249
10	66	Lee_Manchester	Gopalakrishnan_US	25	25	12	10	0.5	0.56	0.2500014568208247
10	66	Lee_Manchester	Lee_Barcelona	25	25	12	10	0.5	0.5	0.25000000014735396
10	66	Lee_Manchester	Lee_Leeds	25	25	12	10	0.5	0.5555555555555556	0.25000134891908604
10	66	Lee_Manchester	Lee_PRIMM_NL	25	25	12	10	0.5	0.6	0.2500024279364718
10	66	Lee_Manchester	Lee_PRIMM_UK	25	25	12	10	0.5	0.6111111111111112	0.2500026976908182
10	66	Lee_Manchester	Matson_US	25	25	12	10	0.5	0.3684210526315789	0.24999680568798852
10	66	Lee_Manchester	Spencer_US	25	25	12	10	0.5	0.7319587628865979	0.25000563161695705
10	66	Lee_PRIMM_NL	Frankel_US	55	25	15	10	0.5583333333333333	0.6784295068165814	0.24595644725007695
10	66	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	15	10	0.33116883116883117	0.5761859057817704	0.24972635287091552
10	66	Lee_PRIMM_NL	Lee_Barcelona	55	25	15	10	0.6111111111111112	0.627020202020202	0.2497842636512929
10	66	Lee_PRIMM_NL	Lee_Leeds	55	25	15	10	0.35	0.4945284780578898	0.2545765289393376
10	66	Lee_PRIMM_NL	Lee_Manchester	55	25	15	10	0.3782051282051282	0.5294088812281031	0.2590335357075287
10	66	Lee_PRIMM_NL	Lee_PRIMM_UK	55	25	15	10	0.4213564213564213	0.5560703946678573	0.25042887419947646
10	66	Lee_PRIMM_NL	Matson_US	55	25	15	10	0.37202380952380953	0.3076035670603781	0.25663230495180356
10	66	Lee_PRIMM_NL	Spencer_US	55	25	15	10	0.5525460455037919	0.7412927066583095	0.24571010532342094
10	66	Lee_PRIMM_UK	Frankel_US	54	25	15	10	0.3888888888888889	0.569726429276349	0.2577602940183805
10	66	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	15	10	0.6883116883116882	0.7064411155825352	0.24070242152303464
10	66	Lee_PRIMM_UK	Lee_Barcelona	54	25	15	10	0.41666666666666663	0.4932178932178932	0.25806754692639794
10	66	Lee_PRIMM_UK	Lee_Leeds	54	25	15	10	0.5	0.6286410321704439	0.24867084143642648
10	66	Lee_PRIMM_UK	Lee_Manchester	54	25	15	10	0.673076923076923	0.7280252641472187	0.23867176589092903
10	66	Lee_PRIMM_UK	Lee_PRIMM_NL	54	25	15	10	0.5757575757575758	0.680252304283219	0.24175893166047682
10	66	Lee_PRIMM_UK	Matson_US	54	25	15	10	0.3363095238095238	0.2965189210971538	0.2640747680503351
10	66	Lee_PRIMM_UK	Spencer_US	54	25	15	10	0.40357529794149505	0.6924239150412865	0.24671523990020724
10	66	Matson_US	Frankel_US	38	25	9	10	0.5388888888888889	0.7262402532284344	0.25035439452818953
10	66	Matson_US	Gopalakrishnan_US	38	25	9	10	0.2987012987012987	0.5119943266468227	0.2603010134134502
10	66	Matson_US	Lee_Barcelona	38	25	9	10	0.5	0.6623376623376623	0.2481910271198341
10	66	Matson_US	Lee_Leeds	38	25	9	10	0.7125	0.8181741787624139	0.24456391987461648
10	66	Matson_US	Lee_Manchester	38	25	9	10	0.6474358974358974	0.6223015080558155	0.24424113447427803
10	66	Matson_US	Lee_PRIMM_NL	38	25	9	10	0.4290633608815427	0.5571125206472735	0.25186964693874164
10	66	Matson_US	Lee_PRIMM_UK	38	25	9	10	0.5887445887445887	0.6912557295018821	0.24898422660961117
10	66	Matson_US	Spencer_US	38	25	9	10	0.5368364030335862	0.7674378804619477	0.24860523110537797
10	66	Spencer_US	Frankel_US	97	25	18	10	0.2972222222222222	0.5520111862750238	0.2576837914739765
10	66	Spencer_US	Gopalakrishnan_US	97	25	18	10	0.44155844155844154	0.5529459751874805	0.2537808848125867
10	66	Spencer_US	Lee_Barcelona	97	25	18	10	0.19444444444444442	0.4955988455988456	0.26686893714026527
10	66	Spencer_US	Lee_Leeds	97	25	18	10	0.6625	0.6889983545865899	0.24119618784008973
10	66	Spencer_US	Lee_Manchester	97	25	18	10	0.5128205128205128	0.4986284086284086	0.2513907147880915
10	66	Spencer_US	Lee_PRIMM_NL	97	25	18	10	0.5647382920110193	0.6994402547973101	0.24541536971670763
10	66	Spencer_US	Lee_PRIMM_UK	97	25	18	10	0.47474747474747475	0.5816943342042706	0.25054772374534307
10	66	Spencer_US	Matson_US	97	25	18	10	0.46130952380952384	0.44215778546033535	0.25609234854422985
10	67	Frankel_US	Gopalakrishnan_US	39	25	15	10	0.5	0.56	0.24999686569770066
10	67	Frankel_US	Lee_Barcelona	39	25	15	10	0.5	0.5	0.250000000682509
10	67	Frankel_US	Lee_Leeds	39	25	15	10	0.5	0.5555555555555556	0.24999709791879754
10	67	Frankel_US	Lee_Manchester	39	25	15	10	0.5	0.48	0.25000104567744513
10	67	Frankel_US	Lee_PRIMM_NL	39	25	15	10	0.5	0.6	0.2499947757078284
10	67	Frankel_US	Lee_PRIMM_UK	39	25	15	10	0.5	0.6111111111111112	0.24999419515508625
10	67	Frankel_US	Matson_US	39	25	15	10	0.5	0.3684210526315789	0.250006875649194
10	67	Frankel_US	Spencer_US	39	25	15	10	0.5	0.7319587628865979	0.24998788089587892
