feature_cap	analysis_set	directed_pairs	mean_roc_auc	median_roc_auc	sd_roc_auc	mean_pr_auc	mean_brier	reciprocal_pairs	mean_abs_delta_auc	median_abs_delta_auc	pairs_ge_0_10	pairs_ge_0_20	max_abs_delta_auc	repeat
50	downsample_sources_to_25_all_targets	56	0.50693982628173	0.5257936507936507	0.12528106963665514	0.6094220888233648	0.25753358261945775	21	0.12764956625391963	0.11612554112554113	13	4	0.35555555555555557	84
50	downsample_sources_to_25_all_targets	56	0.5010473407148914	0.5161088911088911	0.1095798211387951	0.6062022388950306	0.2618110019169606	21	0.08257394522027776	0.056082806082806136	6	2	0.22715794306703402	85
50	downsample_sources_to_25_all_targets	56	0.5192380347369944	0.5394054178145088	0.12049451578243368	0.6233728752400712	0.25510114021536306	21	0.12886906576544405	0.11545475437921021	12	4	0.3099747474747475	86
50	downsample_sources_to_25_all_targets	56	0.4875394601955673	0.5032467532467533	0.133167003790785	0.6065176586367779	0.25832606138803454	21	0.11043385680298065	0.1059917355371901	12	2	0.24819624819624808	87
50	downsample_sources_to_25_all_targets	56	0.5035129253190461	0.5248917748917749	0.12829976473184865	0.6095231659771564	0.2586663551705245	21	0.11729888931736382	0.11026844829661736	12	4	0.2604700854700856	88
50	downsample_sources_to_25_all_targets	56	0.4988070310910762	0.5301402431684121	0.14654805456283693	0.6085785279717842	0.26500350674154627	21	0.12807517496560847	0.10633116883116878	13	3	0.3666666666666667	89
50	downsample_sources_to_25_all_targets	56	0.4965699369960162	0.527958152958153	0.11344735166810321	0.5999147390678036	0.2560750664724975	21	0.0953685268826114	0.08614718614718614	8	1	0.2490079365079365	90
50	downsample_sources_to_25_all_targets	56	0.5129312650365101	0.5277777777777778	0.12331906368909241	0.6227391945563381	0.25526590831010415	21	0.10289285198741942	0.10750360750360755	12	2	0.2386546445445294	91
50	downsample_sources_to_25_all_targets	56	0.4942716402452089	0.5029761904761905	0.10815197444867505	0.6039781910289044	0.25932607999143514	21	0.09111891147285332	0.07910271546635173	7	3	0.2353479853479853	92
50	downsample_sources_to_25_all_targets	56	0.4892335034231869	0.5257936507936507	0.11092584111908423	0.6051827434864769	0.2603470157747381	21	0.10117345495523657	0.07094017094017102	9	4	0.2676212676212677	93
50	downsample_sources_to_25_all_targets	56	0.5256280623883971	0.5277777777777777	0.12334569900755939	0.6243476784613042	0.2526181730933815	21	0.09751920910691717	0.09496753246753253	9	2	0.26617826617826623	94
50	downsample_sources_to_25_all_targets	56	0.4917587955723016	0.5207595434868162	0.11404738036028898	0.6001806373274788	0.2586796945883289	21	0.11712031312589202	0.12079587079587073	14	2	0.24845171900229512	95
50	downsample_sources_to_25_all_targets	56	0.48097069203051696	0.5164696414696415	0.12702882871915297	0.5923032351318682	0.2586023933581992	21	0.10493121453200108	0.09438541256723088	10	1	0.22194067136448703	96
50	downsample_sources_to_25_all_targets	56	0.4997129157286122	0.5359733700642793	0.12428897465465862	0.606662144150816	0.26084411650403727	21	0.09633668526800042	0.08211819479425125	8	2	0.2804417804417805	97
50	downsample_sources_to_25_all_targets	56	0.49634929407370876	0.5277777777777778	0.12346610804898774	0.6009063997814004	0.25766881749350196	21	0.11916859806927488	0.12449166994621541	12	2	0.23917748917748916	98
50	downsample_sources_to_25_all_targets	56	0.500524543097595	0.5142650776453593	0.11625637629563963	0.6072479514633178	0.25831745740269435	21	0.07984582418915691	0.07638840033206229	7	1	0.21020923520923518	99
50	downsample_sources_to_25_all_targets	56	0.5081047485708405	0.5201692247146792	0.1235689338585652	0.6066905330711997	0.25675388478035444	21	0.09889134527647422	0.06015580663467984	7	5	0.2591121000211909	100
500	downsample_sources_to_25_all_targets	56	0.49213670883919647	0.5183982683982684	0.11303136840874074	0.6022047891136916	0.2648377895588005	21	0.11107821655882752	0.08894892985802078	10	5	0.2970917970917972	1
500	downsample_sources_to_25_all_targets	56	0.4715195099686709	0.47508125677139756	0.12050566950318155	0.5790524557391541	0.276534901820154	21	0.11215233171059037	0.11807210786084033	12	2	0.23056931331579222	2
500	downsample_sources_to_25_all_targets	56	0.4904043139324144	0.48354076479076485	0.13104337351471085	0.5999826640828877	0.2721734326697444	21	0.10036196291226472	0.1084776334776335	12	2	0.21622884691066513	3
500	downsample_sources_to_25_all_targets	56	0.4795538910335645	0.47388798603587334	0.1108319765341181	0.5942472076200532	0.2685318291132703	21	0.11404354254637775	0.1084776334776335	12	4	0.24549062049062048	4
500	downsample_sources_to_25_all_targets	56	0.49580697937257756	0.5129037629037629	0.1219034883375973	0.6009557771804667	0.2702089064311734	21	0.06851004461668449	0.05826446280991737	7	0	0.1727092352092352	5
500	downsample_sources_to_25_all_targets	56	0.48198128140709773	0.48049837486457203	0.11758770889461115	0.5799891181424387	0.28037063647750776	21	0.08881155554605347	0.06897797038642106	8	1	0.25206611570247933	6
500	downsample_sources_to_25_all_targets	56	0.49756453508282666	0.4989511857469604	0.12225178432345817	0.6051378265096983	0.2803827750854014	21	0.10241264191099571	0.07629870129870131	9	3	0.2745310245310245	7
500	downsample_sources_to_25_all_targets	56	0.4763636844008277	0.4809127199091988	0.12109962307322175	0.5926764583456441	0.2822076217224579	21	0.09267654399810976	0.05699855699855694	6	4	0.3091302636757182	8
500	downsample_sources_to_25_all_targets	56	0.47562646753587856	0.47388798603587334	0.10980002693690613	0.5866375096285298	0.2712660029318659	21	0.08903952825893563	0.048305860805860745	6	2	0.3547841047841049	9
500	downsample_sources_to_25_all_targets	56	0.5044645870967436	0.501919122277637	0.12643049530145697	0.6046278887529807	0.26969528665862097	21	0.09023272209434637	0.0792737192385079	7	2	0.288010111953774	10
500	downsample_sources_to_25_all_targets	56	0.48933803437558926	0.47589382448537376	0.1151296873694782	0.5970967409122981	0.2668830909248275	21	0.08837948468687448	0.06709401709401708	4	2	0.4222746950019678	11
500	downsample_sources_to_25_all_targets	56	0.5011532967939017	0.4989505444050899	0.11516616434372126	0.6004720322555333	0.26809542765340666	21	0.07264635874934029	0.053391053391053545	3	1	0.3277000777000777	12
500	downsample_sources_to_25_all_targets	56	0.4921402103957665	0.5017709563164109	0.11649526361490761	0.6058157992347345	0.2670369078480931	21	0.09103395190600239	0.07162534435261714	8	3	0.23185425685425687	13
500	downsample_sources_to_25_all_targets	56	0.5015411388044917	0.4967532467532468	0.12001823456077076	0.6123883804447177	0.2714803727125565	21	0.08769802675966933	0.06304112554112551	7	3	0.2548209366391185	14
500	downsample_sources_to_25_all_targets	56	0.513294713087504	0.5159902597402597	0.12339251976312852	0.612801356200685	0.2633243042793712	21	0.10651170779440398	0.09271978021978028	9	3	0.25379198266522207	15
500	downsample_sources_to_25_all_targets	56	0.48095813282072886	0.49585629017447197	0.12567020104657217	0.5786628907002908	0.27538373961200874	21	0.08822220855785885	0.08790174471992651	10	2	0.23141025641025648	16
500	downsample_sources_to_25_all_targets	56	0.47564380667144984	0.48212351029252437	0.14366613466678474	0.5957652066487847	0.2696271186550911	21	0.10791958356664774	0.08082449631745414	8	3	0.4188866688866689	17
500	downsample_sources_to_25_all_targets	56	0.49625255985376937	0.5	0.11510786915223747	0.5896897405001672	0.2696917321917274	21	0.07658705574381447	0.08324314574314562	8	1	0.2265789765789767	18
500	downsample_sources_to_25_all_targets	56	0.4954423498071751	0.488353196099675	0.10068823686190538	0.6007591689155632	0.27394121823551293	21	0.11122336328116467	0.1147268224733013	12	2	0.27804014167650537	19
500	downsample_sources_to_25_all_targets	56	0.5023763969692381	0.5257719393282774	0.09924755828422381	0.6114663082928162	0.27087726959120373	21	0.07971270814694999	0.0770133622246299	7	0	0.1967864881597277	20
500	downsample_sources_to_25_all_targets	56	0.47954985799696104	0.4560548997168715	0.12122530097881458	0.5852095459632348	0.2693313264241333	21	0.08160996727395116	0.07791621524015885	8	1	0.2520661157024793	21
500	downsample_sources_to_25_all_targets	56	0.4975676720300715	0.5119047619047619	0.12029182533720291	0.5985644124938719	0.2710244675825252	21	0.09830688055720069	0.10862193362193362	11	1	0.28547008547008546	22
500	downsample_sources_to_25_all_targets	56	0.4856368484738135	0.47942550407339135	0.1185984060275679	0.593492188637416	0.27062073346383375	21	0.10568018221438742	0.0939817757999577	9	4	0.25993703266430535	23
500	downsample_sources_to_25_all_targets	56	0.5021044342295714	0.5064935064935066	0.11761935485558772	0.6033121042928723	0.27119349139193544	21	0.10951432433049406	0.06857653656629326	10	5	0.3067689885871704	24
500	downsample_sources_to_25_all_targets	56	0.4953955184946245	0.5	0.10527856806047942	0.598805123159501	0.2767238191285006	21	0.09006046406357365	0.08585858585858597	7	0	0.19935897435897432	25
500	downsample_sources_to_25_all_targets	56	0.49419892982375835	0.47467948717948716	0.11702627612142566	0.5931472794191973	0.2726770099647213	21	0.08589710740113156	0.05471611721611719	7	1	0.3703266430539158	26
500	downsample_sources_to_25_all_targets	56	0.4879816643683939	0.4903122130394858	0.1105707688694438	0.5995007734345422	0.273703740757719	21	0.1110140230681661	0.09929653679653683	10	4	0.3768201495474223	27
500	downsample_sources_to_25_all_targets	56	0.49360287577517087	0.4946969696969697	0.1093550214310687	0.5988194244958419	0.27763213679553805	21	0.09004972731879626	0.08397435897435901	9	2	0.2404565131837859	28
500	downsample_sources_to_25_all_targets	56	0.4879694014334242	0.47467948717948716	0.12056713706997768	0.5917612430148101	0.28154441791585505	21	0.1152557439917967	0.08283031522468137	8	5	0.35360094451003543	29
500	downsample_sources_to_25_all_targets	56	0.4885520110326334	0.4852564102564103	0.10403143471286302	0.5921314217348493	0.27928445065113766	21	0.08131217611051159	0.06150793650793651	5	2	0.30027548209366395	30
500	downsample_sources_to_25_all_targets	56	0.494900281192752	0.4900761406043096	0.11461459827634714	0.6000358959138613	0.26735633522210456	21	0.10348125967752823	0.06985438803620625	9	3	0.2924045651318379	31
500	downsample_sources_to_25_all_targets	56	0.47045394316549655	0.46572461629279804	0.1140812396386474	0.5895774738063778	0.27574594611334025	21	0.0867357715789214	0.07629870129870131	9	1	0.21197376567094872	32
500	downsample_sources_to_25_all_targets	56	0.4895070130479748	0.507711038961039	0.1168389334660236	0.5968458653432259	0.26931817822908727	21	0.0910371384808919	0.06676635357813321	7	2	0.2650405150405152	33
500	downsample_sources_to_25_all_targets	56	0.48118761142014294	0.48280871124180985	0.10772065831191838	0.5966077050575398	0.27662429489093404	21	0.08357290375078927	0.07394688644688646	8	0	0.1867063492063492	34
500	downsample_sources_to_25_all_targets	56	0.5024638719586817	0.5063602770468967	0.10805668363672684	0.6097305383918661	0.267184669859981	21	0.0926599820485864	0.07674144037780417	7	2	0.2532502708559046	35
500	downsample_sources_to_25_all_targets	56	0.48253932373593517	0.487012987012987	0.12016623749303712	0.58789486074718	0.27508753486308785	21	0.10001623286102891	0.06310835629017447	8	3	0.2842712842712844	36
500	downsample_sources_to_25_all_targets	56	0.48865802649985024	0.4872564935064935	0.1145057355112815	0.590191054574376	0.27312949065965614	21	0.08473702545176846	0.06637685831027701	7	1	0.22373081463990563	37
500	downsample_sources_to_25_all_targets	56	0.5143090700303294	0.49444444444444446	0.12308025280118765	0.6121885889458671	0.2659458713158188	21	0.10222820735213273	0.09007936507936515	9	2	0.2297750229568411	38
500	downsample_sources_to_25_all_targets	56	0.4868705204795611	0.4818526543878656	0.11134829445101908	0.6041990261950414	0.27678308278739333	21	0.08720332477649104	0.0635904499540863	7	1	0.20287288469106646	39
500	downsample_sources_to_25_all_targets	56	0.4861692242159706	0.4913396462692237	0.1236754643646924	0.593912107975818	0.2682483747880888	21	0.08761316701914836	0.06202600216684723	7	3	0.27000777000777	40
500	downsample_sources_to_25_all_targets	56	0.4960182096765804	0.5032467532467533	0.12987067346248823	0.6027209093029676	0.27133289420652323	21	0.09898954029189991	0.06686507936507935	9	2	0.22508477438054902	41
500	downsample_sources_to_25_all_targets	56	0.48114045950010603	0.48389110889110887	0.1059458149430329	0.5913374176660112	0.27397199326887794	21	0.06705473687136393	0.06738417365818139	4	1	0.20160385389258634	42
500	downsample_sources_to_25_all_targets	56	0.4807871420556051	0.47942550407339135	0.10911479996132466	0.5881041120084466	0.2746472838715391	21	0.07653926405755562	0.06349206349206338	4	2	0.2745310245310245	43
500	downsample_sources_to_25_all_targets	56	0.4727048000649839	0.49375	0.12286930330583083	0.5801387832558095	0.27374045246605405	21	0.0834557189756568	0.06632256632256639	8	1	0.29889807162534426	44
500	downsample_sources_to_25_all_targets	56	0.4934664639518765	0.4852699530516432	0.11671760271849965	0.6053962061535577	0.26909130754415383	21	0.09025549806371097	0.06513183785911059	8	3	0.2803932178932178	45
500	downsample_sources_to_25_all_targets	56	0.4757060087431521	0.47536735564904575	0.11688650394206083	0.5869698352363703	0.28060205098688284	21	0.09533634168946044	0.06287878787878787	8	2	0.3035020535020536	46
500	downsample_sources_to_25_all_targets	56	0.4721224825212387	0.4741588419405321	0.12417033369944991	0.580579366871839	0.2764543317504944	21	0.09423405580118585	0.0674603174603175	10	1	0.2342032967032966	47
500	downsample_sources_to_25_all_targets	56	0.492136748145814	0.477531857813548	0.12164468602684887	0.593610448929793	0.2739991394178151	21	0.10403919529582602	0.07287157287157298	8	4	0.34837384837384855	48
500	downsample_sources_to_25_all_targets	56	0.4860688033271832	0.48376623376623373	0.11805266848964088	0.6019650243442233	0.26721246467755544	21	0.11545713895951686	0.10087891906073732	11	2	0.42502951593860683	49
500	downsample_sources_to_25_all_targets	56	0.4949780641664902	0.47617875082663813	0.12194398721013851	0.6012911672523106	0.2731753622874216	21	0.10969602618587437	0.10029843893480256	11	3	0.29240456513183793	50
500	downsample_sources_to_25_all_targets	56	0.4795983524330881	0.48124098124098125	0.11838937933793586	0.6017848538164131	0.26889006438412916	21	0.10858068622839062	0.07756410256410262	8	4	0.2854853479853479	51
500	downsample_sources_to_25_all_targets	56	0.49182242914723023	0.5148268398268399	0.12680020014110807	0.6021354524585817	0.2731610750054682	21	0.0929694292050246	0.08170995670995673	8	2	0.25938644688644685	52
500	downsample_sources_to_25_all_targets	56	0.48552307174209036	0.4937703141928494	0.11975410890679568	0.5918165524356888	0.27480217567179255	21	0.12618887084773311	0.125	14	4	0.30991230991231	53
500	downsample_sources_to_25_all_targets	56	0.4920981896548363	0.49347914409534127	0.10922042508528154	0.5967558385952286	0.2731186667645796	21	0.07753818866403465	0.047654223710561716	4	1	0.3483738483738485	54
500	downsample_sources_to_25_all_targets	56	0.4861971047899116	0.49343006545311285	0.1147993952484545	0.6033983889099336	0.2819613350090477	21	0.08075039607872972	0.06313131313131315	8	0	0.1782762691853601	55
500	downsample_sources_to_25_all_targets	56	0.48708558021252374	0.49375	0.10214401590406985	0.5945866359183833	0.2763504510504995	21	0.08236686285890603	0.06924061853639318	8	2	0.2316017316017316	56
500	downsample_sources_to_25_all_targets	56	0.5017617839157875	0.5133805588351044	0.11131482745925159	0.6052712465267235	0.2678508067480275	21	0.123035149141789	0.1114718614718615	11	4	0.36521054702872885	57
500	downsample_sources_to_25_all_targets	56	0.49428853038436676	0.5002708559046587	0.12356090848947177	0.6028283158642094	0.2641155960044038	21	0.09033561986049639	0.06712712170458646	7	1	0.2821723730814641	58
500	downsample_sources_to_25_all_targets	56	0.4895340907707722	0.4769366197183099	0.0962611623797256	0.5939945639691878	0.27798683747853714	21	0.10284269873166892	0.097353404171586	10	1	0.26643053915781195	59
500	downsample_sources_to_25_all_targets	56	0.494496118338605	0.5165116573567277	0.11699710056269233	0.5963016289578026	0.27541456331107	21	0.11707646094192645	0.09299386059949438	10	2	0.4950806768988587	60
500	downsample_sources_to_25_all_targets	56	0.4949694949432008	0.4948537378114843	0.11602217573308088	0.6011427338308669	0.2725622349440991	21	0.07300972041460427	0.03188478188478194	5	2	0.3227328227328229	61
500	downsample_sources_to_25_all_targets	56	0.4863290782013344	0.492732033224991	0.1123068151847055	0.5902936807143444	0.27399445331696376	21	0.09841867208796055	0.07873376623376627	10	3	0.27292404565131834	62
500	downsample_sources_to_25_all_targets	56	0.4825692664955515	0.4769366197183099	0.12803905731231488	0.5893134993770809	0.2755652094577257	21	0.10807094913094548	0.0990488384854582	10	2	0.29564879564879565	63
500	downsample_sources_to_25_all_targets	56	0.48830605506113095	0.47392758756395126	0.10435714774092841	0.5959269913234364	0.2735617147560393	21	0.09256041044499067	0.09940476190476194	10	1	0.23534041715859894	64
500	downsample_sources_to_25_all_targets	56	0.49797033675960645	0.5184076486893388	0.12444033671203757	0.6046853588089185	0.2658605893302147	21	0.11970804830462776	0.10263347763347763	11	4	0.3175366300366301	65
500	downsample_sources_to_25_all_targets	56	0.4889360138114025	0.49851190476190477	0.11457559378121641	0.5898231858757168	0.28035480152753467	21	0.0777456173720121	0.06955922865013764	6	1	0.2057692307692307	66
500	downsample_sources_to_25_all_targets	56	0.48157229773432675	0.4942279942279943	0.09731304668700645	0.5921069226127285	0.2735390447427188	21	0.09159245805715535	0.08899711399711396	10	1	0.2281090121999213	67
500	downsample_sources_to_25_all_targets	56	0.4799643551604179	0.4803742325749368	0.12045467830145584	0.5943942395658024	0.27808162085746546	21	0.08865834395603922	0.05280478519915138	5	2	0.3519037780401417	68
500	downsample_sources_to_25_all_targets	56	0.48609707988594947	0.48378427128427126	0.13097684350624475	0.6049469084617394	0.2746309300442987	21	0.08833830945592422	0.05669916937522573	7	2	0.36088154269972456	69
500	downsample_sources_to_25_all_targets	56	0.47519722893156674	0.4831866197183099	0.12247143521503612	0.5908292926813407	0.2765147259237915	21	0.11638005385261649	0.11875245966155051	12	2	0.3471074380165289	70
500	downsample_sources_to_25_all_targets	56	0.4672523857080058	0.4722663699936427	0.1298192083387685	0.5814270349103653	0.28074336037413306	21	0.10119107294889261	0.0939817757999577	9	2	0.27292404565131845	71
500	downsample_sources_to_25_all_targets	56	0.48649091788467824	0.4954059829059829	0.12519273702318684	0.5999546876260082	0.27730301540813584	21	0.08106618804442108	0.05485045257772536	5	2	0.27786102786102784	72
500	downsample_sources_to_25_all_targets	56	0.4842093766661057	0.4981421356421356	0.10702773743924322	0.6073762872928663	0.2728298982147328	21	0.07552800717699203	0.039393939393939315	6	1	0.31326249508067694	73
500	downsample_sources_to_25_all_targets	56	0.49654766308752724	0.48618986647155665	0.1199670165935387	0.6051177104106752	0.2683221567493734	21	0.10566282842211137	0.06493506493506485	7	6	0.2929948839039748	74
500	downsample_sources_to_25_all_targets	56	0.4991552290945239	0.5097402597402597	0.1259430323564954	0.6039117382935787	0.27403544098082133	21	0.10377268674323731	0.08677685950413228	10	2	0.3055202373384192	75
500	downsample_sources_to_25_all_targets	56	0.48837624300658194	0.49242424242424243	0.1187595184338199	0.5928505624770385	0.27702323524511835	21	0.09280592958112623	0.06935552710200599	8	3	0.24141767323585517	76
500	downsample_sources_to_25_all_targets	56	0.47757466471855076	0.5064946790298903	0.1294809543597467	0.5945068854453402	0.27283621083493065	21	0.08093323806923584	0.06495617058997338	6	2	0.30610264148996547	77
500	downsample_sources_to_25_all_targets	56	0.49350598464600665	0.49273203322499093	0.12370119219174658	0.5920385238794038	0.27416520057097865	21	0.10604930115173392	0.10663514888866993	12	1	0.22471467926013378	78
500	downsample_sources_to_25_all_targets	56	0.4966993730843877	0.5048721818088016	0.1247625663652018	0.6009221797020752	0.27983369368997657	21	0.0885090208553717	0.06632256632256639	8	1	0.2988980716253444	79
500	downsample_sources_to_25_all_targets	56	0.48517624115844116	0.4917355371900826	0.11207619166351607	0.6025855826113901	0.2739378107993025	21	0.07393570496734937	0.08069329660238744	7	0	0.18063754427390788	80
500	downsample_sources_to_25_all_targets	56	0.49286164706556373	0.4855092091007584	0.12101781402292006	0.5998417037235978	0.27397176646954896	21	0.09203741421136702	0.08718980549966471	7	0	0.19913419913419916	81
500	downsample_sources_to_25_all_targets	56	0.5051851111170093	0.49722222222222223	0.13121195627607338	0.6161968024445584	0.267248540036645	21	0.10633620718447864	0.09123704578250036	9	2	0.24576181394363206	82
500	downsample_sources_to_25_all_targets	56	0.475323481659795	0.49069865971274423	0.13572558356305772	0.5931031389614841	0.277310014191102	21	0.11171382349130658	0.10155122655122661	11	3	0.3533303817394727	83
500	downsample_sources_to_25_all_targets	56	0.4920984239400418	0.5059163059163059	0.10839452001860332	0.5850560346779972	0.268977169201631	21	0.09626704768921704	0.06264187690244027	7	3	0.3227328227328229	84
500	downsample_sources_to_25_all_targets	56	0.47937684536796255	0.48077890419439717	0.10962629765153756	0.5886274274471651	0.2731183435459612	21	0.09172732613605124	0.07901253675901576	7	2	0.2417027417027418	85
500	downsample_sources_to_25_all_targets	56	0.5053749429809768	0.5111832611832612	0.10804053387286441	0.610811800079614	0.2681053565549449	21	0.08245896686083262	0.0733015028789677	8	0	0.1826905417814509	86
500	downsample_sources_to_25_all_targets	56	0.4882204531160768	0.5	0.11084675162025318	0.5971547197153628	0.2758639487836116	21	0.08674717885208098	0.06766472963656056	9	1	0.2081043956043956	87
500	downsample_sources_to_25_all_targets	56	0.5062394418111105	0.4965335169880625	0.13077163071967832	0.6063261929293485	0.2691244080676458	21	0.09824690472897901	0.08872113801691267	8	4	0.261314443132625	88
500	downsample_sources_to_25_all_targets	56	0.49168901411247534	0.474512987012987	0.1185186134549503	0.6001956939028771	0.27418538333096987	21	0.08656067712680116	0.08432647165041524	7	1	0.23939948939948952	89
500	downsample_sources_to_25_all_targets	56	0.4872460747466464	0.5062229437229437	0.12561112253412415	0.5929687705987894	0.2694699480254724	21	0.08654473376212904	0.07162534435261703	6	1	0.27145077145077157	90
500	downsample_sources_to_25_all_targets	56	0.48238222841524475	0.48709819132354343	0.12283875837175279	0.5917624244587225	0.27687471517961465	21	0.09155512512472454	0.061757491334956116	7	3	0.23185425685425687	91
500	downsample_sources_to_25_all_targets	56	0.4902351514167295	0.4972926134897966	0.11086054948383331	0.5963832909327405	0.27365035137937227	21	0.0707550212694716	0.045329670329670335	6	1	0.32925685425685414	92
500	downsample_sources_to_25_all_targets	56	0.4786990018624141	0.47370293847566575	0.12014261385627092	0.5916839154558653	0.2770847703354114	21	0.1132184141421383	0.10425685425685416	11	2	0.31326249508067694	93
500	downsample_sources_to_25_all_targets	56	0.5050761751586015	0.5064102564102564	0.12621435784191473	0.614864585641165	0.2661936338496205	21	0.11188609201230383	0.10407647907647899	11	3	0.2793040293040293	94
500	downsample_sources_to_25_all_targets	56	0.4951634156788378	0.5103963524738173	0.10702400942170626	0.6017733727825811	0.26631687307073626	21	0.07510338547699075	0.034722222222222265	7	2	0.20990751672569857	95
500	downsample_sources_to_25_all_targets	56	0.48725103014046905	0.4967532467532467	0.11390871664027098	0.5966195485285368	0.277128514438746	21	0.08690703354595801	0.06978233034571063	8	2	0.3035020535020536	96
500	downsample_sources_to_25_all_targets	56	0.4899006384293105	0.5	0.11709465328371756	0.6038647116194495	0.27611735833158996	21	0.07152078659303832	0.06062951133373662	5	0	0.16016612495485738	97
500	downsample_sources_to_25_all_targets	56	0.4900614517309002	0.4852092352092352	0.10544734035921328	0.6036428835861568	0.2714217165672516	21	0.09017752101024465	0.07287157287157298	6	3	0.2629107981220658	98
500	downsample_sources_to_25_all_targets	56	0.47472170689628845	0.47688696280245574	0.12935157422524618	0.5864369566407844	0.27535283591247434	21	0.07994312212119052	0.06140729380165999	6	2	0.24183392365210543	99
500	downsample_sources_to_25_all_targets	56	0.48341830339040875	0.472718253968254	0.11535653806055877	0.5941367410655666	0.27398181303408525	21	0.10585317109233332	0.10035419126328216	11	1	0.336996336996337	100
