scheme	held_out_group	mode	seed	status	n_train	n_target	n_features	corrected_training_pseudocount	locked_nonzero_coefficients	batch_mapping_json	runtime_seconds	matrix_sha256	manifest_sha256	estimand	DEBIAS_M_min_epochs	elastic_net_C	elastic_net_l1_ratio	elastic_net_class_weight
LODO	Matson_US	standard_transductive	20260806	PASS	325	38	489	8.089517470164405e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.751402139663696	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Spencer_US	online_adaptive	20260802	PASS	266	97	500	7.544206196913167e-08	140	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.99928069114685	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Spencer_US	online_adaptive	20260803	PASS	266	97	500	7.495865686080802e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	43.632678508758545	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Spencer_US	online_adaptive	20260804	PASS	266	97	500	7.650563536244058e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	42.3824257850647	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Spencer_US	online_adaptive	20260805	PASS	266	97	500	7.70933522574853e-08	140	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.94910001754761	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Spencer_US	online_adaptive	20260806	PASS	266	97	500	7.469503612598619e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	42.816213846206665	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Spencer_US	standard_transductive	20260802	PASS	266	97	500	8.331610121350248e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.7833058834075928	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Spencer_US	standard_transductive	20260803	PASS	266	97	500	8.354512204770632e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.8460941314697266	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Spencer_US	standard_transductive	20260804	PASS	266	97	500	8.295090081883904e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.8831264972686768	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Spencer_US	standard_transductive	20260805	PASS	266	97	500	8.37636294941567e-08	137	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.8649444580078125	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Spencer_US	standard_transductive	20260806	PASS	266	97	500	8.375140300602583e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.8823814392089844	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	online_adaptive	20260802	PASS	324	39	474	8.776339568681256e-08	148	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	25.81541895866394	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	online_adaptive	20260803	PASS	324	39	474	8.796866600696951e-08	149	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	25.80093002319336	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	online_adaptive	20260804	PASS	324	39	474	8.765557560621467e-08	148	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	26.04952335357666	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	online_adaptive	20260805	PASS	324	39	474	8.724906790165184e-08	146	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	26.583937644958496	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	online_adaptive	20260806	PASS	324	39	474	8.83565612531008e-08	146	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	26.482747793197632	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	standard_transductive	20260802	PASS	324	39	474	9.214438224702783e-08	149	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.833255290985107	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	standard_transductive	20260803	PASS	324	39	474	9.08197784290245e-08	148	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.9226393699646	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	standard_transductive	20260804	PASS	324	39	474	8.98040065891519e-08	147	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.932219505310059	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	standard_transductive	20260805	PASS	324	39	474	9.045761814887485e-08	148	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.932025671005249	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	FrankelAE_2017	standard_transductive	20260806	PASS	324	39	474	9.051324342934043e-08	148	"{""Frankel_US"": 8, ""Gopalakrishnan_US"": 0, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.865040063858032	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	online_adaptive	20260802	PASS	338	25	497	9.290054157709225e-08	181	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	22.754159212112427	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	online_adaptive	20260803	PASS	338	25	497	9.266768037228669e-08	180	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	22.984673023223877	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	online_adaptive	20260804	PASS	338	25	497	9.388464464921345e-08	177	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	22.216030597686768	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	online_adaptive	20260805	PASS	338	25	497	9.449478336330333e-08	181	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	22.249717473983765	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	online_adaptive	20260806	PASS	338	25	497	9.31841818874769e-08	178	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	22.482439517974854	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	standard_transductive	20260802	PASS	338	25	497	1.0099381612518807e-07	177	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.1153271198272705	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	standard_transductive	20260803	PASS	338	25	497	1.0088264613790216e-07	179	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.2010817527771	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	standard_transductive	20260804	PASS	338	25	497	1.0265155540021277e-07	178	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.083287715911865	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	standard_transductive	20260805	PASS	338	25	497	1.0285488237659302e-07	179	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.14272403717041	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	GopalakrishnanV_2018	standard_transductive	20260806	PASS	338	25	497	1.0152845066568062e-07	178	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 8, ""Lee_Barcelona"": 1, ""Lee_Leeds"": 2, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.14781641960144	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	online_adaptive	20260802	PASS	199	164	412	6.436033777571115e-08	108	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	66.15017342567444	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	online_adaptive	20260803	PASS	199	164	412	6.203892548000962e-08	108	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	66.28036403656006	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	online_adaptive	20260804	PASS	199	164	412	6.462648606854875e-08	106	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	65.46802830696106	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	online_adaptive	20260805	PASS	199	164	412	6.611201317518033e-08	109	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	63.82903599739075	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	online_adaptive	20260806	PASS	199	164	412	6.35839701356443e-08	105	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	62.59696555137634	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	standard_transductive	20260802	PASS	199	164	412	9.532438968355259e-08	110	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	2.8658077716827393	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	standard_transductive	20260803	PASS	199	164	412	9.628039764779223e-08	106	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	2.9167447090148926	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	standard_transductive	20260804	PASS	199	164	412	9.282040316709578e-08	108	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	2.9332339763641357	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	standard_transductive	20260805	PASS	199	164	412	9.190476294963361e-08	107	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	2.9664559364318848	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	LeeKA_2022	standard_transductive	20260806	PASS	199	164	412	9.636508202840723e-08	105	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 4, ""Lee_Leeds"": 5, ""Lee_Manchester"": 6, ""Lee_PRIMM_NL"": 7, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 2, ""Spencer_US"": 3}"	2.916443347930908	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	online_adaptive	20260802	PASS	325	38	489	8.474516454725737e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.39197087287903	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	online_adaptive	20260803	PASS	325	38	489	8.578271688417253e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.36185073852539	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	online_adaptive	20260804	PASS	325	38	489	8.525584509270274e-08	146	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.347692728042603	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
