species	available_scenarios	same_pooled_direction_all_scenarios	pooled_effect_range	same_classification_all_scenarios	primary_classification	primary_pooled_effect	primary_fdr_q	primary_I2	S1_effect	S2_effect	S3_effect	S1_classification	S2_classification	S3_classification
s__Butyricimonas_paravirosa	4	1	0.052354963166353075	1	OTHER_OR_INSUFFICIENT	0.06658752562682874	0.9899399288667535	35.2856869196202	0.07016549887443639	0.07438942846953961	0.11894248879318181	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Butyricimonas_virosa	4	1	0.01128125210523602	1	OTHER_OR_INSUFFICIENT	0.09864076986443837	0.9899399288667535	2.925878796039869	0.10516268897984873	0.10992202196967439	0.0995246345312988	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Candidatus_Borkfalkia_ceftriaxoniphila	4	1	0.05143476125684106	1	OTHER_OR_INSUFFICIENT	-0.016176119794706942	0.9899399288667535	40.46151732288546	-0.03149786817459785	-0.04481852503687834	-0.067610881051548	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Candidatus_Catenibacterium_tridentinum	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	-0.10324654359840549	0.9899399288667535	43.18211762788528	-0.10324654359840549	-0.10324654359840549	-0.10324654359840549	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Candidatus_Cibionibacter_quicibialis	4	1	0.01512027355296133	1	OTHER_OR_INSUFFICIENT	-0.003462301077116471	0.9925937920540963	26.864336524855208	-0.004220802875951409	-0.007410203943534645	-0.0185825746300778	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.04950349832199635	0.9899399288667535	0.0	0.04950349832199635	0.04950349832199635	0.04950349832199635	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Catenibacillus_scindens	4	1	0.042157716495505045	0	OTHER_OR_INSUFFICIENT	0.01141755492127887	0.9899399288667535	0.0	0.01141755492127887	0.01141755492127887	0.053575271416783914	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Catenibacterium_SGB4425	4	1	0.060339089808969515	1	OTHER_OR_INSUFFICIENT	0.3071167417077184	0.9899399288667535	15.269041846950316	0.3071167417077184	0.3071167417077184	0.3674558315166879	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Cellulomonas_flavigena	4	1	0.0434379006326759	1	OTHER_OR_INSUFFICIENT	-0.07605235272446477	0.9899399288667535	0.0	-0.07605235272446477	-0.07605235272446477	-0.03261445209178887	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Christensenella_hongkongensis	4	1	0.04812465627172166	1	OTHER_OR_INSUFFICIENT	-0.05582513965127328	0.9899399288667535	0.0	-0.05582513965127328	-0.05582513965127328	-0.10394979592299494	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Christensenella_minuta	4	0	0.08650839770208735	1	OTHER_OR_INSUFFICIENT	-0.036006752277923326	0.9899399288667535	25.106671362340677	-0.036006752277923326	-0.036006752277923326	0.050501645424164014	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Christensenella_sp_Marseille_P3954	4	1	0.016367610242797342	1	OTHER_OR_INSUFFICIENT	-0.17321520393749315	0.9899399288667535	0.0	-0.17321520393749315	-0.17321520393749315	-0.1568475936946958	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Cloacibacillus_evryensis	3	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.14708715482984225	0.9899399288667535	81.25725462891981	-0.14708715482984225	-0.14708715482984225		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__Clostridium_SGB4750	4	1	0.03776858036757179	1	OTHER_OR_INSUFFICIENT	0.06954278686635657	0.9899399288667535	0.0	0.07779286487060187	0.08373364130422568	0.045965060936653895	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_SGB4909	4	1	0.06717673235420232	1	OTHER_OR_INSUFFICIENT	0.05048955311630926	0.9899399288667535	0.0	0.06163081242157304	0.0704387949723709	0.0032620626181685867	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_SGB6179	4	1	0.06689685623015473	1	OTHER_OR_INSUFFICIENT	0.19981214537420997	0.9899399288667535	3.830074746099287	0.18511288604690052	0.16081436240785416	0.2277112186380089	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_butyricum	4	1	0.029795184794516205	1	OTHER_OR_INSUFFICIENT	-0.13620775770980698	0.9899399288667535	16.388121396978768	-0.15217358536753775	-0.1584892971300307	-0.16600294250432318	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_fessum	4	1	0.006843068787758949	1	CONSISTENT_NONSIGNIFICANT	0.1415945262132916	0.9899399288667535	0.0	0.14116940839953626	0.14149173304248605	0.13475145742553266	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Clostridium_paraputrificum	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.1465188968616704	0.9899399288667535	54.082273265072565	0.1465188968616704	0.1465188968616704	0.1465188968616704	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_perfringens	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.19059275734263798	0.9899399288667535	0.0	0.19059275734263798	0.19059275734263798	0.19059275734263798	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_saudiense	4	0	0.09925007452958155	0	OTHER_OR_INSUFFICIENT	0.01085611032901188	0.9899399288667535	0.0	0.04632276617850946	-0.006045811593471185	0.09320426293611037	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Clostridium_scindens	4	1	0.030855076954426505	1	OTHER_OR_INSUFFICIENT	0.06942590605563331	0.9899399288667535	0.0	0.06942590605563331	0.06942590605563331	0.10028098301005982	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_1001270H_150608_G6	4	1	0.032299489492891215	0	CONSISTENT_NONSIGNIFICANT	0.2534023212793983	0.9899399288667535	0.0	0.2479339529336961	0.24199576739766723	0.2211028317865071	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_1001270J_160509_D11	4	1	0.05673702454036482	1	CONSISTENT_NONSIGNIFICANT	0.11261494748192154	0.9899399288667535	0.0	0.11261494748192154	0.11261494748192154	0.16935197202228636	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Clostridium_sp_1001271st1_H5	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.134267123187571	0.9899399288667535	11.265962570046467	-0.134267123187571	-0.134267123187571	-0.134267123187571	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AF12_28	4	0	0.11192309853928786	0	CONSISTENT_NONSIGNIFICANT	-0.06813197214137139	0.9899399288667535	0.0	-0.05598300107911228	-0.04742282658873166	0.04379112639791648	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AF20_17LB	4	1	0.010951082836219934	1	CONSISTENT_NONSIGNIFICANT	0.0624862861754048	0.9899399288667535	0.0	0.06856296253179918	0.07343736901162473	0.06389959471619833	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Clostridium_sp_AF27_2AA	4	0	0.07157467602166952	1	OTHER_OR_INSUFFICIENT	-0.06977181086737465	0.9899399288667535	48.135085205265774	-0.057141854503729245	-0.04843706061077061	0.0018028651542948738	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AF34_10BH	4	1	0.006408862317481466	1	OTHER_OR_INSUFFICIENT	0.06546246523569335	0.9899399288667535	0.0	0.06272607201112904	0.0604937017693636	0.059053602918211885	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AF34_13	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.14920954967245864	0.9899399288667535	17.450557494393806	-0.14920954967245864	-0.14920954967245864	-0.14920954967245864	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AF36_4	4	1	0.0203791700452938	1	OTHER_OR_INSUFFICIENT	-0.1010629749365831	0.9899399288667535	13.923798776684713	-0.11077731891541678	-0.11785230433066626	-0.09747313428537246	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AM22_11AC	4	1	0.04007097532110637	1	OTHER_OR_INSUFFICIENT	0.07457583998619506	0.9899399288667535	13.853222063567767	0.07189593261411449	0.06826410794011735	0.10833508326122372	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AM33_3	4	1	0.07366547226669443	1	OTHER_OR_INSUFFICIENT	0.08743018591278207	0.9899399288667535	0.0	0.08486935892939478	0.07832499173138455	0.15199046399807897	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AM49_4BH	4	1	0.03929668416534677	1	OTHER_OR_INSUFFICIENT	-0.04354537328407806	0.9899399288667535	24.652410689406416	-0.038396892972086594	-0.035145348951663144	-0.004248689118731289	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_AT4	4	1	0.05160304898834356	1	OTHER_OR_INSUFFICIENT	0.12828938873147525	0.9899399288667535	0.0	0.13331359038163237	0.140015584729957	0.08841253574161345	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_Marseille_P3244	4	1	0.026049990872546558	1	OTHER_OR_INSUFFICIENT	-0.020564495366255847	0.9899399288667535	0.0	-0.020564495366255847	-0.020564495366255847	-0.046614486238802405	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_sp_NSJ_42	4	1	0.09556610950196429	1	OTHER_OR_INSUFFICIENT	0.2271358338909016	0.9899399288667535	0.0	0.2271358338909016	0.2271358338909016	0.3227019433928659	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_spiroforme	4	1	0.10466686234885925	1	OTHER_OR_INSUFFICIENT	-0.019822622859294144	0.9899399288667535	30.903346293996627	-0.019822622859294144	-0.019822622859294144	-0.1244894852081534	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Clostridium_symbiosum	4	1	0.02607499055292567	1	OTHER_OR_INSUFFICIENT	-0.025542649832175704	0.9899399288667535	0.0	-0.034101002936282744	-0.04262763581207441	-0.051617640385101374	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Collinsella_SGB14861	4	1	0.02027084385888396	1	CONSISTENT_NONSIGNIFICANT	0.10011694470988954	0.9899399288667535	0.0	0.10059191414171652	0.09697046923098254	0.1172413130898665	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Collinsella_SGB14987	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	0.17516117769533582	0.9899399288667535	0.0	0.17516117769533582	0.17516117769533582	0.17516117769533582	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Collinsella_SGB15196	4	1	0.03691997308372607	1	OTHER_OR_INSUFFICIENT	0.05808170389018746	0.9899399288667535	0.0	0.05289154049774809	0.021161730806461387	0.05289154049774809	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Collinsella_SGB4121	4	1	0.031149437639949224	1	OTHER_OR_INSUFFICIENT	0.06063073960717717	0.9899399288667535	0.0	0.05420948193424842	0.048224594728419154	0.02948130196722795	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Collinsella_SGB62935	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.0630570545229326	0.9899399288667535	0.0	-0.0630570545229326	-0.0630570545229326	-0.0630570545229326	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Collinsella_aerofaciens	4	0	0.03872785463449108	1	OTHER_OR_INSUFFICIENT	-0.015397708666507968	0.9899399288667535	43.38354184435243	-0.002989286870662091	0.01119462981811405	-0.027533224816377024	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Collinsella_bouchesdurhonensis	4	1	0.03991228934639411	0	CONSISTENT_NONSIGNIFICANT	0.12412124173793355	0.9899399288667535	0.0	0.12412124173793355	0.12412124173793355	0.08420895239153944	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Collinsella_intestinalis	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.03168840932141914	0.9899399288667535	0.0	0.03168840932141914	0.03168840932141914	0.03168840932141914	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Coprobacillus_cateniformis	4	1	0.051812414381324196	0	OTHER_OR_INSUFFICIENT	-0.06278247870691672	0.9899399288667535	0.0	-0.06278247870691672	-0.06278247870691672	-0.11459489308824092	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Coprobacter_fastidiosus	4	0	0.02205063115099326	1	OTHER_OR_INSUFFICIENT	-0.010019540315002056	0.9899399288667535	0.0	0.0020717696860075964	0.012031090835991203	0.0012902624267473251	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Coprobacter_secundus	4	1	0.05491569105151779	1	OTHER_OR_INSUFFICIENT	0.06103644823002302	0.9899399288667535	0.0	0.06013313704107914	0.0565066169571694	0.0061207571785052255	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Coprococcus_SGB4669	4	1	0.010150840204371708	1	CONSISTENT_NONSIGNIFICANT	-0.10530359642212465	0.9899399288667535	0.0	-0.10178471942316356	-0.09777282138320177	-0.10792366158757348	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Coprococcus_catus	4	1	0.03171354340454528	1	OTHER_OR_INSUFFICIENT	0.04672775538644304	0.9899399288667535	2.215486330807328	0.05254572460905265	0.05669970805409213	0.02498616464954685	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Coprococcus_comes	4	0	0.04412242844673068	1	OTHER_OR_INSUFFICIENT	-0.019031860200348305	0.9899399288667535	38.1495970775415	-0.007446263744261536	0.012320938940701525	-0.03180148950602915	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Coprococcus_eutactus	4	1	0.07287012085876507	1	OTHER_OR_INSUFFICIENT	0.1140265883404071	0.9899399288667535	25.75284128903248	0.11126738809978609	0.10427812284957086	0.17714824370833593	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Corynebacterium_durum	4	1	0.0013600892689835317	1	OTHER_OR_INSUFFICIENT	0.004045112869505491	0.9925937920540963	0.0	0.004045112869505491	0.004045112869505491	0.005405202138489023	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Cuneatibacter_caecimuris	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.030099355513885612	0.9899399288667535	0.0	-0.030099355513885612	-0.030099355513885612	-0.030099355513885612	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Desulfovibrio_SGB5077	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	0.24186541629297173	0.9899399288667535	9.582103427615497	0.24186541629297173	0.24186541629297173	0.24186541629297173	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Desulfovibrio_desulfuricans	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.030029645323543443	0.9899399288667535	0.0	0.030029645323543443	0.030029645323543443	0.030029645323543443	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Desulfovibrio_fairfieldensis	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.007912727063045024	0.9899399288667535	0.0	0.007912727063045024	0.007912727063045024	0.007912727063045024	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Desulfovibrio_piger	4	1	0.10001225834088491	0	DOMAIN_SPECIFIC	-0.11124432450456391	0.9899399288667535	52.63382404698046	-0.10217501961486712	-0.09248920630108552	-0.19250146464197043	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC	OTHER_OR_INSUFFICIENT
s__Dialister_invisus	4	1	0.0453059075796107	1	OTHER_OR_INSUFFICIENT	0.03203339641301017	0.9899399288667535	0.0	0.03203339641301017	0.03203339641301017	0.07733930399262087	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dielma_fastidiosa	4	1	0.06854973061742121	0	OTHER_OR_INSUFFICIENT	-0.07891111569846294	0.9899399288667535	43.83466316613911	-0.0884127115395431	-0.09780960793297282	-0.14746084631588416	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Dorea_formicigenerans	4	1	0.03980208307620034	1	CONSISTENT_NONSIGNIFICANT	0.21321151773825928	0.9899399288667535	0.0	0.22312141898999496	0.23032403330456816	0.19052195022836782	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Dorea_longicatena	4	1	0.035510868938258375	1	OTHER_OR_INSUFFICIENT	0.0376138359999335	0.9899399288667535	0.0	0.03944142433492151	0.039418644697805975	0.003930555396663133	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dorea_phocaeensis	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.08541415351567291	0.9899399288667535	18.444426019645846	-0.08541415351567291	-0.08541415351567291	-0.08541415351567291	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dorea_sp_AF24_7LB	4	1	0.03208909666565935	1	OTHER_OR_INSUFFICIENT	0.006967878608793647	0.9925937920540963	46.62308612812623	0.024623284757875327	0.039056975274452996	0.015267449045330896	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dorea_sp_AF36_15AT	4	1	0.08723596455295675	1	OTHER_OR_INSUFFICIENT	0.09743373075721486	0.9899399288667535	25.355142902083355	0.10388180761871715	0.10889606240467774	0.021660097851720992	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dysosmobacter_sp_BX15	4	1	0.017079809419341313	1	OTHER_OR_INSUFFICIENT	0.0973205550295645	0.9899399288667535	17.611614946630294	0.10702336943254298	0.11440036444890582	0.11281033146164192	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dysosmobacter_sp_NSJ_60	4	1	0.040381128354267035	1	OTHER_OR_INSUFFICIENT	-0.0871874397605666	0.9899399288667535	12.263912108395072	-0.0925109776721787	-0.09568313472715671	-0.12756856811483364	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Dysosmobacter_welbionis	4	0	0.021977847918163096	1	OTHER_OR_INSUFFICIENT	0.017851002528619	0.9899399288667535	16.948166351932052	0.013119167049072974	0.010036884698143851	-0.004126845389544096	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eggerthella_lenta	4	1	0.010312296248658426	1	OTHER_OR_INSUFFICIENT	-0.08536220084670498	0.9899399288667535	0.0	-0.08536220084670498	-0.08536220084670498	-0.07504990459804656	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eisenbergiella_massiliensis	4	1	0.0	1	DOMAIN_SPECIFIC	0.0816856065298426	0.9899399288667535	63.64708640965699	0.0816856065298426	0.0816856065298426	0.0816856065298426	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC
s__Eisenbergiella_tayi	4	1	0.006344151723128113	0	CONSISTENT_NONSIGNIFICANT	0.007145422062008729	0.9899399288667535	0.0	0.007145422062008729	0.007145422062008729	0.013489573785136842	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Ellagibacter_isourolithinifaciens	4	0	0.0952122856507367	1	OTHER_OR_INSUFFICIENT	0.07632666438343538	0.9899399288667535	0.0	0.0825269429054294	0.08780979972869866	-0.007402485922038034	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Emergencia_timonensis	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.02974099939136595	0.9899399288667535	73.99490888102551	-0.02974099939136595	-0.02974099939136595	-0.02974099939136595	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterocloster_SGB14313	4	1	0.09022502295484616	1	OTHER_OR_INSUFFICIENT	0.20262430125784306	0.9899399288667535	0.648157932509773	0.20262430125784306	0.20262430125784306	0.2928493242126892	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterocloster_aldenensis	4	1	0.017464617409680444	0	OTHER_OR_INSUFFICIENT	-0.0511941290351552	0.9899399288667535	0.0	-0.05413500215544181	-0.06865874644483565	-0.05413500215544181	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Enterocloster_asparagiformis	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.2126584399059231	0.9899399288667535	33.122798258221195	-0.2126584399059231	-0.2126584399059231	-0.2126584399059231	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterocloster_bolteae	4	1	0.016173018690718743	0	OTHER_OR_INSUFFICIENT	-0.17253230368985148	0.9899399288667535	0.0	-0.18178243479756293	-0.18870532238057022	-0.1772657672293165	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Enterocloster_citroniae	4	1	0.046533468450494886	1	OTHER_OR_INSUFFICIENT	-0.026550245927811484	0.9899399288667535	0.0	-0.023455639151111624	-0.01784748703694596	-0.06438095548744084	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterocloster_clostridioformis	4	1	0.035805711083929825	0	OTHER_OR_INSUFFICIENT	-0.08484290237592274	0.9899399288667535	0.0	-0.12064861345985256	-0.10119084651133234	-0.12064861345985256	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Enterocloster_lavalensis	4	1	0.030649004544059028	1	OTHER_OR_INSUFFICIENT	-0.013761641284953078	0.9899399288667535	3.635212986724887	-0.007819578158190172	-0.001412049101078942	-0.03206105364513797	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterococcus_SGB6173	4	1	0.007860272390903533	1	OTHER_OR_INSUFFICIENT	0.20271378577408236	0.9899399288667535	0.0	0.20271378577408236	0.20271378577408236	0.2105740581649859	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Enterococcus_faecalis	4	1	0.047970003835901456	1	OTHER_OR_INSUFFICIENT	0.11100293841384644	0.9899399288667535	40.51733304445948	0.11100293841384644	0.11100293841384644	0.06303293457794498	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Erysipelatoclostridium_ramosum	4	1	0.012001286085134844	0	CONSISTENT_NONSIGNIFICANT	-0.14483625369405265	0.9899399288667535	0.0	-0.14483625369405265	-0.14483625369405265	-0.1328349676089178	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Escherichia_coli	4	1	0.07157929542497252	1	OTHER_OR_INSUFFICIENT	-0.06282694129587169	0.9899399288667535	23.97687356599522	-0.06783199706335413	-0.06963645559362837	-0.1344062367208442	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eubacterium_SGB4671	3	1	0.0	1	OTHER_OR_INSUFFICIENT	0.14091559707510826	0.9899399288667535	0.0	0.14091559707510826	0.14091559707510826		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__Eubacterium_SGB6276	4	1	0.1424455591385091	1	OTHER_OR_INSUFFICIENT	0.06774604132188176	0.9899399288667535	28.86169179059247	0.07887057593574276	0.08483865355534763	0.21019160046039084	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eubacterium_callanderi	3	1	0.0	1	OTHER_OR_INSUFFICIENT	0.06292318357661916	0.9899399288667535	0.0	0.06292318357661916	0.06292318357661916		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
