scenario	analysis_level	effect_type	species	k	pooled_effect	se	ci_low	ci_high	p_value	fdr_q	tau2	Q	Q_p	I2	prediction_low	prediction_high	positive_groups	negative_groups	zero_groups	sign_consistency	significant_positive_groups	significant_negative_groups	minimum_effect	maximum_effect	median_effect	group_list
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bariatricus_massiliensis	3	0.46595973794942136	0.554120813502382	-1.918229692877595	2.8501491687764378	0.488917673821922	0.9998995945261049	4.586710930304912e-11	0.7049833530742746	0.7029344206349137	0.0	-6.574812767513395	7.506732243412237	3	0	0	1.0	0	0	0.15415067982725836	1.3862943611198906	0.28768207245178085	Frankel_US;Lee_Manchester;Matson_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Barnesiella_intestinihominis	9	0.13615336583527232	0.13800461408877632	-0.18208584493070096	0.4543925766012456	0.3527409391455235	0.9914012814622465	0.0510362433153099	11.176602669394514	0.19189204488628533	28.421898526402607	-0.48983157540693206	0.7621383070774768	6	3	0	0.6666666666666666	0	0	-0.6518542367152922	0.6409722911013942	0.14406150132047604	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Barnesiella_intestinihominis	7	0.5496633959617302	0.3664333480816424	-0.34696670611397373	1.4462934980374342	0.18427157146317646	0.9998995945261049	0.4254889137876932	11.078990152609844	0.08596561051477879	45.84343954320965	-1.3735756248975024	2.4729024168209626	5	2	0	0.7142857142857143	0	0	-0.672093771362113	1.3480731482996928	1.1939224684724346	Frankel_US;Gopalakrishnan_US;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_adolescentis	9	0.18078360757543788	0.1703261603302886	-0.2119892224796554	0.5735564376305311	0.31949841900913906	0.9914012814622465	0.05911987789552423	14.99458533088706	0.059250830227113346	46.64740755770717	-0.5211987375212899	0.8827659526721656	7	2	0	0.7777777777777778	1	1	-1.2124102838189603	0.6157969750445434	0.3078594817004793	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_adolescentis	9	0.3593724410714712	0.31134582706825836	-0.3585923236264937	1.0773372057694361	0.2817092060371961	0.9998995945261049	4.656296769428356e-11	9.970482315270068	0.2671037898153442	19.763159423614045	-0.3768434524231649	1.0955883345661073	6	3	0	0.6666666666666666	0	0	-2.4654885639308985	1.9616585060234524	0.4054651081081644	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_animalis	5	0.11697677812174005	0.1480958671066425	-0.2942032672065204	0.5281568234500005	0.4737913265798281	0.9914012814622465	4.680577860734746e-11	2.1497115840202303	0.7082457517185519	0.0	-0.35433036748248825	0.5882839237259684	4	1	0	0.8	0	0	-0.3212196534598525	0.430288693026125	0.13164091045798193	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_animalis	5	0.4595473562222068	0.35039078598241624	-0.5132934264250804	1.432388138869494	0.2598925979986007	0.9998995945261049	6.599835302457158e-11	1.6539358393507244	0.7990672241079503	0.0	-0.6555525063327052	1.5746472187771188	5	0	0	1.0	0	0	0.11778303565638346	1.751754134614356	0.5108256237659907	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_bifidum	8	0.18595707131230352	0.1123761991247621	-0.07977041443992874	0.4516845570645358	0.14194485676750726	0.9914012814622465	4.6981169964553145e-11	3.483949712639915	0.8369225767939424	0.0	-0.0890175826241956	0.46093172524880266	7	1	0	0.875	0	0	-0.18200295855624757	0.762147074634578	0.12835447311628204	Frankel_US;Gopalakrishnan_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_bifidum	8	0.27996310046992745	0.26948235648513397	-0.35726141505119224	0.9171876159910471	0.3334028740891359	0.9998995945261049	4.3701924536367116e-11	3.14994574239957	0.8707931309844708	0.0	-0.37943647148643045	0.9393626724262854	6	2	0	0.75	0	0	-0.40546510810816444	2.2881963555419462	0.2363022054728965	Frankel_US;Gopalakrishnan_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_dentium	6	-0.1338692557597478	0.18577210430410185	-0.6114116526518069	0.3436731411323112	0.5034218557728601	0.9914012814622465	0.08860241046260013	8.636616527991997	0.12446606402194982	42.10695839285464	-1.1080560920765845	0.8403175805570889	3	3	0	0.5	0	1	-0.8944804240685984	0.3033915062462554	-0.05553723682467678	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_dentium	7	-0.26251330922069793	0.419407926785913	-1.2887675357372939	0.763740917295898	0.5544189281490185	0.9998995945261049	0.6125330071489333	12.21819862984234	0.05727437250640794	50.8929247119514	-2.545033678196458	2.020007059755062	4	3	0	0.5714285714285714	0	1	-2.0149030205422647	0.8754687373538999	0.10227884912041825	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_longum	9	0.19531571928166358	0.11158515349636344	-0.06200010610834211	0.4526315446716693	0.11816558178738865	0.9914012814622465	4.196753144701351e-11	8.11606328329052	0.4222156801585971	1.430044089595424	-0.06854124123821209	0.45917267980153925	6	3	0	0.6666666666666666	1	0	-0.3679975918081478	0.6494162935910687	0.11534559633781692	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_longum	6	0.2794051130564469	0.28864382544512623	-0.4625774616013737	1.0213876877142676	0.37750600689776037	0.9998995945261049	4.010707711131218e-11	3.1142507940537256	0.6823768769672507	0.0	-0.5219986234391337	1.0808088495520276	4	2	0	0.6666666666666666	0	0	-0.3184537311185346	1.1474024528375417	0.3143043297111871	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bifidobacterium_pseudocatenulatum	7	0.1284225087827229	0.11568497328617994	-0.15464842335062104	0.4114934409160669	0.3094514409822699	0.9914012814622465	6.145744338252406e-11	5.102779554211429	0.5307001707904169	0.0	-0.1689551828856121	0.42580020045105793	5	2	0	0.7142857142857143	0	0	-0.37904017590649036	0.6991608237441758	0.1449577775582095	Frankel_US;Gopalakrishnan_US;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bifidobacterium_pseudocatenulatum	7	0.27141422811352073	0.312969403038836	-0.4943943132279764	1.0372227694550178	0.4191464529812206	0.9998995945261049	4.3701924536367116e-11	5.820291312167296	0.44361947259889567	0.0	-0.5330992346275254	1.0759276908545667	6	1	0	0.8571428571428571	0	0	-0.9295359586241757	2.2881963555419462	0.34043263783730976	Frankel_US;Gopalakrishnan_US;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bilophila_wadsworthia	9	-0.05434820614974811	0.11528283193928308	-0.3201908933197818	0.21149448102028556	0.6499202356417907	0.9914012814622465	5.4518334328699317e-11	8.684928388854665	0.3695680651289708	7.886402261343123	-0.3269487869047986	0.2182523746053024	2	7	0	0.7777777777777778	0	1	-0.9183682923319898	1.0848137546182246	-0.12206785530194325	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bilophila_wadsworthia	7	-0.11213057032544818	0.24750407988326578	-0.7177512365985447	0.49349009594764837	0.6664380038384158	0.9998995945261049	3.446914186652779e-11	5.259066154572634	0.5110409765456096	0.0	-0.7483600624982492	0.5240989218473528	2	5	0	0.7142857142857143	0	1	-1.8971199848858813	0.36193884305827345	-0.13353139262452263	Frankel_US;Gopalakrishnan_US;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Bittarella_massiliensis	6	-0.3129802467958604	0.13660166453620373	-0.664126004370311	0.03816551077859026	0.07054446667782065	0.9914012814622465	4.8878604423337336e-11	4.238786420816618	0.5155735441326612	0.0	-0.6922472701560061	0.06628677656428522	1	5	0	0.8333333333333334	0	1	-0.6536920725601519	0.3383962277338938	-0.31416988879318725	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Bittarella_massiliensis	7	-0.643786359698517	0.2876840737956144	-1.3477239292546725	0.06015120985763833	0.06654588634036211	0.9998995945261049	5.6160314702426936e-11	4.876753805790529	0.5597149426959873	0.0	-1.3833018144502889	0.09572909505325466	2	5	0	0.7142857142857143	0	1	-1.5040773967762742	0.5389965007326869	-0.6140098600012215	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_SGB4815	8	0.06577271082964599	0.1502400641401055	-0.28948858839690284	0.4210340100561948	0.6747329796788525	0.9914012814622465	0.0587465167856174	10.841508973291944	0.1456832903990429	35.43334219208323	-0.6319988325321759	0.7635442541914679	4	4	0	0.5	1	0	-0.7301649852891313	0.7367101219458992	-0.029320821485915062	Frankel_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_SGB4815	7	0.1918728056765029	0.3156384085908783	-0.5804665569810583	0.9642121683340641	0.5655450686079867	0.9998995945261049	0.07436759958157659	7.299764527571487	0.29401254001300364	17.805567873624238	-0.8803871169520814	1.2641327283050872	4	3	0	0.5714285714285714	1	0	-0.6931471805599453	1.824549292051046	0.28030196515415834	Frankel_US;Lee_Barcelona;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_caecimuris	8	0.04826108917073447	0.11242085589863632	-0.21757199307199865	0.31409417141346757	0.6806159344963327	0.9914012814622465	5.775356601515991e-11	6.199887552245697	0.5166132334580329	0.0	-0.2268228360720223	0.3233450144134912	5	3	0	0.625	1	0	-0.20804848220507022	1.102659838030219	0.07459714805725277	Frankel_US;Gopalakrishnan_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_faecis	9	0.1392166710345315	0.11026533946854852	-0.1150556577496325	0.3934889998186955	0.24230537274327604	0.9914012814622465	4.4391708700527795e-11	3.7028107728769974	0.8828925258780931	0.0	-0.1215194252588962	0.3999527673279592	7	2	0	0.7777777777777778	0	0	-0.3374024620594297	0.4708217151074838	0.18456024018240297	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_glucerasea	8	-0.014217421856364236	0.16170041729790896	-0.3965781500916731	0.36814330637894466	0.9323991941970501	0.9914012814622465	0.06232525647114616	11.799265379125156	0.10735639607681895	40.67427271884102	-0.7420339898673187	0.7135991461545903	4	4	0	0.5	0	1	-1.063479201545324	0.4153140531654713	-0.018692715196948054	Frankel_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_glucerasea	7	-0.02586322609427956	0.3141421050555181	-0.7945412658982577	0.7428148137096985	0.9370623826373033	0.9998995945261049	0.08701842598485342	6.962762305707474	0.3243046651724003	13.82730392675166	-1.1336130736381058	1.0818866214495468	4	3	0	0.5714285714285714	0	0	-1.3217558399823195	1.1939224684724346	0.20294084399669038	Frankel_US;Lee_Barcelona;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_hansenii	4	-0.004310440849490282	0.22520828071602478	-0.7210237017334994	0.7124028200345188	0.9859313808266007	0.9927638329902597	0.09980920934856426	5.986023390966509	0.1122922010374432	49.88325631123842	-1.6736508669880499	1.6650299852890693	2	2	0	0.5	0	0	-0.493908050123733	0.42562023102036184	-0.10530502939535469	Frankel_US;Gopalakrishnan_US;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_hansenii	5	-0.1697651553332982	0.5270881872830813	-1.633196572922987	1.2936662622563906	0.7635213867134389	0.9998995945261049	0.3444542921398468	6.003634964814226	0.19887697651780822	33.373697377622385	-2.680221638432368	2.3406913277657715	2	3	0	0.6	0	0	-1.5841201044498106	1.8148818866489094	-0.4382549309311553	Frankel_US;Gopalakrishnan_US;Lee_PRIMM_NL;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_hydrogenotrophica	6	-0.1284789173761293	0.13580977137925254	-0.4775890487855565	0.2206312140332979	0.3875772280481026	0.9914012814622465	5.331663217670019e-11	3.4270985862859447	0.6344460979722821	0.0	-0.5055472929050793	0.24858945815282066	1	5	0	0.8333333333333334	0	0	-0.7769793276054495	0.273027996507793	-0.13544006510131273	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_hydrogenotrophica	7	-0.03253120705112103	0.30898849875180545	-0.7885988265144092	0.7235364124121672	0.9195828288887898	0.9998995945261049	3.67224143454689e-11	6.630842560634914	0.35633883908565167	9.513761710766811	-0.8268114295157994	0.7617490154135574	2	4	1	0.5714285714285714	0	0	-2.1972245773362196	1.8185297102926599	-0.08701137698962981	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_luti	7	0.03648930952263643	0.2137939101825223	-0.4866455430056026	0.5596241620508754	0.8700892279866053	0.9914012814622465	0.20063514499232962	18.318683234165515	0.005483238526176701	67.2465541147105	-1.2393663095581882	1.312344928603461	4	3	0	0.5714285714285714	1	1	-0.8522380594745703	0.7820645764670158	0.2512797614261025	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_luti	7	0.19177605240074608	0.5605804379901295	-1.1799148648373443	1.5634669696388366	0.7439384338519106	0.9998995945261049	1.1874901909821725	18.60217313965152	0.004891016399091467	67.74570392955498	-2.9583570046984735	3.3419091094999653	4	3	0	0.5714285714285714	1	1	-2.4654885639308985	2.586689344097943	0.6286086594223741	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_massiliensis	9	0.18913042929509066	0.11048008613101966	-0.06563710618075308	0.4438979647709344	0.1252753653781188	0.9914012814622465	4.3122985997519887e-11	4.571970486210299	0.8021902456101785	0.0	-0.07211346214986236	0.4503743207400437	7	2	0	0.7777777777777778	1	0	-0.12338458301279843	0.889319793002738	0.16772206088782318	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_obeum	9	-0.04155720114433894	0.11047898847767018	-0.29632220542701976	0.2132078031383419	0.7165813849632954	0.9914012814622465	5.2007209890745553e-11	7.17014277591154	0.518391903570466	0.0	-0.30279849714664275	0.2196840948579649	4	5	0	0.5555555555555556	0	0	-0.4316414028586558	0.9566899272026884	-0.1283781998261854	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_producta	8	-0.020212906824626738	0.12118751409912683	-0.30677584165366445	0.266350028004411	0.8722507652931755	0.9914012814622465	5.442824081074555e-11	8.111514379049739	0.32286352768725674	13.702920652160053	-0.316748071834063	0.27632225818480954	4	4	0	0.5	0	0	-0.6961244127709764	0.8551560131853679	0.0004201219897012644	Frankel_US;Gopalakrishnan_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_producta	8	-0.05048203628771894	0.2872541241298889	-0.7297301045752981	0.6287660319998601	0.8654740164957219	0.9998995945261049	4.656296769428356e-11	5.779370455793359	0.5657345061037656	0.0	-0.7533675571097331	0.6524034845342952	4	4	0	0.5	0	0	-1.927891643552635	2.465488563930899	-0.009174569334098291	Frankel_US;Gopalakrishnan_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_schinkii	4	0.6840372467885127	0.5651273672676517	-1.1144502551871343	2.4825247487641597	0.3127872507305222	0.9998995945261049	4.195851603008487e-11	0.2648064629869884	0.9665055760310635	0.0	-1.7475095628015032	3.1155840563785286	4	0	0	1.0	0	0	0.25131442828090617	1.0147308046874077	0.7646976023802818	Frankel_US;Lee_Leeds;Lee_PRIMM_UK;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_sp_MSK_20_85	8	0.07963809286549729	0.12133145330799022	-0.20726520410757393	0.3665413898385685	0.5325625045862227	0.9914012814622465	0.009864453365982434	6.641374138926376	0.46714943638521633	0.0	-0.3040340565801597	0.46331024231115425	5	3	0	0.625	0	0	-0.5733781658610483	0.3628465452829018	0.21445316696480304	Frankel_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_sp_MSK_20_85	8	0.22959862510322454	0.27164294475345313	-0.41273486983486957	0.8719321200413186	0.4259300556234514	0.9998995945261049	5.873827943921434e-11	5.842197141526574	0.5582914869111564	0.0	-0.43508771595847257	0.8942849661649217	5	3	0	0.625	0	0	-1.0986122886681098	1.0986122886681098	0.3321988836369797	Frankel_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_sp_Marseille_P3087	6	0.27541799996934047	0.15539587068547167	-0.12403980254762265	0.6748758024863035	0.13653125594808077	0.9914012814622465	0.029948922011026977	5.578349551954354	0.3494310344899794	10.36775387716123	-0.37034755142069264	0.9211835513593736	5	1	0	0.8333333333333334	1	0	-0.2079233142043767	0.6844182354123998	0.3306489843667255	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_sp_Marseille_P3087	7	0.2945017143684634	0.2860288847377946	-0.4053857534662273	0.9943891822031541	0.3428929384732238	0.9998995945261049	0.06403055716221485	5.75808735311207	0.45082763484005406	0.0	-0.6871882429749581	1.2761916717118849	5	2	0	0.7142857142857143	0	0	-0.5500463369192721	1.1786549963416462	0.33547273628812935	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_sp_OF03_15BH	6	0.1684490365798767	0.1361048420986607	-0.18141959826108928	0.5183176714208426	0.2707953701646655	0.9914012814622465	4.663168935210969e-11	4.8273130389273495	0.43731676817667775	0.0	-0.20943858653429553	0.5463366596940489	5	1	0	0.8333333333333334	0	0	-0.42005490948496266	0.5392329699164747	0.2221705095161534	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_sp_OF03_15BH	7	0.29142223862675926	0.36356516729497806	-0.5981896778908293	1.181034155144348	0.45336906255630194	0.9998995945261049	0.27796163915475375	9.24925729531996	0.16003765539458173	35.129926561390555	-1.3548367920671636	1.9376812693206822	5	2	0	0.7142857142857143	0	0	-1.5040773967762742	1.252762968495368	0.6754476034605443	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_stercoris	8	0.11258891751483384	0.1253741798618631	-0.1838739087100833	0.409051743739751	0.3990067048056241	0.9914012814622465	5.438253642667719e-11	7.545754159322575	0.3743451653414907	7.232599257799974	-0.1941906495474296	0.4193684845770973	5	3	0	0.625	0	0	-0.39548940238848	1.0755507192513434	0.1563853949209504	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Blautia_stercoris	8	0.2674001112935578	0.35114374923471675	-0.5629229139420685	1.0977231365291842	0.47122304481391797	0.9998995945261049	6.407812302459741e-11	7.665889907315678	0.3629749269946305	8.686400605364925	-0.5918176903876123	1.1266179129747278	5	3	0	0.625	0	0	-0.9044562742271522	2.1972245773362196	0.36379216110038115	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Blautia_wexlerae	9	0.08851802067853945	0.11039806870833699	-0.16606038228143924	0.3430964236385181	0.4458252513210945	0.9914012814622465	4.665134180783801e-11	5.788427966360882	0.6709173876712372	0.0	-0.17253193041781487	0.34956797177489374	4	5	0	0.5555555555555556	0	0	-0.23904446585176284	0.6538114389653288	-0.048188596850463665	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Butyricicoccus_sp_AM29_23AC	6	0.15588502198749354	0.1515752042453344	-0.23375144477842746	0.5455214887534146	0.3509019460147358	0.9914012814622465	5.445961219515608e-11	6.178890278680583	0.2891993024299946	19.079320484912678	-0.2649552124075969	0.576725256382584	5	1	0	0.8333333333333334	0	0	-0.7313412403647882	0.7775776967840718	0.09741505317093777	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Butyricicoccus_sp_AM29_23AC	7	0.5148850649388442	0.3245582252570163	-0.2792803028291304	1.3090504327068189	0.16374025248817753	0.9998995945261049	6.156279737023654e-11	7.087181007010836	0.31285999575710044	15.340104985823928	-0.31941841375699753	1.349188543634686	6	1	0	0.8571428571428571	1	0	-1.5040773967762742	2.0412203288596382	0.5108256237659907	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Butyricimonas_SGB15260	9	0.03955764613235341	0.12457397620037854	-0.24771045812454484	0.32682575038925166	0.7589609889616682	0.9914012814622465	0.024253074713566202	8.55231829794054	0.38145591345041485	6.458112042831027	-0.4320159616217508	0.5111312538864576	5	4	0	0.5555555555555556	0	0	-0.3871679860790146	0.713796304159917	0.23970652640677478	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Butyricimonas_SGB15260	9	0.21638430314615278	0.26568277153617725	-0.3962812666687756	0.8290498729610811	0.43895875999472517	0.9998995945261049	0.07160218415618677	7.636699065070266	0.4697380314179045	0.0	-0.6752688143056956	1.1080374205980013	5	4	0	0.5555555555555556	0	0	-0.5232481437645479	1.5040773967762742	0.5108256237659907	Frankel_US;Gopalakrishnan_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	CLR_HEDGES_G	s__Butyricimonas_faecihominis	7	0.1848487143472526	0.15870519084828763	-0.203488897977648	0.5731863266721532	0.2883382552741076	0.9914012814622465	0.05265347574662697	8.20886956936637	0.2231969466398671	26.908328250327756	-0.532342757934303	0.9020401866288081	3	4	0	0.5714285714285714	1	0	-0.374574352963069	0.8810019387939618	-0.009390983843797517	Frankel_US;Lee_Barcelona;Lee_Leeds;Lee_Manchester;Lee_PRIMM_UK;Matson_US;Spencer_US
S2_BCN12_AS_NR	domain	PRESENCE_LOG_OR	s__Butyricimonas_faecihominis	7	0.3664725184418442	0.3431509490064382	-0.47318760541365573	1.2061326422973442	0.3266101547050261	0.9998995945261049	3.628829139468997e-11	4.888468493302161	0.5581955526570106	0.0	-0.5156250780913891	1.2485701149750774	4	2	1	0.5714285714285714	1	0	-0.40546510810816444	3.2188758248682006	0.31015492830383945	Frankel_US;Lee_Leeds;Lee_Manchester;Lee_PRIMM_NL;Lee_PRIMM_UK;Matson_US;Spencer_US
