scenario	analysis_level	group	species	effect_type	n	responders	non_responders	prevalence	responder_prevalence	non_responder_prevalence	pseudocount	effect	variance	se	ci_low	ci_high	responder_mean	non_responder_mean
S1_EXCLUDE_BCN12	family	Matson_2018	s__Blautia_wexlerae	CLR_HEDGES_G	38	14	24	0.8947368421052632	0.8571428571428571	0.9166666666666666	1.064207920685e-07	-0.23904446585176284	0.1138888805487708	0.337474266498604	-0.9004940281890267	0.42240509648550095	8.234835002277004	9.11608420290761
S1_EXCLUDE_BCN12	family	Matson_2018	s__Blautia_wexlerae	PRESENCE_LOG_OR	38	14	24	0.8947368421052632	0.8571428571428571	0.9166666666666666	1.064207920685e-07	-0.6061358035703156	1.128787878787879	1.0624442944398915	-2.688526620672503	1.4762550135318717		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricicoccus_sp_AM29_23AC	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.21428571428571427	0.16666666666666666	1.064207920685e-07	0.10255814149849371	0.113241323822844	0.33651348237900364	-0.5570082839643534	0.7621245669613409	1.1374498049850255	0.7903957715800564
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricicoccus_sp_AM29_23AC	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.21428571428571427	0.16666666666666666	1.064207920685e-07	0.31015492830383945	0.7242424242424242	0.8510243382197857	-1.3578527746069406	1.9781626312146194		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_SGB15260	CLR_HEDGES_G	38	14	24	0.2894736842105263	0.35714285714285715	0.25	1.064207920685e-07	0.26566909780421105	0.11407551683868397	0.33775067259545755	-0.39632222048288573	0.9276604160913078	3.121542198089929	1.8391358620500473
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_SGB15260	PRESENCE_LOG_OR	38	14	24	0.2894736842105263	0.35714285714285715	0.25	1.064207920685e-07	0.5108256237659907	0.5333333333333333	0.7302967433402214	-0.9205559931808434	1.9422072407128248		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_faecihominis	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.21428571428571427	0.16666666666666666	1.064207920685e-07	-0.009390983843797517	0.1130964629643708	0.3362981756780295	-0.6685354081727354	0.6497534404851403	1.126542481218698	1.163303926763697
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_faecihominis	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.21428571428571427	0.16666666666666666	1.064207920685e-07	0.31015492830383945	0.7242424242424242	0.8510243382197857	-1.3578527746069406	1.9781626312146194		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_paravirosa	CLR_HEDGES_G	38	14	24	0.23684210526315788	0.21428571428571427	0.25	1.064207920685e-07	-0.1798398713564427	0.11354443780814784	0.3369635556082406	-0.8402884403485942	0.48060869763570885	1.1352396838734748	1.8934298195008379
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_paravirosa	PRESENCE_LOG_OR	38	14	24	0.23684210526315788	0.21428571428571427	0.25	1.064207920685e-07	-0.2006706954621511	0.6464646464646464	0.8040302522073697	-1.7765699897885956	1.3752285988642934		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_virosa	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	0.3583773773231451	0.11487904843658554	0.33893811888984327	-0.3059413357009476	1.022696090347238	2.2366926693967137	0.7552004704841634
S1_EXCLUDE_BCN12	family	Matson_2018	s__Butyricimonas_virosa	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	1.0296194171811581	0.730952380952381	0.8549575316659775	-0.6460973448841578	2.705336179246474		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Borkfalkia_ceftriaxoniphila	CLR_HEDGES_G	38	14	24	0.42105263157894735	0.5	0.375	1.064207920685e-07	0.24851406040838303	0.11395300529274728	0.33756925999377857	-0.413121689179423	0.9101498099961891	3.183529216097394	2.1994259428832232
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Borkfalkia_ceftriaxoniphila	PRESENCE_LOG_OR	38	14	24	0.42105263157894735	0.5	0.375	1.064207920685e-07	0.5108256237659907	0.46349206349206346	0.6808025143109149	-0.8235473042834025	1.845198551815384		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Cibionibacter_quicibialis	CLR_HEDGES_G	38	14	24	0.6052631578947368	0.6428571428571429	0.5833333333333334	1.064207920685e-07	0.2685596195267601	0.11409696405690974	0.3377824211780562	-0.39349392598223	0.9306131650357502	6.284079170556345	4.911467425726921
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Cibionibacter_quicibialis	PRESENCE_LOG_OR	38	14	24	0.6052631578947368	0.6428571428571429	0.5833333333333334	1.064207920685e-07	0.25131442828090617	0.4825396825396825	0.6946507630023036	-1.110201067203609	1.6128299237654211		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	CLR_HEDGES_G	38	14	24	0.15789473684210525	0.14285714285714285	0.16666666666666666	1.064207920685e-07	-0.13393271751060754	0.11334437660662387	0.3366665659174131	-0.7937991867087373	0.5259337516875222	-0.002573597901416821	0.2542378993834323
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	PRESENCE_LOG_OR	38	14	24	0.15789473684210525	0.14285714285714285	0.16666666666666666	1.064207920685e-07	-0.1823215567939546	0.8833333333333334	0.939858145324779	-2.024443521630521	1.659800408042612		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Stoquefichus_sp_SB1	CLR_HEDGES_G	38	14	24	0.10526315789473684	0.07142857142857142	0.125	1.064207920685e-07	-0.2560610296855539	0.11400589435806624	0.33764758900081937	-0.9178503041271598	0.40572824475605207	-0.32359877092138095	0.20866777365855219
S1_EXCLUDE_BCN12	family	Matson_2018	s__Candidatus_Stoquefichus_sp_SB1	PRESENCE_LOG_OR	38	14	24	0.10526315789473684	0.07142857142857142	0.125	1.064207920685e-07	-0.6190392084062235	1.4578754578754578	1.2074251355158454	-2.98559247401728	1.7475140572048333		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Catenibacillus_scindens	CLR_HEDGES_G	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.15911537091250835	0.113446872834969	0.3368187536865621	-0.5010493863131533	0.8192801281381701	0.440159145576727	0.11734286092560627
S1_EXCLUDE_BCN12	family	Matson_2018	s__Catenibacillus_scindens	PRESENCE_LOG_OR	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.6466271649250525	0.8051948051948052	0.8973264763701143	-1.1121327287603715	2.4053870586104766		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Christensenella_hongkongensis	CLR_HEDGES_G	38	14	24	0.21052631578947367	0.14285714285714285	0.25	1.064207920685e-07	-0.17246846774360794	0.11350836826698571	0.33691002992933544	-0.8328121264051054	0.48787519091788956	0.28232124024953187	0.7115782446872382
S1_EXCLUDE_BCN12	family	Matson_2018	s__Christensenella_hongkongensis	PRESENCE_LOG_OR	38	14	24	0.21052631578947367	0.14285714285714285	0.25	1.064207920685e-07	-0.6931471805599453	0.8055555555555556	0.8975274678557507	-2.4523010175572164	1.066006656437326		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Christensenella_minuta	CLR_HEDGES_G	38	14	24	0.3684210526315789	0.2857142857142857	0.4166666666666667	1.064207920685e-07	-0.3709339014885731	0.11500623752959274	0.33912569576720775	-1.0356202651923003	0.29375246221515405	0.8499354994402494	1.9381104053605576
S1_EXCLUDE_BCN12	family	Matson_2018	s__Christensenella_minuta	PRESENCE_LOG_OR	38	14	24	0.3684210526315789	0.2857142857142857	0.4166666666666667	1.064207920685e-07	-0.579818495252942	0.5214285714285714	0.7221001117771492	-1.9951347143361544	0.8354977238302702		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Cloacibacillus_evryensis	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	0.2999247701606262	0.11434461125851454	0.3381488004688388	-0.36284687875829774	0.9626964190795502	1.7826515627295587	0.6427086616036456
S1_EXCLUDE_BCN12	family	Matson_2018	s__Cloacibacillus_evryensis	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	1.0296194171811581	0.730952380952381	0.8549575316659775	-0.6460973448841578	2.705336179246474		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB4648	CLR_HEDGES_G	38	14	24	0.21052631578947367	0.2857142857142857	0.16666666666666666	1.064207920685e-07	0.21355645685514563	0.11372865976557871	0.3372368007284773	-0.44742767257266985	0.8745405862829612	1.8757041098885334	1.0239190460094933
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB4648	PRESENCE_LOG_OR	38	14	24	0.21052631578947367	0.2857142857142857	0.16666666666666666	1.064207920685e-07	0.6931471805599453	0.65	0.806225774829855	-0.8870553381065706	2.2733496992264612		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB4750	CLR_HEDGES_G	38	14	24	0.3684210526315789	0.35714285714285715	0.375	1.064207920685e-07	-0.004064363297721039	0.11309546752647442	0.3362966956817661	-0.6632058868339826	0.6550771602385405	2.0517049115440047	2.0667862165896125
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB4750	PRESENCE_LOG_OR	38	14	24	0.3684210526315789	0.35714285714285715	0.375	1.064207920685e-07	-0.07696104113612832	0.4888888888888889	0.699205898780101	-1.4474046027451262	1.2934825204728695		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB6179	CLR_HEDGES_G	38	14	24	0.15789473684210525	0.07142857142857142	0.20833333333333334	1.064207920685e-07	-0.32462955173816144	0.11455890956553975	0.33846552197460195	-0.9880219748083813	0.3387628713320584	-0.09478652990645793	0.7938421044259192
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_SGB6179	PRESENCE_LOG_OR	38	14	24	0.15789473684210525	0.07142857142857142	0.20833333333333334	1.064207920685e-07	-1.2299482907291965	1.3295546558704452	1.153063162133994	-3.4899520885118247	1.0300555070534316		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_butyricum	CLR_HEDGES_G	38	14	24	0.7368421052631579	0.8571428571428571	0.6666666666666666	1.064207920685e-07	0.4343000852018416	0.11571491259532597	0.3401689471355755	-0.2324310511838864	1.1010312215875695	5.922813963048193	4.316840891446025
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_butyricum	PRESENCE_LOG_OR	38	14	24	0.7368421052631579	0.8571428571428571	0.6666666666666666	1.064207920685e-07	1.0986122886681098	0.7708333333333334	0.8779711460710616	-0.6222111576311711	2.8194357349673904		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_fessum	CLR_HEDGES_G	38	14	24	0.5789473684210527	0.6428571428571429	0.5416666666666666	1.064207920685e-07	0.0807831447196838	0.11318587582399922	0.3364310862925708	-0.5786217844137549	0.7401880738531226	4.63138524326393	4.263490163749764
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_fessum	PRESENCE_LOG_OR	38	14	24	0.5789473684210527	0.6428571428571429	0.5416666666666666	1.064207920685e-07	0.42073258023895277	0.4789432789432789	0.6920572801027953	-0.935699688762526	1.7771648492404315		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_paraputrificum	CLR_HEDGES_G	38	14	24	0.10526315789473684	0.21428571428571427	0.041666666666666664	1.064207920685e-07	0.5977702297440363	0.11805814431146362	0.34359590264067996	-0.07567773943169642	1.2712181989197688	1.3112010621298056	-0.29495221564863505
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_paraputrificum	PRESENCE_LOG_OR	38	14	24	0.10526315789473684	0.21428571428571427	0.041666666666666664	1.064207920685e-07	1.8362112317988888	1.4677206851119895	1.2114952270281503	-0.5383194131762858	4.210741876774064		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_perfringens	CLR_HEDGES_G	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.29448962790473115	0.11429974005278624	0.33808244564423373	-0.368151965557967	0.9571312213674292	1.1218139598517956	0.27173118900478666
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_perfringens	PRESENCE_LOG_OR	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.6466271649250525	0.8051948051948052	0.8973264763701143	-1.1121327287603715	2.4053870586104766		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_saudiense	CLR_HEDGES_G	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.20831973603165013	0.11369797576774221	0.3371913044070713	-0.4525752206062096	0.8692146926695098	1.0351095335680485	0.4047956302033732
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_saudiense	PRESENCE_LOG_OR	38	14	24	0.15789473684210525	0.21428571428571427	0.125	1.064207920685e-07	0.6466271649250525	0.8051948051948052	0.8973264763701143	-1.1121327287603715	2.4053870586104766		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_scindens	CLR_HEDGES_G	38	14	24	0.47368421052631576	0.35714285714285715	0.5416666666666666	1.064207920685e-07	-0.2253955898879112	0.11380083770552864	0.3373437974908219	-0.8865894329699221	0.4357982531940997	2.625035889112767	3.6539616901873937
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_scindens	PRESENCE_LOG_OR	38	14	24	0.47368421052631576	0.35714285714285715	0.5416666666666666	1.064207920685e-07	-0.7548407495652852	0.4789432789432789	0.6920572801027953	-2.111273018566764	0.6015915194361935		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001270H_150608_G6	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	0.385685149503983	0.11516125246395907	0.33935416965754095	-0.27944902302479724	1.0508193220327633	2.442808573788029	0.7840637386095534
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001270H_150608_G6	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.2857142857142857	0.125	1.064207920685e-07	1.0296194171811581	0.730952380952381	0.8549575316659775	-0.6460973448841578	2.705336179246474		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001270J_160509_D11	CLR_HEDGES_G	38	14	24	0.10526315789473684	0.14285714285714285	0.08333333333333333	1.064207920685e-07	0.2768813530509298	0.11416000592395079	0.33787572556185624	-0.3853550690503084	0.939117775152168	0.4308175396949924	-0.17012937476061393
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001270J_160509_D11	PRESENCE_LOG_OR	38	14	24	0.10526315789473684	0.14285714285714285	0.08333333333333333	1.064207920685e-07	0.6061358035703155	1.128787878787879	1.0624442944398915	-1.476255013531872	2.688526620672503		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001271st1_H5	CLR_HEDGES_G	38	14	24	0.13157894736842105	0.07142857142857142	0.16666666666666666	1.064207920685e-07	-0.33301663397867365	0.11463551696338373	0.3385786717490984	-0.9966308306069065	0.3305975626495592	-0.21690890599423998	0.6659029802693585
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_1001271st1_H5	PRESENCE_LOG_OR	38	14	24	0.13157894736842105	0.07142857142857142	0.16666666666666666	1.064207920685e-07	-0.9555114450274363	1.376923076923077	1.1734236561971456	-3.2554218111738416	1.344398921118969		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF12_28	CLR_HEDGES_G	38	14	24	0.2631578947368421	0.21428571428571427	0.2916666666666667	1.064207920685e-07	-0.06858806049101536	0.11316057590137586	0.33639348373798184	-0.7279192886174598	0.590743167635429	1.113677570336486	1.343691356056705
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF12_28	PRESENCE_LOG_OR	38	14	24	0.2631578947368421	0.21428571428571427	0.2916666666666667	1.064207920685e-07	-0.41197978912935806	0.6259230965113318	0.7911530171283756	-1.962639702700974	1.1386801244422582		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF20_17LB	CLR_HEDGES_G	38	14	24	0.21052631578947367	0.2857142857142857	0.16666666666666666	1.064207920685e-07	0.10946105586192502	0.11326165091121598	0.33654368351109487	-0.5501645638198209	0.7690866755436709	1.2086976081510739	0.8507410584264093
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF20_17LB	PRESENCE_LOG_OR	38	14	24	0.21052631578947367	0.2857142857142857	0.16666666666666666	1.064207920685e-07	0.6931471805599453	0.65	0.806225774829855	-0.8870553381065706	2.2733496992264612		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF27_2AA	CLR_HEDGES_G	38	14	24	0.2631578947368421	0.2857142857142857	0.25	1.064207920685e-07	-0.08031409110784905	0.11318482633455032	0.3364295265498412	-0.7397159631455378	0.5790877809298397	1.2396793986602417	1.5324252577022586
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF27_2AA	PRESENCE_LOG_OR	38	14	24	0.2631578947368421	0.2857142857142857	0.25	1.064207920685e-07	0.1823215567939546	0.5722222222222222	0.7564537145273478	-1.3003277236796469	1.6649708372675562		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF34_10BH	CLR_HEDGES_G	38	14	24	0.6052631578947368	0.5	0.6666666666666666	1.064207920685e-07	-0.305061594829936	0.11438777388190732	0.338212616384882	-0.9679583229443046	0.3578351332844326	4.224554030905058	5.7330887273502675
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF34_10BH	PRESENCE_LOG_OR	38	14	24	0.6052631578947368	0.5	0.6666666666666666	1.064207920685e-07	-0.6931471805599453	0.4732142857142857	0.6879057244377936	-2.041442400458021	0.6551480393381303		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF34_13	CLR_HEDGES_G	38	14	24	0.10526315789473684	0.0	0.16666666666666666	1.064207920685e-07	-0.5425058369498514	0.11718291286085836	0.3423198984296098	-1.2134528378718867	0.12844116397218375	-0.6415351860134102	0.9941512824168649
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF34_13	PRESENCE_LOG_OR	38	14	24	0.10526315789473684	0.0	0.16666666666666666	1.064207920685e-07	-1.8509483406183858	2.33996822726848	1.5296954688004014	-4.849151459467173	1.1472547782304008		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF36_4	CLR_HEDGES_G	38	14	24	0.5	0.5	0.5	1.064207920685e-07	-0.03307135787099335	0.11311042857734131	0.33631893877291735	-0.6922564778659114	0.6261137621239247	4.164581786731033	4.332468994107919
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AF36_4	PRESENCE_LOG_OR	38	14	24	0.5	0.5	0.5	1.064207920685e-07	0.0	0.45238095238095233	0.6725927091345493	-1.3182817099037165	1.3182817099037165		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM22_11AC	CLR_HEDGES_G	38	14	24	0.5	0.42857142857142855	0.5416666666666666	1.064207920685e-07	-0.2879004359262698	0.11424644172032887	0.33800361199302126	-0.9503875154325915	0.3745866435800519	2.5683265974972085	3.7702845152473987
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM22_11AC	PRESENCE_LOG_OR	38	14	24	0.5	0.42857142857142855	0.5416666666666666	1.064207920685e-07	-0.4547361571149472	0.45949883449883444	0.6778634335165413	-1.7833484868073683	0.8738761725774739		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM33_3	CLR_HEDGES_G	38	14	24	0.18421052631578946	0.14285714285714285	0.20833333333333334	1.064207920685e-07	-0.12767755197369185	0.11332164861298802	0.33663280976902415	-0.7874778591209792	0.5321227551735954	0.3833985979363104	0.7226651779159606
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM33_3	PRESENCE_LOG_OR	38	14	24	0.18421052631578946	0.14285714285714285	0.20833333333333334	1.064207920685e-07	-0.456758402495715	0.8359649122807018	0.9143111681920449	-2.2488082921521233	1.3352914871606931		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM49_4BH	CLR_HEDGES_G	38	14	24	0.4473684210526316	0.42857142857142855	0.4583333333333333	1.064207920685e-07	0.052659190662972775	0.11313375185025587	0.33635361132334507	-0.6065938875307836	0.7119122688567291	3.7928712106542926	3.533503995187672
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AM49_4BH	PRESENCE_LOG_OR	38	14	24	0.4473684210526316	0.42857142857142855	0.4583333333333333	1.064207920685e-07	-0.12062798778861475	0.4594988344988345	0.6778634335165413	-1.4492403174810358	1.2079843419038063		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AT4	CLR_HEDGES_G	38	14	24	0.4473684210526316	0.35714285714285715	0.5	1.064207920685e-07	-0.22126005341338348	0.11377518269574495	0.3373057703267837	-0.8823793632538796	0.43985925642711254	2.200834207226273	3.102027916707172
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_AT4	PRESENCE_LOG_OR	38	14	24	0.4473684210526316	0.35714285714285715	0.5	1.064207920685e-07	-0.587786664902119	0.47777777777777775	0.6912147117775906	-1.9425674999861964	0.7669941701819586		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_D5	CLR_HEDGES_G	38	14	24	0.13157894736842105	0.21428571428571427	0.08333333333333333	1.064207920685e-07	0.26203970279451166	0.11404891595413581	0.3377112908301051	-0.3998744272324943	0.9239538328215176	0.3531181167084914	-0.1391939763395802
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_D5	PRESENCE_LOG_OR	38	14	24	0.13157894736842105	0.21428571428571427	0.08333333333333333	1.064207920685e-07	1.0986122886681098	0.9696969696969696	0.9847319278346618	-0.8314622898878272	3.028686867224047		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_Marseille_P3244	CLR_HEDGES_G	38	14	24	0.5526315789473685	0.5714285714285714	0.5416666666666666	1.064207920685e-07	0.22465445588351116	0.1137962051028536	0.33733693112799495	-0.4365259291273589	0.8858348408943812	2.254550541834601	1.703287154587643
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_Marseille_P3244	PRESENCE_LOG_OR	38	14	24	0.5526315789473685	0.5714285714285714	0.5416666666666666	1.064207920685e-07	0.12062798778861472	0.45949883449883444	0.6778634335165413	-1.2079843419038063	1.4492403174810358		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_chh4_2	CLR_HEDGES_G	38	14	24	0.21052631578947367	0.14285714285714285	0.25	1.064207920685e-07	-0.09942926206290806	0.11323254612515997	0.33650044000737944	-0.7589701244773718	0.5601116003515557	0.3051946163806677	0.5405640251471974
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_sp_chh4_2	PRESENCE_LOG_OR	38	14	24	0.21052631578947367	0.14285714285714285	0.25	1.064207920685e-07	-0.6931471805599453	0.8055555555555556	0.8975274678557507	-2.4523010175572164	1.066006656437326		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_spiroforme	CLR_HEDGES_G	38	14	24	0.6578947368421053	0.6428571428571429	0.6666666666666666	1.064207920685e-07	-0.13063124853231656	0.1133322453604202	0.3366485487276311	-0.7904624040384736	0.5291999069738405	3.879438323697862	4.4021177419629165
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_spiroforme	PRESENCE_LOG_OR	38	14	24	0.6578947368421053	0.6428571428571429	0.6666666666666666	1.064207920685e-07	-0.10536051565782628	0.4986111111111111	0.706124005477162	-1.489363566393064	1.2786425350774113		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_symbiosum	CLR_HEDGES_G	38	14	24	0.6052631578947368	0.5714285714285714	0.625	1.064207920685e-07	0.03607993467109898	0.11311331811865297	0.3363232345804449	-0.623113605106573	0.6952734744487709	4.114966895656598	3.9589107368770686
S1_EXCLUDE_BCN12	family	Matson_2018	s__Clostridium_symbiosum	PRESENCE_LOG_OR	38	14	24	0.6052631578947368	0.5714285714285714	0.625	1.064207920685e-07	-0.2231435513142097	0.4694444444444444	0.6851601597031488	-1.5660574643323812	1.1197703617039618		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB14861	CLR_HEDGES_G	38	14	24	0.6052631578947368	0.6428571428571429	0.5833333333333334	1.064207920685e-07	0.060682509254066444	0.11314638208036823	0.336372386025322	-0.5986073673555646	0.7199723858636976	5.325702438798487	5.0256821953331015
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB14861	PRESENCE_LOG_OR	38	14	24	0.6052631578947368	0.6428571428571429	0.5833333333333334	1.064207920685e-07	0.25131442828090617	0.4825396825396825	0.6946507630023036	-1.110201067203609	1.6128299237654211		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB14987	CLR_HEDGES_G	38	14	24	0.2631578947368421	0.2857142857142857	0.25	1.064207920685e-07	-0.015336704888761096	0.11309850496352761	0.33630121165932125	-0.6744870797410307	0.6438136699635086	1.0021242688953176	1.051896480502993
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB14987	PRESENCE_LOG_OR	38	14	24	0.2631578947368421	0.2857142857142857	0.25	1.064207920685e-07	0.1823215567939546	0.5722222222222222	0.7564537145273478	-1.3003277236796469	1.6649708372675562		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB4121	CLR_HEDGES_G	38	14	24	0.7105263157894737	0.6428571428571429	0.75	1.064207920685e-07	-0.13702138153113871	0.11335600002574785	0.3366838279836854	-0.7969216843791621	0.5228789213168846	4.600973078315526	5.153679999723463
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB4121	PRESENCE_LOG_OR	38	14	24	0.7105263157894737	0.6428571428571429	0.75	1.064207920685e-07	-0.5108256237659907	0.5333333333333333	0.7302967433402214	-1.9422072407128248	0.9205559931808434		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB4668	CLR_HEDGES_G	38	14	24	0.10526315789473684	0.07142857142857142	0.125	1.064207920685e-07	-0.22366022440098862	0.11379001442828116	0.33732775520001484	-0.8848226245930177	0.43750217579104045	-0.08575223671523029	0.5428132200813168
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB4668	PRESENCE_LOG_OR	38	14	24	0.10526315789473684	0.07142857142857142	0.125	1.064207920685e-07	-0.6190392084062235	1.4578754578754578	1.2074251355158454	-2.98559247401728	1.7475140572048333		
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB47518	CLR_HEDGES_G	38	14	24	0.13157894736842105	0.07142857142857142	0.16666666666666666	1.064207920685e-07	-0.3789193758247488	0.11508940328100778	0.3392482914931301	-1.043846027151284	0.28600727550178623	-0.35363392071083083	0.4717385392044804
S1_EXCLUDE_BCN12	family	Matson_2018	s__Collinsella_SGB47518	PRESENCE_LOG_OR	38	14	24	0.13157894736842105	0.07142857142857142	0.16666666666666666	1.064207920685e-07	-0.9555114450274363	1.376923076923077	1.1734236561971456	-3.2554218111738416	1.344398921118969		
