scenario	species	full_pooled_effect	full_I2	full_fdr_q	influential_omitted_domain	max_abs_loo_delta	pooled_effect_after_influential_omission	signed_loo_delta	any_leave_one_domain_sign_flip	largest_absolute_effect_domain	largest_absolute_domain_effect	dominant_domain_absolute_effect_share
S3_EXCLUDE_LEE_SITES	s__GGB9616_SGB15051	-0.2624808209503948	0.0	0.9979483100114088	Frankel_US	0.0254744426587461	-0.2879552636091409	-0.0254744426587461	0	Lee_PRIMM_NL	-0.3005531728081608	0.29854341115676736
S3_EXCLUDE_LEE_SITES	s__GGB9621_SGB15073	-0.15646323817837654	0.0	0.9979483100114088	Spencer_US	0.12326265357099397	-0.2797258917493705	-0.12326265357099397	0	Lee_Leeds	-0.7189463856432561	0.4017615683700958
S3_EXCLUDE_LEE_SITES	s__GGB9635_SGB15106	0.21192067797877662	54.62661374365085	0.9979483100114088	Frankel_US	0.1121321866753126	0.3240528646540892	0.1121321866753126	0	Gopalakrishnan_US	0.7443529893550022	0.23621247456339664
S3_EXCLUDE_LEE_SITES	s__GGB9642_SGB15119	-0.266604763990556	0.0	0.9979483100114088	Lee_PRIMM_UK	0.12795835855834586	-0.39456312254890186	-0.12795835855834586	0	Lee_Leeds	-0.9044781642918165	0.6127378764028969
S3_EXCLUDE_LEE_SITES	s__GGB9694_SGB15204	0.20857332761590697	0.0	0.9979483100114088	Lee_PRIMM_UK	0.05811341004835413	0.2666867376642611	0.05811341004835413	0	Matson_US	0.45078771707744203	0.3806974195720218
S3_EXCLUDE_LEE_SITES	s__GGB9708_SGB15233	0.11492500686262891	0.0	0.9979483100114088	Lee_PRIMM_UK	0.12186908493420187	-0.006944078071572968	-0.12186908493420187	1	Lee_PRIMM_UK	0.3742832275074518	0.5956562714084722
S3_EXCLUDE_LEE_SITES	s__GGB9712_SGB15244	0.040543102743023696	52.57964802450717	0.9979483100114088	Spencer_US	0.17756467737551143	0.21810778011853513	0.17756467737551143	1	Lee_PRIMM_UK	0.5291547937403633	0.36043182260284184
S3_EXCLUDE_LEE_SITES	s__GGB9759_SGB15370	0.220330351811561	0.0	0.9979483100114088	Frankel_US	0.03076628977424814	0.18956406203731285	-0.03076628977424814	0	Frankel_US	0.4180022499388857	0.33517961815973296
S3_EXCLUDE_LEE_SITES	s__GGB9775_SGB15395	0.10381130089911622	0.0	0.9979483100114088	Matson_US	0.03938723219140086	0.14319853309051708	0.03938723219140086	0	Frankel_US	0.3352164230923476	0.3797145819617576
S3_EXCLUDE_LEE_SITES	s__GGB9781_SGB15402	0.09555289888703408	0.0	0.9979483100114088	Lee_PRIMM_UK	0.05339818165833999	0.04215471722869409	-0.05339818165833999	0	Lee_PRIMM_UK	0.24523039108370046	0.5702030358778882
S3_EXCLUDE_LEE_SITES	s__GGB9782_SGB15403	-0.04529760225441941	0.0	0.9979483100114088	Spencer_US	0.13081370462738118	0.08551610237296178	0.13081370462738118	1	Lee_PRIMM_NL	0.3659043465124019	0.4341213400886754
S3_EXCLUDE_LEE_SITES	s__GGB9788_SGB15411	0.34581053041859494	0.0	0.9979483100114088	Lee_PRIMM_NL	0.16008657077926688	0.18572395963932806	-0.16008657077926688	0	Lee_PRIMM_NL	0.6840169038080295	0.5711355644119811
S3_EXCLUDE_LEE_SITES	s__GGB9818_SGB15459	0.1688994638782138	0.0	0.9979483100114088	Matson_US	0.08966383038023784	0.25856329425845165	0.08966383038023784	0	Lee_Leeds	0.5534827514281372	0.273096249869912
S3_EXCLUDE_LEE_SITES	s__Gordonibacter_pamelaeae	-0.12632127646006908	38.105025860411565	0.9979483100114088	Matson_US	0.1482962267426164	0.021974950282547305	0.1482962267426164	1	Matson_US	-0.7849214971499117	0.4156513328235048
S3_EXCLUDE_LEE_SITES	s__Granulicatella_SGB8255	-0.15788128756939881	0.0	0.9979483100114088	Lee_PRIMM_NL	0.05263273549405528	-0.10524855207534353	0.05263273549405528	0	Lee_PRIMM_NL	-0.30004481326615223	0.4199519606227777
S3_EXCLUDE_LEE_SITES	s__Haemophilus_parainfluenzae	-0.10784688417151324	56.42751479715652	0.9979483100114088	Lee_PRIMM_UK	0.15305076385744446	0.04520387968593122	0.15305076385744446	1	Lee_PRIMM_UK	-0.8959438398529346	0.4060647434235204
S3_EXCLUDE_LEE_SITES	s__Harryflintia_acetispora	0.09271717859271154	0.0	0.9979483100114088	Lee_PRIMM_UK	0.054830096219956756	0.1475472748126683	0.054830096219956756	0	Gopalakrishnan_US	0.32175843750432	0.3735737781469818
S3_EXCLUDE_LEE_SITES	s__Holdemania_filiformis	-0.03835068949608287	59.75541820393383	0.9979483100114088	Spencer_US	0.1272520555470614	-0.16560274504314426	-0.1272520555470614	1	Frankel_US	0.6539907020273791	0.24145032419173532
S3_EXCLUDE_LEE_SITES	s__Holdemania_massiliensis	-0.30006530642507234	0.0	0.9979483100114088	Spencer_US	0.0617600756518408	-0.23830523077323154	0.0617600756518408	0	Spencer_US	-0.4210445771060383	0.2832408103678571
S3_EXCLUDE_LEE_SITES	s__Hungatella_hathewayi	-0.20871393086273055	0.0	0.9979483100114088	Spencer_US	0.05935849245719993	-0.2680724233199305	-0.05935849245719993	0	Lee_PRIMM_NL	-0.47825548009679186	0.3135354704705557
S3_EXCLUDE_LEE_SITES	s__Hydrogeniiclostidium_mannosilyticum	-0.14254813766921143	11.289104775152886	0.9979483100114088	Frankel_US	0.10989520979902945	-0.2524433474682409	-0.10989520979902945	0	Lee_PRIMM_UK	-0.49410875974845464	0.3378730036645857
S3_EXCLUDE_LEE_SITES	s__Intestinibacter_bartlettii	0.21879479845937705	4.932371419479284	0.9979483100114088	Spencer_US	0.11539407523083561	0.33418887369021266	0.11539407523083561	0	Lee_PRIMM_UK	0.5706574019734028	0.24200411251242843
S3_EXCLUDE_LEE_SITES	s__Lachnotalea_sp_AF33_28	-0.20428965298405902	0.0	0.9979483100114088	Matson_US	0.05194097508813264	-0.15234867789592638	0.05194097508813264	0	Matson_US	-0.5169156710467935	0.43450614434568485
S3_EXCLUDE_LEE_SITES	s__Lacrimispora_amygdalina	0.05277800581813652	56.68387842951267	0.9979483100114088	Lee_PRIMM_UK	0.13823192980733282	0.19100993562546933	0.13823192980733282	1	Lee_PRIMM_UK	-0.7307612436622705	0.25444863242109067
S3_EXCLUDE_LEE_SITES	s__Lacrimispora_celerecrescens	0.23679122838316824	0.0	0.9979483100114088	Spencer_US	0.08291426608118385	0.3197054944643521	0.08291426608118385	0	Lee_PRIMM_UK	0.6146499582616471	0.3409791171729795
S3_EXCLUDE_LEE_SITES	s__Lacticaseibacillus_paracasei	-0.0111128947375525	0.0	0.9979483100114088	Frankel_US	0.13162052694842613	0.12050763221087364	0.13162052694842613	1	Frankel_US	-0.38960929391045973	0.49869016039414715
S3_EXCLUDE_LEE_SITES	s__Lactococcus_lactis	0.185640543383776	0.0	0.9979483100114088	Matson_US	0.0617914338635297	0.2474319772473057	0.0617914338635297	0	Lee_Leeds	0.5339066577740328	0.429005352704799
S3_EXCLUDE_LEE_SITES	s__Lancefieldella_parvula	-0.386380877687078	0.0	0.9979483100114088	Frankel_US	0.11032577873966842	-0.2760550989474096	0.11032577873966842	0	Frankel_US	-0.7741154546849774	0.4956413916588177
S3_EXCLUDE_LEE_SITES	s__Longicatena_caecimuris	0.09948518043224756	0.0	0.9979483100114088	Spencer_US	0.07472808754063572	0.17421326797288328	0.07472808754063572	0	Frankel_US	0.42196988888278614	0.5484750985243754
S3_EXCLUDE_LEE_SITES	s__Massiliimalia_timonensis	-0.19756681034472034	52.010997541299474	0.9979483100114088	Lee_PRIMM_NL	0.12232487829861473	-0.07524193204610562	0.12232487829861473	0	Matson_US	-0.7980217365188798	0.3474603494298456
S3_EXCLUDE_LEE_SITES	s__Massilimicrobiota_sp_An134	0.0058366412558289085	51.006527883758444	0.9979483100114088	Lee_PRIMM_NL	0.1361084105446977	0.1419450518005266	0.1361084105446977	1	Lee_Leeds	0.8766024545430693	0.41878549711747187
S3_EXCLUDE_LEE_SITES	s__Massilimicrobiota_timonensis	-0.20860686694919278	0.0	0.9979483100114088	Lee_PRIMM_NL	0.12173954223906767	-0.08686732471012511	0.12173954223906767	0	Lee_PRIMM_NL	-0.5007955987775622	0.46864309932288856
S3_EXCLUDE_LEE_SITES	s__Mediterraneibacter_SGB48424	-0.056699672558163904	0.0	0.9979483100114088	Lee_PRIMM_UK	0.12009195032978007	-0.17679162288794398	-0.12009195032978007	1	Matson_US	-0.28121959230245197	0.4515940340116163
S3_EXCLUDE_LEE_SITES	s__Merdimonas_faecis	0.15632388719451815	0.0	0.9979483100114088	Lee_Leeds	0.045435118126131324	0.20175900532064947	0.045435118126131324	0	Lee_PRIMM_UK	0.22209841618298753	0.2794728489969479
S3_EXCLUDE_LEE_SITES	s__Oscillibacter_sp_NSJ_62	-0.10139912296238433	0.0	0.9979483100114088	Lee_PRIMM_UK	0.05694848949869044	-0.04445063346369389	0.05694848949869044	0	Lee_PRIMM_UK	-0.24109796465055014	0.6294733216701416
S3_EXCLUDE_LEE_SITES	s__Parabacteroides_merdae	0.20274764462201997	24.12370052848248	0.9979483100114088	Gopalakrishnan_US	0.08432886448752044	0.2870765091095404	0.08432886448752044	0	Gopalakrishnan_US	-0.6741928754047419	0.28140369112881786
S3_EXCLUDE_LEE_SITES	s__Phascolarctobacterium_SGB4573	-0.10690534014692896	56.60269037705143	0.9979483100114088	Gopalakrishnan_US	0.13725305730096235	0.030347717154033386	0.13725305730096235	1	Gopalakrishnan_US	-0.8856317235851967	0.45159470533439017
S3_EXCLUDE_LEE_SITES	s__Phocaeicola_plebeius	0.14945265177276018	0.0	0.9979483100114088	Lee_PRIMM_NL	0.09375605190812955	0.24320870368088973	0.09375605190812955	0	Frankel_US	0.42387143722128773	0.4392268132080828
S3_EXCLUDE_LEE_SITES	s__Phocaeicola_vulgatus	0.18457020860355927	14.02206344955539	0.9979483100114088	Spencer_US	0.08689863401267697	0.0976715745908823	-0.08689863401267697	0	Lee_Leeds	-0.8819606938324402	0.3753386148349618
S3_EXCLUDE_LEE_SITES	s__Pseudoflavonifractor_gallinarum	-0.12544049021529857	23.980853989178897	0.9979483100114088	Frankel_US	0.13790106257425444	-0.263341552789553	-0.13790106257425444	0	Gopalakrishnan_US	-0.49585575073482246	0.2931734444929653
S3_EXCLUDE_LEE_SITES	s__Pseudoflavonifractor_sp_An184	-0.07549487856583677	45.33323200253297	0.9979483100114088	Spencer_US	0.1899736277256693	0.11447874915983254	0.1899736277256693	1	Lee_Leeds	1.00426630535532	0.6366417016000349
S3_EXCLUDE_LEE_SITES	s__Romboutsia_timonensis	0.168937735935623	58.4719535989608	0.9979483100114088	Lee_PRIMM_NL	0.13893179271391148	0.03000594322171152	-0.13893179271391148	0	Lee_PRIMM_NL	0.8921274692232735	0.3072981732724112
S3_EXCLUDE_LEE_SITES	s__Roseburia_faecis	0.27391167770636615	0.0	0.9979483100114088	Spencer_US	0.051243495283553514	0.22266818242281264	-0.051243495283553514	0	Gopalakrishnan_US	0.4666132866972244	0.23361422307856505
S3_EXCLUDE_LEE_SITES	s__Roseburia_hominis	0.18863918547257175	0.0	0.9979483100114088	Matson_US	0.060295783623338095	0.24893496909590984	0.060295783623338095	0	Lee_PRIMM_UK	0.4606951445268849	0.25896505681348053
S3_EXCLUDE_LEE_SITES	s__Roseburia_sp_AF02_12	-0.070364016406486	69.10875256688566	0.9979483100114088	Lee_Leeds	0.15751107936748077	0.08714706296099478	0.15751107936748077	1	Lee_Leeds	-1.6384057015739972	0.44455753136580917
S3_EXCLUDE_LEE_SITES	s__Roseburia_sp_AM16_25	0.12159638603005267	30.687845488054105	0.9979483100114088	Matson_US	0.1223422425051579	-0.0007458564751052346	-0.1223422425051579	1	Matson_US	0.9121164162448883	0.6146400912165252
S3_EXCLUDE_LEE_SITES	s__Rothia_mucilaginosa	-0.16683465221513305	0.0	0.9979483100114088	Spencer_US	0.046025883472325585	-0.21286053568745864	-0.046025883472325585	0	Frankel_US	-0.4049163764592067	0.3550740179040479
S3_EXCLUDE_LEE_SITES	s__Ruminococcus_SGB4421	0.020456837370945415	0.0	0.9979483100114088	Gopalakrishnan_US	0.08982674495964642	0.11028358233059184	0.08982674495964642	1	Gopalakrishnan_US	-0.5111720744616471	0.4469541795092451
S3_EXCLUDE_LEE_SITES	s__Ruminococcus_sp_BSD2780120874_150323_B10	0.008579439131156375	0.0	0.9979483100114088	Frankel_US	0.07112018949704825	-0.06254075036589188	-0.07112018949704825	1	Frankel_US	0.2796424356944246	0.5569218171414223
S3_EXCLUDE_LEE_SITES	s__Solibaculum_mannosilyticum	0.1404764137645633	0.0	0.9979483100114088	Lee_PRIMM_UK	0.07483315735234497	0.21530957111690827	0.07483315735234497	0	Matson_US	0.3803296345275042	0.4291481820199957
S3_EXCLUDE_LEE_SITES	s__Streptococcus_SGB14888	-0.31477583371516854	0.0	0.9979483100114088	Frankel_US	0.10501196561040865	-0.4197877993255772	-0.10501196561040865	0	Matson_US	-0.5231953149153465	0.27519331301456845
S3_EXCLUDE_LEE_SITES	s__Streptococcus_infantis	-0.17042291151851005	0.0	0.9979483100114088	Frankel_US	0.0812285018216604	-0.08919440969684965	0.0812285018216604	0	Frankel_US	-0.5273551178113431	0.46913218105484944
S3_EXCLUDE_LEE_SITES	s__Streptococcus_oralis	-0.18686618239387268	0.0	0.9979483100114088	Lee_PRIMM_NL	0.08004883021077422	-0.2669150126046469	-0.08004883021077422	0	Lee_PRIMM_UK	-0.36508924213184196	0.3824420038752095
S3_EXCLUDE_LEE_SITES	s__Streptococcus_parasanguinis	-0.19927942813687866	0.0	0.9979483100114088	Frankel_US	0.039475242315725606	-0.15980418582115305	0.039475242315725606	0	Frankel_US	-0.4813317476660542	0.27318124491607265
S3_EXCLUDE_LEE_SITES	s__Streptococcus_salivarius	-0.09475445380475091	0.0	0.9979483100114088	Lee_PRIMM_UK	0.05168133851815905	-0.043073115286591857	0.05168133851815905	0	Lee_Leeds	-0.5504316053598713	0.4239188759265463
S3_EXCLUDE_LEE_SITES	s__Sutterella_wadsworthensis	-0.17284549824123466	0.0	0.9979483100114088	Lee_PRIMM_NL	0.04062870236204186	-0.1322167958791928	0.04062870236204186	0	Lee_PRIMM_NL	-0.36137277582539645	0.277316195589071
S3_EXCLUDE_LEE_SITES	s__Turicibacter_bilis	0.2746075255780355	11.120187130606322	0.9979483100114088	Lee_PRIMM_UK	0.1763543569667576	0.09825316861127792	-0.1763543569667576	0	Lee_PRIMM_UK	0.6741523498544276	0.5400989941829881
S3_EXCLUDE_LEE_SITES	s__Veillonella_atypica	-0.382232005002668	0.0	0.9979483100114088	Matson_US	0.07187109073510112	-0.45410309573776914	-0.07187109073510112	0	Gopalakrishnan_US	-0.6519586337574625	0.31511846250882797
S3_EXCLUDE_LEE_SITES	s__Veillonella_dispar	-0.24934917804973789	46.002859790015464	0.9979483100114088	Matson_US	0.14755493879802423	-0.3969041168477621	-0.14755493879802423	0	Lee_PRIMM_UK	-0.7614714334743955	0.270380728277315
S3_EXCLUDE_LEE_SITES	s__Veillonella_parvula	-0.33992331985561614	34.51765559158805	0.9979483100114088	Matson_US	0.11810941161427008	-0.4580327314698862	-0.11810941161427008	0	Gopalakrishnan_US	-0.7735023700483389	0.22350360851568313
S3_EXCLUDE_LEE_SITES	s__Vescimonas_coprocola	-0.27203436874835996	49.67293425248708	0.9979483100114088	Lee_PRIMM_UK	0.1557500989923482	-0.11628426975601176	0.1557500989923482	0	Lee_Leeds	-0.9526593721123705	0.3211886669913313
S3_EXCLUDE_LEE_SITES	s__Clostridium_SGB4648	0.1624244438973403	0.0	0.9979483100114088	Gopalakrishnan_US	0.0582544962767545	0.10416994762058579	-0.0582544962767545	0	Gopalakrishnan_US	0.7520792814601257	0.379139833665302
S3_EXCLUDE_LEE_SITES	s__GGB3033_SGB4029	0.22998283675713854	0.0	0.9979483100114088	Lee_Leeds	0.038865091293989185	0.2688479280511277	0.038865091293989185	0	Gopalakrishnan_US	0.3923420744793409	0.30396716672326585
S3_EXCLUDE_LEE_SITES	s__GGB77437_SGB9391	0.2224852933524995	0.0	0.9979483100114088	Lee_PRIMM_UK	0.16639379859648226	0.05609149475601725	-0.16639379859648226	0	Lee_PRIMM_UK	0.5414415642249988	0.5707633485050483
S3_EXCLUDE_LEE_SITES	s__GGB2998_SGB3989	0.36705411423062545	0.0	0.9979483100114088	Lee_PRIMM_NL	0.09985858776539502	0.4669127019960205	0.09985858776539502	0	Lee_PRIMM_UK	0.5080423368210543	0.34130844549842987
S3_EXCLUDE_LEE_SITES	s__GGB3109_SGB4643	0.020099192201463396	0.0	0.9979483100114088	Matson_US	0.0799522068017422	-0.0598530146002788	-0.0799522068017422	1	Matson_US	0.436670742385934	0.6790119614204645
S3_EXCLUDE_LEE_SITES	s__Alistipes_sp_AF17_16	0.24699232224021828	0.0	0.9979483100114088	Spencer_US	0.08785234602836159	0.1591399762118567	-0.08785234602836159	0	Lee_Leeds	-0.49346788192605845	0.3476218605388082
