scenario	model	train_domain	test_domain	train_n	test_n	train_responders	train_non_responders	test_responders	test_non_responders	selected_features	pseudocount	locked_params	roc_auc	roc_auc_ci_low	roc_auc_ci_high	roc_auc_bootstrap_valid	pr_auc	brier	balanced_accuracy	sensitivity	specificity	log_loss	train_study_family	test_study_family	same_study_family	train_country	test_country	same_country	train_macro_region	test_macro_region	same_macro_region	train_treatment_scope_group	test_treatment_scope_group	same_treatment_scope_group	known_combination_ici_fraction_difference	absolute_response_rate_difference	log_train_n	log_test_n	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
S3_EXCLUDE_LEE_SITES	elastic_net	Matson_US	Lee_Leeds	38	18	14	24	10	8	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.7375	0.45593750000000005	0.95	500	0.7906240981240981	0.2207592770565384	0.675	0.6	0.75	0.6307149915097174	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.18713450292397665	3.6375861597263857	2.8903717578961645	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S3_EXCLUDE_LEE_SITES	elastic_net	Matson_US	Lee_PRIMM_NL	38	55	14	24	33	22	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.36914600550964183	0.23612258953168044	0.5131198347107438	500	0.5180867368418551	0.31249885432874047	0.5075757575757576	0.5151515151515151	0.5	0.833988069193097	Matson_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.23157894736842105	3.6375861597263857	4.007333185232471	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S3_EXCLUDE_LEE_SITES	elastic_net	Matson_US	Lee_PRIMM_UK	38	54	14	24	33	21	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.49350649350649356	0.3375901875901876	0.6602092352092352	500	0.5712235801339689	0.32532670017115656	0.43073593073593075	0.24242424242424243	0.6190476190476191	0.8636618446584513	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.24269005847953223	3.6375861597263857	3.9889840465642745	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
S3_EXCLUDE_LEE_SITES	elastic_net	Matson_US	Spencer_US	38	97	14	24	71	26	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.47562296858071507	0.33124322860238353	0.6062026002166847	500	0.73817949517673	0.2710957903448752	0.5124593716143012	0.5633802816901409	0.46153846153846156	0.7389675540073689	Matson_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.36353771025501896	3.6375861597263857	4.574710978503383	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Frankel_US	97	39	71	26	24	15	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4444444444444444	0.25131944444444443	0.6264583333333332	500	0.6497724354704911	0.30271084265084713	0.475	0.75	0.2	0.8251584397717406	Spencer_2021	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.11657414750198247	4.574710978503383	3.6635616461296463	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Gopalakrishnan_US	97	25	71	26	14	11	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4155844155844156	0.1849025974025974	0.6267857142857142	500	0.5647224647434731	0.3212399069463365	0.4025974025974026	0.7142857142857143	0.09090909090909091	0.8723932548630426	Spencer_2021	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.17195876288659784	4.574710978503383	3.2188758248682006	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Lee_Leeds	97	18	71	26	10	8	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.55	0.225	0.8125000000000001	500	0.7105863499245851	0.27460485631086656	0.5375	0.2	0.875	0.7569594184701341	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1764032073310423	4.574710978503383	2.8903717578961645	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Lee_PRIMM_NL	97	55	71	26	33	22	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5041322314049587	0.35051652892561985	0.6475206611570247	500	0.6545130167477541	0.34271847670604594	0.5303030303030303	0.24242424242424243	0.8181818181818182	0.9625345153703686	Spencer_2021	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1319587628865979	4.574710978503383	4.007333185232471	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Lee_PRIMM_UK	97	54	71	26	33	21	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4314574314574315	0.2943722943722944	0.5888167388167388	500	0.5826537913628914	0.3554461355274196	0.461038961038961	0.30303030303030304	0.6190476190476191	0.9824281493279166	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.12084765177548673	4.574710978503383	3.9889840465642745	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S3_EXCLUDE_LEE_SITES	elastic_net	Spencer_US	Matson_US	97	38	71	26	14	24	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6071428571428572	0.40461309523809524	0.7888392857142856	500	0.48715862725955894	0.30773971820246804	0.5535714285714286	0.8571428571428571	0.25	0.835705797925566	Spencer_2021	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.36353771025501896	4.574710978503383	3.6375861597263857	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Gopalakrishnan_US	39	25	24	15	14	11	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.512987012987013	0.26931818181818185	0.756655844155844	500	0.5587723725853977	0.2712804805436165	0.6006493506493507	0.9285714285714286	0.2727272727272727	0.8131906403451018	Frankel_2017	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.055384615384615365	3.6635616461296463	3.2188758248682006	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Lee_Leeds	39	18	24	15	10	8	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.22500000000000003	0.037500000000000006	0.4690624999999997	500	0.43917438770379946	0.4310234707367453	0.3875	0.4	0.375	1.2267442747681654	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	3.6635616461296463	2.8903717578961645	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Lee_PRIMM_NL	39	55	24	15	33	22	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.5123966942148761	0.3560261707988981	0.6570936639118458	500	0.5852759656009344	0.39753033899485535	0.4545454545454546	0.09090909090909091	0.8181818181818182	1.1574512672777861	Frankel_2017	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	3.6635616461296463	4.007333185232471	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Lee_PRIMM_UK	39	54	24	15	33	21	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.5988455988455988	0.42629870129870134	0.7519480519480518	500	0.6960791489226683	0.3756665013693587	0.5584415584415584	0.21212121212121213	0.9047619047619048	1.139546647665359	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.6635616461296463	3.9889840465642745	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Matson_US	39	38	24	15	14	24	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.369047619047619	0.1994047619047619	0.5535714285714286	500	0.3191291900864546	0.4209056691609991	0.39583333333333337	0.5	0.2916666666666667	1.2669866938267325	Frankel_2017	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.2469635627530365	3.6635616461296463	3.6375861597263857	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S3_EXCLUDE_LEE_SITES	ridge	Frankel_US	Spencer_US	39	97	24	15	71	26	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.49024918743228607	0.37640845070422535	0.6070287107258938	500	0.7588884018946883	0.2885571856693804	0.4233477789815818	0.5774647887323944	0.2692307692307692	0.8297498187621882	Frankel_2017	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.11657414750198247	3.6635616461296463	4.574710978503383	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Frankel_US	25	39	14	11	24	15	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.46944444444444444	0.29166666666666663	0.6514583333333333	500	0.6533005614477182	0.3703847558117925	0.5	0.3333333333333333	0.6666666666666666	1.0318011067967001	Gopalakrishnan_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.055384615384615365	3.2188758248682006	3.6635616461296463	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Lee_Leeds	25	18	14	11	10	8	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.45	0.1684375	0.7250000000000001	500	0.5900568385862504	0.33733342410273354	0.5875	0.8	0.375	1.0106253170939241	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.004444444444444473	3.2188758248682006	2.8903717578961645	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Lee_PRIMM_NL	25	55	14	11	33	22	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.6019283746556473	0.4517906336088154	0.7577134986225894	500	0.75358161951913	0.2794518344825308	0.48484848484848486	0.7878787878787878	0.18181818181818182	0.7669133541980906	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.039999999999999925	3.2188758248682006	4.007333185232471	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Lee_PRIMM_UK	25	54	14	11	33	21	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.673881673881674	0.5157647907647909	0.8181818181818182	500	0.7367248016924639	0.21915661839463635	0.632034632034632	0.7878787878787878	0.47619047619047616	0.6457323745766973	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.05111111111111111	3.2188758248682006	3.9889840465642745	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Matson_US	25	38	14	11	14	24	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.4791666666666667	0.2990327380952381	0.6920386904761905	500	0.387483097305908	0.3044173104124931	0.49702380952380953	0.2857142857142857	0.7083333333333334	0.9124618958289425	Gopalakrishnan_2018	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.2188758248682006	3.6375861597263857	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S3_EXCLUDE_LEE_SITES	ridge	Gopalakrishnan_US	Spencer_US	25	97	14	11	71	26	386	2.5004030649745586e-07	"{""C"": 0.5}"	0.4257854821235103	0.3022481040086674	0.5764626218851571	500	0.7150753811910922	0.34724797972838306	0.4368905742145179	0.4507042253521127	0.4230769230769231	0.9579717409361395	Gopalakrishnan_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.17195876288659784	3.2188758248682006	4.574710978503383	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Frankel_US	18	39	10	8	24	15	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.39722222222222225	0.22777777777777777	0.5793749999999999	500	0.5616035235719032	0.34751304239172487	0.4125	0.625	0.2	1.0225724190984151	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	2.8903717578961645	3.6635616461296463	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Gopalakrishnan_US	18	25	10	8	14	11	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.4025974025974026	0.18181818181818182	0.6332792207792206	500	0.6062728770437941	0.3921135817280044	0.3668831168831169	0.6428571428571429	0.09090909090909091	1.2026044967221328	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.004444444444444473	2.8903717578961645	3.2188758248682006	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Lee_PRIMM_NL	18	55	10	8	33	22	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.4944903581267218	0.32486225895316806	0.6563705234159779	500	0.5955850198179058	0.31519189715531143	0.5227272727272727	0.5454545454545454	0.5	0.9111809746097888	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	2.8903717578961645	4.007333185232471	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Lee_PRIMM_UK	18	54	10	8	33	21	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.4862914862914863	0.32756132756132755	0.6516233766233765	500	0.5866988809621183	0.3303542132979146	0.5281385281385281	0.48484848484848486	0.5714285714285714	0.9639833269367544	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	2.8903717578961645	3.9889840465642745	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Matson_US	18	38	10	8	14	24	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.47916666666666663	0.26614583333333336	0.6965773809523808	500	0.5104358477534063	0.4571767192234139	0.3482142857142857	0.5714285714285714	0.125	1.2809110982378455	Lee_2022_family	Matson_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.18713450292397665	2.8903717578961645	3.6375861597263857	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S3_EXCLUDE_LEE_SITES	ridge	Lee_Leeds	Spencer_US	18	97	10	8	71	26	500	1.0661815682701918e-07	"{""C"": 0.5}"	0.5308775731310943	0.40155742145178763	0.6579225352112675	500	0.7577329793422909	0.24569870760143783	0.4398699891657638	0.8028169014084507	0.07692307692307693	0.7191840263409036	Lee_2022_family	Spencer_2021	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1764032073310423	2.8903717578961645	4.574710978503383	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Frankel_US	55	39	33	22	24	15	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.47777777777777775	0.30409722222222224	0.6669444444444441	500	0.6672209033968083	0.3727580901743274	0.4666666666666667	0.3333333333333333	0.6	1.0894951062213591	Lee_2022_family	Frankel_2017	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	4.007333185232471	3.6635616461296463	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	33	22	14	11	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.4545454545454546	0.23035714285714287	0.6920454545454541	500	0.5524641372393906	0.3540506381062068	0.461038961038961	0.2857142857142857	0.6363636363636364	1.0468024207850082	Lee_2022_family	Gopalakrishnan_2018	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.22	0.039999999999999925	4.007333185232471	3.2188758248682006	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Lee_Leeds	55	18	33	22	10	8	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.4375	0.15000000000000002	0.7250000000000001	500	0.5187014292896646	0.3792014975899162	0.5	0.5	0.5	1.2018400744516426	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	4.007333185232471	2.8903717578961645	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Lee_PRIMM_UK	55	54	33	22	33	21	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.6825396825396826	0.541053391053391	0.8139971139971139	500	0.7604215207258909	0.23447647634432267	0.6190476190476191	0.6666666666666666	0.5714285714285714	0.7334208059729788	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	0.31000000000000005	0.011111111111111183	4.007333185232471	3.9889840465642745	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Matson_US	55	38	33	22	14	24	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.5386904761904762	0.34665178571428573	0.745610119047619	500	0.4322133189744027	0.27073527861713137	0.5327380952380952	0.35714285714285715	0.7083333333333334	0.7592428060201505	Lee_2022_family	Matson_2018	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.22	0.23157894736842105	4.007333185232471	3.6375861597263857	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_NL	Spencer_US	55	97	33	22	71	26	462	2.1269490829764473e-07	"{""C"": 0.5}"	0.5292524377031419	0.4016386782231852	0.6682963163596966	500	0.7516367662840324	0.42687112324773113	0.5357529794149513	0.22535211267605634	0.8461538461538461	1.2414341998985032	Lee_2022_family	Spencer_2021	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1319587628865979	4.007333185232471	4.574710978503383	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Frankel_US	54	39	33	21	24	15	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.5166666666666667	0.3359722222222222	0.7112499999999999	500	0.6599279775931387	0.3956822527180824	0.5458333333333334	0.2916666666666667	0.8	1.1839762960975273	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.9889840465642745	3.6635616461296463	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	33	21	14	11	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.7337662337662336	0.5	0.9254870129870129	500	0.7733111503097129	0.30892167290522066	0.5616883116883117	0.21428571428571427	0.9090909090909091	0.8324069413851088	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.53	0.05111111111111111	3.9889840465642745	3.2188758248682006	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Lee_Leeds	54	18	33	21	10	8	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.575	0.28687500000000005	0.8375	500	0.7120681605975723	0.31679047974156266	0.4875	0.6	0.375	1.0485133656402157	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	3.9889840465642745	2.8903717578961645	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Lee_PRIMM_NL	54	55	33	21	33	22	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.5826446280991735	0.4228650137741047	0.7348829201101928	500	0.7605838533941693	0.3043470994867788	0.5454545454545454	0.6363636363636364	0.45454545454545453	0.8529740728652183	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	0.31000000000000005	0.011111111111111183	3.9889840465642745	4.007333185232471	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Matson_US	54	38	33	21	14	24	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.4285714285714286	0.22916666666666666	0.6444196428571428	500	0.3540946490130921	0.327324776457434	0.47619047619047616	0.2857142857142857	0.6666666666666666	1.0357846243090088	Lee_2022_family	Matson_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.53	0.24269005847953223	3.9889840465642745	3.6375861597263857	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
S3_EXCLUDE_LEE_SITES	ridge	Lee_PRIMM_UK	Spencer_US	54	97	33	21	71	26	500	1.0701941407104337e-07	"{""C"": 0.5}"	0.5222101841820153	0.3848456121343445	0.6561484290357529	500	0.7491481240160585	0.3727512695032372	0.47670639219934996	0.3380281690140845	0.6153846153846154	1.0887147403437116	Lee_2022_family	Spencer_2021	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.12084765177548673	3.9889840465642745	4.574710978503383	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Frankel_US	38	39	14	24	24	15	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.375	0.19576388888888888	0.5570138888888888	500	0.5493689469275281	0.42377747535086996	0.4583333333333333	0.25	0.6666666666666666	1.2410635048448209	Matson_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.2469635627530365	3.6375861597263857	3.6635616461296463	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Gopalakrishnan_US	38	25	14	24	14	11	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.5909090909090908	0.35373376623376623	0.7987012987012987	500	0.7073414628395831	0.315517413477525	0.44155844155844154	0.42857142857142855	0.45454545454545453	0.8712558008006893	Matson_2018	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.6375861597263857	3.2188758248682006	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Lee_Leeds	38	18	14	24	10	8	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.5249999999999999	0.22500000000000003	0.8	500	0.6215919701213819	0.3031474457688521	0.475	0.7	0.25	1.0041207761437734	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.18713450292397665	3.6375861597263857	2.8903717578961645	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Lee_PRIMM_NL	38	55	14	24	33	22	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.43250688705234164	0.27114325068870526	0.6088154269972452	500	0.5622920465029706	0.31494246121967406	0.5227272727272727	0.9090909090909091	0.13636363636363635	1.0194497349197162	Matson_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.23157894736842105	3.6375861597263857	4.007333185232471	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Lee_PRIMM_UK	38	54	14	24	33	21	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.46176046176046176	0.3174603174603175	0.6213924963924963	500	0.6430706571963791	0.3277873268778465	0.42207792207792205	0.6060606060606061	0.23809523809523808	0.9313185141890985	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.24269005847953223	3.6375861597263857	3.9889840465642745	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
S3_EXCLUDE_LEE_SITES	ridge	Matson_US	Spencer_US	38	97	14	24	71	26	432	1.0642079206855303e-07	"{""C"": 0.5}"	0.5108342361863489	0.37663867822318525	0.660373781148429	500	0.7447428433302195	0.3413149682045357	0.4715601300108342	0.36619718309859156	0.5769230769230769	0.9744228680652172	Matson_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.36353771025501896	3.6375861597263857	4.574710978503383	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
