scenario	model	domain_a	domain_b	auc_a_to_b	auc_b_to_a	reciprocal_mean_auc	reciprocal_min_auc	reciprocal_max_auc	absolute_directional_asymmetry	train_size_difference_absolute	response_rate_difference_absolute	same_study_family	same_country	same_treatment_scope_group	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
PRIMARY	ridge	Lee_Manchester	Matson_US	0.48511904761904756	0.5512820512820512	0.5182005494505494	0.48511904761904756	0.5512820512820512	0.06616300366300365	13	0.11157894736842106	0	0	0	2.0526455035056514	0.652012344550797	0.5576993360744268	0.06928177586824205
PRIMARY	ridge	Lee_Manchester	Spencer_US	0.43174431202600216	0.3974358974358974	0.4145901047309498	0.3974358974358974	0.43174431202600216	0.03430841459010475	72	0.2519587628865979	0	0	0	1.9981247694722843	0.6634308562491238	0.5626092193735298	0.06764326624120438
PRIMARY	ridge	Lee_PRIMM_NL	Lee_PRIMM_UK	0.6825396825396826	0.5826446280991735	0.632592155319428	0.5826446280991735	0.6825396825396826	0.09989505444050906	1	0.011111111111111183	1	0	1	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
PRIMARY	ridge	Lee_PRIMM_NL	Matson_US	0.5386904761904762	0.43250688705234164	0.4855986816214089	0.43250688705234164	0.5386904761904762	0.10618358913813453	17	0.23157894736842105	0	0	0	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
PRIMARY	ridge	Lee_PRIMM_NL	Spencer_US	0.5292524377031419	0.6074380165289256	0.5683452271160337	0.5292524377031419	0.6074380165289256	0.0781855788257837	42	0.1319587628865979	0	0	0	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
PRIMARY	ridge	Lee_PRIMM_UK	Matson_US	0.4285714285714286	0.46176046176046176	0.4451659451659452	0.4285714285714286	0.46176046176046176	0.03318903318903316	16	0.24269005847953223	0	0	0	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
PRIMARY	ridge	Lee_PRIMM_UK	Spencer_US	0.5222101841820153	0.5252525252525253	0.5237313547172703	0.5222101841820153	0.5252525252525253	0.003042341070510046	43	0.12084765177548673	0	0	0	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
PRIMARY	ridge	Matson_US	Spencer_US	0.5108342361863489	0.5922619047619048	0.5515480704741269	0.5108342361863489	0.5922619047619048	0.08142766857555583	59	0.36353771025501896	0	1	0	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Gopalakrishnan_US	0.6298701298701298	0.46944444444444444	0.5496572871572871	0.46944444444444444	0.6298701298701298	0.16042568542568536	14	0.055384615384615365	0	1	0	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Lee_Barcelona	0.23333333333333334	0.35277777777777775	0.2930555555555555	0.23333333333333334	0.35277777777777775	0.11944444444444441	28	0.1608391608391609	0	0	1	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Lee_Leeds	0.16249999999999998	0.38055555555555554	0.27152777777777776	0.16249999999999998	0.38055555555555554	0.21805555555555556	21	0.05982905982905984	0	0	1	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Lee_Manchester	0.4935897435897436	0.4388888888888889	0.46623931623931625	0.4388888888888889	0.4935897435897436	0.05470085470085473	14	0.13538461538461544	0	0	1	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Lee_PRIMM_NL	0.534435261707989	0.4611111111111111	0.49777318640955004	0.4611111111111111	0.534435261707989	0.07332415059687797	16	0.015384615384615441	0	0	1	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Lee_PRIMM_UK	0.48629148629148633	0.4111111111111111	0.4487012987012987	0.4111111111111111	0.48629148629148633	0.07518037518037524	15	0.004273504273504258	0	0	1	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Matson_US	0.3630952380952381	0.5277777777777778	0.4454365079365079	0.3630952380952381	0.5277777777777778	0.1646825396825397	1	0.2469635627530365	0	1	0	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S1_EXCLUDE_BCN12	elastic_net	Frankel_US	Spencer_US	0.5319609967497291	0.4444444444444444	0.48820272059708675	0.4444444444444444	0.5319609967497291	0.08751655230528466	58	0.11657414750198247	0	1	0	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Lee_Barcelona	0.2666666666666667	0.4610389610389611	0.36385281385281387	0.2666666666666667	0.4610389610389611	0.19437229437229436	14	0.10545454545454552	0	0	0	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Lee_Leeds	0.35	0.4805194805194805	0.4152597402597402	0.35	0.4805194805194805	0.13051948051948054	7	0.004444444444444473	0	0	0	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Lee_Manchester	0.5448717948717949	0.512987012987013	0.5289294039294039	0.512987012987013	0.5448717948717949	0.03188478188478194	0	0.08000000000000007	0	0	0	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Lee_PRIMM_NL	0.7066115702479339	0.44805194805194803	0.577331759149941	0.44805194805194803	0.7066115702479339	0.2585596221959858	30	0.039999999999999925	0	0	0	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Lee_PRIMM_UK	0.598845598845599	0.6168831168831168	0.6078643578643579	0.598845598845599	0.6168831168831168	0.018037518037517852	29	0.05111111111111111	0	0	0	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Matson_US	0.5535714285714286	0.6688311688311688	0.6112012987012987	0.5535714285714286	0.6688311688311688	0.11525974025974017	13	0.19157894736842113	0	1	1	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S1_EXCLUDE_BCN12	elastic_net	Gopalakrishnan_US	Spencer_US	0.47887323943661975	0.4155844155844156	0.4472288275105177	0.4155844155844156	0.47887323943661975	0.06328882385220413	72	0.17195876288659784	0	1	0	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Lee_Leeds	0.6625	0.7666666666666667	0.7145833333333333	0.6625	0.7666666666666667	0.10416666666666674	7	0.10101010101010105	1	0	1	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Lee_Manchester	0.5576923076923076	0.23333333333333334	0.39551282051282044	0.23333333333333334	0.5576923076923076	0.32435897435897426	14	0.025454545454545452	1	0	1	2.2125872071199106	0.699237363642387	0.5968096276682744	0.0739697656840514
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Lee_PRIMM_NL	0.418732782369146	0.5	0.459366391184573	0.418732782369146	0.5	0.08126721763085398	44	0.14545454545454545	1	0	1	2.2654600312628763	0.7635200611439845	0.6434861265694625	0.0709798666941524
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Lee_PRIMM_UK	0.5411255411255411	0.3	0.4205627705627706	0.3	0.5411255411255411	0.24112554112554113	43	0.15656565656565663	1	0	1	2.1906652798974484	0.6864949908918968	0.594816419606938	0.07321323591164862
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Matson_US	0.3869047619047619	0.3333333333333333	0.3601190476190476	0.3333333333333333	0.3869047619047619	0.0535714285714286	27	0.0861244019138756	0	0	0	1.9036925455120652	0.5117333886100498	0.4641582272842964	0.07052750924931375
S1_EXCLUDE_BCN12	elastic_net	Lee_Barcelona	Spencer_US	0.4956663055254605	0.7	0.5978331527627302	0.4956663055254605	0.7	0.20433369447453947	86	0.27741330834114336	0	0	0	1.391846202645219	0.4289819163420409	0.40151921943678875	0.059569784385690126
S1_EXCLUDE_BCN12	elastic_net	Lee_Leeds	Lee_Manchester	0.49358974358974356	0.35	0.42179487179487174	0.35	0.49358974358974356	0.14358974358974358	7	0.0755555555555556	1	1	1	1.5545824937549038	0.47164689705627394	0.4330400701509546	0.05555555555555555
S1_EXCLUDE_BCN12	elastic_net	Lee_Leeds	Lee_PRIMM_NL	0.45041322314049587	0.4875	0.4689566115702479	0.45041322314049587	0.4875	0.03708677685950412	37	0.0444444444444444	1	0	1	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S1_EXCLUDE_BCN12	elastic_net	Lee_Leeds	Lee_PRIMM_UK	0.5252525252525253	0.7375	0.6313762626262627	0.5252525252525253	0.7375	0.21224747474747474	36	0.05555555555555558	1	1	1	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S1_EXCLUDE_BCN12	elastic_net	Lee_Leeds	Matson_US	0.34523809523809523	0.7375	0.5413690476190476	0.34523809523809523	0.7375	0.3922619047619048	20	0.18713450292397665	0	0	0	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S1_EXCLUDE_BCN12	elastic_net	Lee_Leeds	Spencer_US	0.4761646803900325	0.55	0.5130823401950163	0.4761646803900325	0.55	0.07383531960996753	79	0.1764032073310423	0	0	0	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S1_EXCLUDE_BCN12	elastic_net	Lee_Manchester	Lee_PRIMM_NL	0.5426997245179064	0.30769230769230765	0.42519601610510704	0.30769230769230765	0.5426997245179064	0.23500741682559873	30	0.12	1	0	1	1.023240361097451	0.37225480323409776	0.3551927713469969	0.039582766439909295
S1_EXCLUDE_BCN12	elastic_net	Lee_Manchester	Lee_PRIMM_UK	0.6176046176046177	0.3333333333333333	0.4754689754689755	0.3333333333333333	0.6176046176046177	0.2842712842712844	29	0.13111111111111118	1	1	1	0.9138188960887204	0.3284935922301878	0.31756491921131447	0.036730326698580666
S1_EXCLUDE_BCN12	elastic_net	Lee_Manchester	Matson_US	0.41369047619047616	0.34615384615384615	0.37992216117216115	0.34615384615384615	0.41369047619047616	0.06753663003663002	13	0.11157894736842106	0	0	0	2.0526455035056514	0.652012344550797	0.5576993360744268	0.06928177586824205
S1_EXCLUDE_BCN12	elastic_net	Lee_Manchester	Spencer_US	0.45612134344528704	0.3269230769230769	0.391522210184182	0.3269230769230769	0.45612134344528704	0.12919826652221011	72	0.2519587628865979	0	0	0	1.9981247694722843	0.6634308562491238	0.5626092193735298	0.06764326624120438
S1_EXCLUDE_BCN12	elastic_net	Lee_PRIMM_NL	Lee_PRIMM_UK	0.572871572871573	0.6584022038567493	0.6156368883641612	0.572871572871573	0.6584022038567493	0.08553063098517633	1	0.011111111111111183	1	0	1	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
S1_EXCLUDE_BCN12	elastic_net	Lee_PRIMM_NL	Matson_US	0.5595238095238095	0.36914600550964183	0.4643349075167257	0.36914600550964183	0.5595238095238095	0.1903778040141677	17	0.23157894736842105	0	0	0	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S1_EXCLUDE_BCN12	elastic_net	Lee_PRIMM_NL	Spencer_US	0.5130010834236186	0.5082644628099173	0.5106327731167679	0.5082644628099173	0.5130010834236186	0.004736620613701281	42	0.1319587628865979	0	0	0	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S1_EXCLUDE_BCN12	elastic_net	Lee_PRIMM_UK	Matson_US	0.5148809523809523	0.49350649350649356	0.504193722943723	0.49350649350649356	0.5148809523809523	0.021374458874458768	16	0.24269005847953223	0	0	0	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
S1_EXCLUDE_BCN12	elastic_net	Lee_PRIMM_UK	Spencer_US	0.5465872156013001	0.43001443001443007	0.4883008228078651	0.43001443001443007	0.5465872156013001	0.11657278558687001	43	0.12084765177548673	0	0	0	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S1_EXCLUDE_BCN12	elastic_net	Matson_US	Spencer_US	0.47724810400866735	0.6041666666666667	0.540707385337667	0.47724810400866735	0.6041666666666667	0.1269185626579994	59	0.36353771025501896	0	1	0	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Gopalakrishnan_US	0.6688311688311688	0.3611111111111111	0.51497113997114	0.3611111111111111	0.6688311688311688	0.30772005772005767	14	0.055384615384615365	0	1	0	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Lee_Barcelona	0.8	0.47916666666666674	0.6395833333333334	0.47916666666666674	0.8	0.3208333333333333	28	0.1608391608391609	0	0	1	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Lee_Leeds	0.325	0.4361111111111111	0.38055555555555554	0.325	0.4361111111111111	0.1111111111111111	21	0.05982905982905984	0	0	1	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Lee_Manchester	0.5576923076923076	0.46944444444444444	0.513568376068376	0.46944444444444444	0.5576923076923076	0.08824786324786316	14	0.13538461538461544	0	0	1	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Lee_PRIMM_NL	0.5440771349862259	0.48888888888888893	0.5164830119375574	0.48888888888888893	0.5440771349862259	0.05518824609733697	16	0.015384615384615441	0	0	1	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Lee_PRIMM_UK	0.5382395382395383	0.4805555555555556	0.5093975468975469	0.4805555555555556	0.5382395382395383	0.05768398268398267	15	0.004273504273504258	0	0	1	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Matson_US	0.2916666666666667	0.4388888888888889	0.3652777777777778	0.2916666666666667	0.4388888888888889	0.1472222222222222	1	0.2469635627530365	0	1	0	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S1_EXCLUDE_BCN12	random_forest	Frankel_US	Spencer_US	0.4577464788732395	0.49444444444444446	0.476095461658842	0.4577464788732395	0.49444444444444446	0.03669796557120497	58	0.11657414750198247	0	1	0	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Lee_Barcelona	0.13333333333333333	0.36688311688311687	0.2501082251082251	0.13333333333333333	0.36688311688311687	0.23354978354978354	14	0.10545454545454552	0	0	0	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Lee_Leeds	0.35	0.4805194805194805	0.4152597402597402	0.35	0.4805194805194805	0.13051948051948054	7	0.004444444444444473	0	0	0	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Lee_Manchester	0.39743589743589747	0.577922077922078	0.4876789876789877	0.39743589743589747	0.577922077922078	0.18048618048618048	0	0.08000000000000007	0	0	0	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Lee_PRIMM_NL	0.6556473829201103	0.6168831168831169	0.6362652499016136	0.6168831168831169	0.6556473829201103	0.038764266036993344	30	0.039999999999999925	0	0	0	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Lee_PRIMM_UK	0.6089466089466089	0.5649350649350648	0.5869408369408369	0.5649350649350648	0.6089466089466089	0.04401154401154406	29	0.05111111111111111	0	0	0	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Matson_US	0.45535714285714285	0.5	0.4776785714285714	0.45535714285714285	0.5	0.04464285714285715	13	0.19157894736842113	0	1	1	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S1_EXCLUDE_BCN12	random_forest	Gopalakrishnan_US	Spencer_US	0.5444203683640304	0.6493506493506493	0.5968855088573399	0.5444203683640304	0.6493506493506493	0.10493028098661894	72	0.17195876288659784	0	1	0	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Lee_Leeds	0.5875	0.30000000000000004	0.44375000000000003	0.30000000000000004	0.5875	0.2875	7	0.10101010101010105	1	0	1	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Lee_Manchester	0.5416666666666666	0.13333333333333336	0.3375	0.13333333333333336	0.5416666666666666	0.40833333333333327	14	0.025454545454545452	1	0	1	2.2125872071199106	0.699237363642387	0.5968096276682744	0.0739697656840514
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Lee_PRIMM_NL	0.4676308539944904	0.43333333333333335	0.4504820936639119	0.43333333333333335	0.4676308539944904	0.034297520661157044	44	0.14545454545454545	1	0	1	2.2654600312628763	0.7635200611439845	0.6434861265694625	0.0709798666941524
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Lee_PRIMM_UK	0.38311688311688313	0.4666666666666666	0.4248917748917749	0.38311688311688313	0.4666666666666666	0.08354978354978349	43	0.15656565656565663	1	0	1	2.1906652798974484	0.6864949908918968	0.594816419606938	0.07321323591164862
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Matson_US	0.44494047619047616	0.2333333333333333	0.3391369047619047	0.2333333333333333	0.44494047619047616	0.21160714285714285	27	0.0861244019138756	0	0	0	1.9036925455120652	0.5117333886100498	0.4641582272842964	0.07052750924931375
S1_EXCLUDE_BCN12	random_forest	Lee_Barcelona	Spencer_US	0.5473997833152763	0.8	0.6736998916576382	0.5473997833152763	0.8	0.25260021668472377	86	0.27741330834114336	0	0	0	1.391846202645219	0.4289819163420409	0.40151921943678875	0.059569784385690126
S1_EXCLUDE_BCN12	random_forest	Lee_Leeds	Lee_Manchester	0.4294871794871795	0.2875	0.35849358974358975	0.2875	0.4294871794871795	0.14198717948717954	7	0.0755555555555556	1	1	1	1.5545824937549038	0.47164689705627394	0.4330400701509546	0.05555555555555555
S1_EXCLUDE_BCN12	random_forest	Lee_Leeds	Lee_PRIMM_NL	0.5110192837465565	0.525	0.5180096418732782	0.5110192837465565	0.525	0.013980716253443548	37	0.0444444444444444	1	0	1	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S1_EXCLUDE_BCN12	random_forest	Lee_Leeds	Lee_PRIMM_UK	0.5180375180375181	0.41250000000000003	0.4652687590187591	0.41250000000000003	0.5180375180375181	0.10553751803751804	36	0.05555555555555558	1	1	1	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S1_EXCLUDE_BCN12	random_forest	Lee_Leeds	Matson_US	0.5297619047619048	0.375	0.4523809523809524	0.375	0.5297619047619048	0.15476190476190477	20	0.18713450292397665	0	0	0	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S1_EXCLUDE_BCN12	random_forest	Lee_Leeds	Spencer_US	0.4891657638136511	0.4	0.4445828819068256	0.4	0.4891657638136511	0.0891657638136511	79	0.1764032073310423	0	0	0	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S1_EXCLUDE_BCN12	random_forest	Lee_Manchester	Lee_PRIMM_NL	0.49449035812672176	0.6282051282051282	0.561347743165925	0.49449035812672176	0.6282051282051282	0.13371477007840643	30	0.12	1	0	1	1.023240361097451	0.37225480323409776	0.3551927713469969	0.039582766439909295
S1_EXCLUDE_BCN12	random_forest	Lee_Manchester	Lee_PRIMM_UK	0.5800865800865802	0.4423076923076923	0.5111971361971362	0.4423076923076923	0.5800865800865802	0.13777888777888792	29	0.13111111111111118	1	1	1	0.9138188960887204	0.3284935922301878	0.31756491921131447	0.036730326698580666
S1_EXCLUDE_BCN12	random_forest	Lee_Manchester	Matson_US	0.6875	0.5320512820512819	0.609775641025641	0.5320512820512819	0.6875	0.15544871794871806	13	0.11157894736842106	0	0	0	2.0526455035056514	0.652012344550797	0.5576993360744268	0.06928177586824205
S1_EXCLUDE_BCN12	random_forest	Lee_Manchester	Spencer_US	0.43553629469122424	0.33333333333333326	0.38443481401227875	0.33333333333333326	0.43553629469122424	0.10220296135789098	72	0.2519587628865979	0	0	0	1.9981247694722843	0.6634308562491238	0.5626092193735298	0.06764326624120438
S1_EXCLUDE_BCN12	random_forest	Lee_PRIMM_NL	Lee_PRIMM_UK	0.6060606060606061	0.6707988980716253	0.6384297520661157	0.6060606060606061	0.6707988980716253	0.06473829201101922	1	0.011111111111111183	1	0	1	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
S1_EXCLUDE_BCN12	random_forest	Lee_PRIMM_NL	Matson_US	0.43154761904761907	0.38292011019283745	0.40723386462022826	0.38292011019283745	0.43154761904761907	0.04862750885478162	17	0.23157894736842105	0	0	0	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S1_EXCLUDE_BCN12	random_forest	Lee_PRIMM_NL	Spencer_US	0.4848320693391116	0.5702479338842976	0.5275400016117047	0.4848320693391116	0.5702479338842976	0.08541586454518602	42	0.1319587628865979	0	0	0	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S1_EXCLUDE_BCN12	random_forest	Lee_PRIMM_UK	Matson_US	0.5446428571428571	0.5165945165945166	0.5306186868686869	0.5165945165945166	0.5446428571428571	0.02804834054834049	16	0.24269005847953223	0	0	0	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
S1_EXCLUDE_BCN12	random_forest	Lee_PRIMM_UK	Spencer_US	0.485373781148429	0.4444444444444444	0.4649091127964367	0.4444444444444444	0.485373781148429	0.040929336703984576	43	0.12084765177548673	0	0	0	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S1_EXCLUDE_BCN12	random_forest	Matson_US	Spencer_US	0.48645720476706394	0.4613095238095238	0.47388336428829386	0.4613095238095238	0.48645720476706394	0.025147680957540164	59	0.36353771025501896	0	1	0	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S1_EXCLUDE_BCN12	ridge	Frankel_US	Gopalakrishnan_US	0.512987012987013	0.46944444444444444	0.4912157287157287	0.46944444444444444	0.512987012987013	0.04354256854256855	14	0.055384615384615365	0	1	0	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S1_EXCLUDE_BCN12	ridge	Frankel_US	Lee_Barcelona	0.23333333333333336	0.5083333333333333	0.37083333333333335	0.23333333333333336	0.5083333333333333	0.2749999999999999	28	0.1608391608391609	0	0	1	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
S1_EXCLUDE_BCN12	ridge	Frankel_US	Lee_Leeds	0.22500000000000003	0.39722222222222225	0.3111111111111111	0.22500000000000003	0.39722222222222225	0.17222222222222222	21	0.05982905982905984	0	0	1	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S1_EXCLUDE_BCN12	ridge	Frankel_US	Lee_Manchester	0.4807692307692307	0.5138888888888888	0.4973290598290598	0.4807692307692307	0.5138888888888888	0.03311965811965811	14	0.13538461538461544	0	0	1	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
S1_EXCLUDE_BCN12	ridge	Frankel_US	Lee_PRIMM_NL	0.5123966942148761	0.47777777777777775	0.4950872359963269	0.47777777777777775	0.5123966942148761	0.03461891643709836	16	0.015384615384615441	0	0	1	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S1_EXCLUDE_BCN12	ridge	Frankel_US	Lee_PRIMM_UK	0.5988455988455988	0.5166666666666667	0.5577561327561328	0.5166666666666667	0.5988455988455988	0.08217893217893213	15	0.004273504273504258	0	0	1	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S1_EXCLUDE_BCN12	ridge	Frankel_US	Matson_US	0.369047619047619	0.375	0.37202380952380953	0.369047619047619	0.375	0.005952380952380987	1	0.2469635627530365	0	1	0	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S1_EXCLUDE_BCN12	ridge	Frankel_US	Spencer_US	0.49024918743228607	0.49722222222222223	0.49373570482725415	0.49024918743228607	0.49722222222222223	0.006973034789936161	58	0.11657414750198247	0	1	0	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Lee_Barcelona	0.16666666666666669	0.2532467532467533	0.20995670995670998	0.16666666666666669	0.2532467532467533	0.08658008658008659	14	0.10545454545454552	0	0	0	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Lee_Leeds	0.45	0.4025974025974026	0.4262987012987013	0.4025974025974026	0.45	0.04740259740259739	7	0.004444444444444473	0	0	0	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Lee_Manchester	0.5384615384615385	0.6103896103896104	0.5744255744255744	0.5384615384615385	0.6103896103896104	0.07192807192807182	0	0.08000000000000007	0	0	0	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Lee_PRIMM_NL	0.6019283746556473	0.4545454545454546	0.528236914600551	0.4545454545454546	0.6019283746556473	0.14738292011019272	30	0.039999999999999925	0	0	0	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Lee_PRIMM_UK	0.673881673881674	0.7337662337662336	0.7038239538239538	0.673881673881674	0.7337662337662336	0.05988455988455965	29	0.05111111111111111	0	0	0	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Matson_US	0.4791666666666667	0.5909090909090908	0.5350378787878788	0.4791666666666667	0.5909090909090908	0.11174242424242414	13	0.19157894736842113	0	1	1	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S1_EXCLUDE_BCN12	ridge	Gopalakrishnan_US	Spencer_US	0.4257854821235103	0.2922077922077922	0.3589966371656512	0.2922077922077922	0.4257854821235103	0.1335776899157181	72	0.17195876288659784	0	1	0	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S1_EXCLUDE_BCN12	ridge	Lee_Barcelona	Lee_Leeds	0.6375000000000001	0.6333333333333333	0.6354166666666667	0.6333333333333333	0.6375000000000001	0.004166666666666763	7	0.10101010101010105	1	0	1	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
